Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,NameASCII,PlayerId,MLBAMID,HR_z,R_z,RBI_z,SB_z,BB/K_z,OBP_z,PA_z,total_z,value_above_replacement,dollar_value,Position,W,L,QS,ERA,GS,SV,HLD,BS,IP,TBF,ER,K/9,BB/9,K/BB,HR/9,K-BB%,WHIP,LOB%,GB%,HR/FB,FIP,RA9-WAR,FPTS/IP,SPTS/IP,QS_z,SV_z,HLD_z,K-BB%_z,ERA_z,WHIP_z,IP_z
Brandon Lockridge,SDP,64.8201,146.924,132.878,30.9234,22.8159,5.78091,0.171385,2.15529,16.4741,13.3294,12.1222,0.0,42.0017,0.971359,0.893748,0.0591042,0.051351,10.6191,1.67122,0.232721,0.0825064,0.285874,0.288612,0.299711,0.327467,0.279932,0.627178,0.0947455,5.98546,0.321022,-0.699219,1.16356,13.6101,-3.57683,79.2486,0.46434,0.0669205,-3.102863758802414,-2.091641888022423,-0.0309064,999.0,2.50153,0.646639,1.75856,,,,131.1,2.016923076,131.1,2.016923076,Brandon Lockridge,21496,663604,-1.1267656562097221,-0.817514842056079,-0.8965092369554776,0.41267647518525447,-0.9236463248434914,-0.5835027189980968,-1.0822947553640503,-5.017557059241662,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaac Collins,MIL,21.5577,61.5057,54.0042,11.8533,8.55267,2.34829,0.0677537,0.884546,6.91477,5.38646,7.18622,0.0755729,17.4318,0.178883,0.108079,0.0283495,0.0174627,2.37486,0.384462,0.219488,0.116838,0.283417,0.412248,0.312609,0.314618,0.283973,0.627227,0.0951303,5.05381,0.306423,-0.18375,0.19423,5.89755,-1.29727,80.428,0.01048,0.400934,-1.4290180820971727,0.0682538449764251,0.0709971,999.0,5.5372,1.29367,1.88014,,,,53.2,2.418181818,53.2,2.418181818,Isaac Collins,25477,686555,-1.3078637038496215,-1.1694095172609908,-1.196423428594187,-0.3730154831398582,0.43910030006714723,0.20058746576523045,-1.613951172689784,-5.0209755397020635,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blaze Alexander,ARI,48.1781,170.116,152.396,36.5138,25.6399,6.9644,0.843994,3.06551,17.8109,16.793,12.8986,0.0,50.1754,3.04528,0.877995,0.897374,0.92264,2.34131,0.839434,0.239597,0.0758226,0.294949,0.25707,0.31,0.356719,0.295774,0.666719,0.117122,4.72914,0.334371,0.0396896,-0.19991,17.9275,-1.97229,87.1082,-0.16022,-0.0973451,-2.78274330496788,-2.203899621963501,0.0700611,742.1799926757812,2.29185,0.262665,1.48405,,,,158.4,3.3,158.4,3.3,Blaze Alexander,23789,677942,-0.9970471094978829,-0.7683050332291084,-0.7657285947550035,-0.37621286278938404,-1.2713100639076096,0.04198215548088097,-0.9379442399520319,-5.074565748650139,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezequiel Duran,TEX,63.2477,231.339,215.822,54.4688,36.7335,11.3995,1.06038,5.27547,25.7802,24.088,11.7198,0.13816,55.1652,2.08891,1.14813,0.559863,4.21653,3.21075,1.34151,0.252378,0.0506607,0.23846,0.212449,0.295856,0.388354,0.297746,0.68421,0.135976,4.58512,0.314274,-0.169891,-0.298979,24.7467,-2.31489,93.249,-0.46887,0.878922,-2.2558556497097015,-0.864016056060791,0.474245,671.0700073242188,4.1835,0.576769,1.30641,,,,215.9,3.426984126,215.9,3.426984126,Ezequiel Duran,23733,677649,-0.6820981966072671,-0.4749419800537808,-0.4902797020270733,-0.2933535554128174,-1.7631337815152452,-0.8178543752442295,-0.5568830289710902,-5.078544619831503,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luken Baker,STL,29.5797,94.9019,82.7216,17.9628,10.6722,3.54823,0.205237,3.5371,10.0169,12.3903,10.1028,0.0988545,25.8199,0.627244,1.42452,0.0257241,1.70975,0.543986,0.0549145,0.217148,0.106455,0.27207,0.39128,0.302424,0.393281,0.303687,0.695705,0.176133,3.11735,0.263295,-0.178323,-0.0815792,10.6056,-0.495877,95.5901,-0.259902,-0.740207,-0.7495618760585785,-3.2254674434661865,-0.0839714,741.2100219726562,4.64571,1.42331,1.63391,,,,101.9,3.396666666,101.9,3.396666666,Luken Baker,21497,663609,-0.929839215314239,-1.0552150048010787,-0.9319683260796447,-0.5475013033617988,0.20798580889041673,-0.41857508128194554,-1.4060881732588226,-5.081201295207113,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zach DeLoach,CHW,56.5245,212.526,191.341,42.3359,29.5186,8.43074,0.762697,3.62387,22.59,19.9891,18.1088,0.0861482,64.7275,1.33959,1.29246,0.444668,0.537477,3.4462,0.897933,0.221259,0.0852073,0.304562,0.279769,0.291323,0.33011,0.276551,0.621433,0.108851,4.84363,0.311486,-0.0431084,-0.0602169,19.1087,-5.75219,76.923,-0.103325,0.0965387,-5.841595150530338,-4.999483443796635,-0.388332,731.5700073242188,1.70175,-0.17115,1.23536,,,,170.6,2.992982456,170.6,2.992982456,Zach DeLoach,27471,676113,-0.9174733276187519,-0.5923784942068344,-0.6450483745976714,-0.2709147167099597,-1.0211160618463446,-1.0934227430169203,-0.6739779861307271,-5.2143317041272095,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul DeJong,,83.3127,307.7,282.535,59.144,36.5117,10.6904,0.0325721,11.9094,31.7489,34.8666,18.1656,0.0,96.8846,4.29843,2.24642,0.454869,5.70515,2.36084,1.01865,0.209333,0.0590365,0.314867,0.187497,0.265612,0.373856,0.278861,0.639468,0.164523,2.95638,0.268397,-0.321608,-0.405854,28.238,-7.75617,78.5118,-0.727463,-0.392848,-8.463479459285736,2.851988226175308,0.479266,513.6799926757812,4.7763,0.412965,0.74137,,,,259.1,3.121686746,259.1,3.121686746,Paul DeJong,18015,657557,0.26332572133352883,-0.2552243065457466,-0.08329499535712591,-0.37435161615584484,-2.038160907795376,-2.656435825700272,-0.0816006166143666,-5.225742546835203,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brett Harris,ATH,16.9731,61.6167,53.8489,11.3401,7.84927,2.02103,0.0173405,1.45246,6.36002,5.52754,6.01276,0.0,13.7894,1.51801,0.204059,0.0328986,1.57626,0.198354,0.368493,0.210591,0.0975833,0.223793,0.436042,0.306426,0.329685,0.287372,0.636111,0.119094,2.02623,0.254763,0.186572,-0.230957,6.07673,-1.13107,89.9042,-0.0443852,0.512573,-0.7561626806855202,0.7745025753974915,0.214029,999.0,3.26455,0.518551,1.82671,,,,46.8,2.752941176,46.8,2.752941176,Brett Harris,29788,695391,-1.2269283489493696,-1.1898307780679642,-1.1910964471293402,-0.5804406989810221,0.701363663433187,-0.17528705837740283,-1.613260291902843,-5.275479959974755,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Rice,NYY,17.7874,65.8967,57.8448,12.402,6.51623,2.75748,0.0086848,3.11962,8.83414,9.05167,7.07876,0.0,17.4326,0.494364,0.449949,0.0288321,0.768546,0.361926,0.199615,0.214402,0.107422,0.264545,0.406064,0.303261,0.424165,0.316491,0.727426,0.209763,2.88243,0.24594,0.0492542,-0.119659,8.04324,0.334767,104.398,-0.0704049,-0.611027,0.2686788439750671,-1.9835143089294431,0.0496486,575.0399780273438,3.65285,0.18157,1.73285,,,,67.1,3.727777777,67.1,3.727777777,Ben Rice,29576,700250,-0.989335709437922,-1.0987543476258752,-1.0580302776530852,-0.5648519721842337,0.3709387198765278,-0.3676925037779228,-1.586620924622598,-5.294347015425108,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Bauers,,43.3078,149.596,131.951,26.2023,16.8273,4.34181,0.134132,4.899,17.5049,17.0122,16.1511,0.194119,50.8768,1.04793,0.402211,0.0432055,0.570049,4.0959,0.678102,0.198575,0.107965,0.340095,0.317456,0.290208,0.344895,0.283137,0.635103,0.14632,4.80242,0.278191,-0.495788,0.277526,14.2434,-3.256,79.8649,-0.218261,-0.910616,-3.8201924562454224,-4.25226628780365,-0.319207,747.8599853515625,8.07005,0.509734,1.3665,,,,128.0,2.976744186,128.0,2.976744186,Jake Bauers,15194,641343,-0.7357502162075903,-0.7795693970090702,-0.7574519124676886,-0.20899705476370073,-0.6057206102545165,-1.16120538807903,-1.0656638232675983,-5.314358402049194,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nelson Velázquez,KCR,42.1263,158.822,143.211,31.6884,18.0276,6.8419,0.34285,6.47599,18.8904,19.5765,13.0558,0.104699,44.0726,1.2941,1.22372,0.0374024,3.72298,2.20195,0.714627,0.221271,0.0822043,0.277497,0.296235,0.289942,0.409494,0.303462,0.699436,0.188223,4.13738,0.268543,0.108735,-0.103749,17.7201,-0.858599,95.4355,0.00498514,-0.767398,-0.8432097542099655,-3.675726056098938,0.079806,742.5700073242188,3.98093,0.667524,1.33828,,,,155.9,3.711904761,155.9,3.711904761,Nelson Velazquez,23359,676369,-0.5110080099507477,-0.728566861005354,-0.6606275676257104,-0.3894941393306041,-0.8396237301162772,-1.1773759563180655,-1.0082398039854632,-5.314936068332221,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dillon Dingler,DET,69.2717,252.862,230.548,51.456,32.9336,10.7767,1.08354,6.6621,25.4385,27.2664,17.0307,0.0,74.0608,3.02061,1.67666,0.585389,5.40281,1.67026,0.660903,0.22319,0.067352,0.29289,0.229956,0.283448,0.366023,0.284791,0.649472,0.142834,3.82289,0.295665,0.0196637,-0.351798,24.4123,-5.16695,85.3092,-0.332134,0.0625758,-4.582574725151062,5.407616153359413,0.955765,601.9600219726562,1.35971,-0.235645,0.997042,,,,219.0,3.173913043,219.0,3.173913043,Dillon Dingler,27464,693307,-0.48448484112503487,-0.4875205196080716,-0.37026780886100713,-0.44016522087625043,-1.5701672898598167,-1.5721566711461814,-0.42292062196812064,-5.347682973444483,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enmanuel Valdez,PIT,43.3135,145.535,132.186,29.9289,17.2228,8.0397,0.0337247,4.63272,15.5055,17.3327,12.1473,0.0518671,35.2821,0.258116,0.653907,0.289881,3.04572,0.997168,0.422288,0.226415,0.0834663,0.24243,0.34429,0.291468,0.392888,0.298505,0.684356,0.166472,2.74152,0.272222,0.0351443,-0.205024,15.657,-1.36741,87.9943,-0.16988,-1.82508,-2.259253680706024,-2.7608662247657776,-0.0179349,999.0,5.56419,0.494747,1.4409,,,,144.1,3.35116279,144.1,3.35116279,Enmanuel Valdez,21716,665839,-0.7736986842905027,-0.8531706027007558,-0.7453502853094567,-0.5043121854979702,-0.309949613677047,-1.0846079595783493,-1.0909401014276625,-5.362029432481744,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Davis,PIT,30.9146,113.44,98.9278,20.969,13.1245,5.03337,0.0198872,2.79132,11.8518,11.0574,10.7467,0.269492,32.5552,2.85889,0.530685,0.376358,1.08202,1.74586,0.524414,0.211963,0.0947339,0.28698,0.330106,0.305797,0.347891,0.291839,0.653688,0.135928,3.65237,0.283531,-0.0533518,-0.0720563,11.5956,-1.67448,83.5077,-0.125408,-2.12111,-2.3626317977905273,-2.5981879234313965,-0.122192,494.4299926757813,4.69598,0.989784,1.60509,,,,104.3,3.364516129,104.3,3.364516129,Henry Davis,29617,680779,-1.036122858572743,-0.987669314932281,-0.9822967467948,-0.4329603951980341,-0.46628917600300746,-0.21352498101782189,-1.2907042352733304,-5.409567707792018,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garrett Stubbs,PHI,38.485,135.022,119.453,25.5585,18.0617,4.35755,0.986001,2.15325,14.3527,11.4955,12.2624,0.0,34.2587,2.17068,0.859868,0.275852,0.632945,2.6335,0.64379,0.213962,0.0908177,0.253726,0.357936,0.296791,0.321027,0.277456,0.617819,0.107065,5.59595,0.278961,-0.00208866,0.00949775,12.2385,-3.55616,75.8239,0.00740909,-0.366179,-3.896082646679133,2.6033437848091125,0.330864,750.6799926757812,2.39282,0.561359,1.55231,,,,107.6,2.831578947,107.6,2.831578947,Garrett Stubbs,18067,596117,-1.1270563835451928,-0.8956070686012135,-0.9657547097962934,-0.34836659275078563,-0.15954002064968792,-0.761014219967929,-1.1563746033475724,-5.413713598658674,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carson Williams,TBR,51.4641,194.526,174.973,37.8375,23.4312,7.61807,0.961186,5.82698,21.6819,20.2069,15.7065,0.101643,62.1421,1.94346,1.06478,0.838646,0.0,5.69376,1.71408,0.216248,0.0807422,0.319453,0.252751,0.286479,0.370679,0.288454,0.657158,0.154432,5.69981,0.296205,-0.0431228,0.121111,19.3539,-3.40138,85.1113,0.0779881,0.63419,-3.3106520622968674,3.016787350177765,0.639022,999.0,1.19271,0.753109,1.29969,,,,182.9,3.586274509,182.9,3.586274509,Carson Williams,sa3017795,700246,-0.6035006315163591,-0.6258071502479566,-0.6368245543322645,-0.05671791775054192,-1.3189151520129272,-1.387897301475097,-0.7860127083373645,-5.415675415672511,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Duffy,,34.3448,109.169,98.6879,23.986,18.6013,4.06236,0.0240583,1.29826,9.69094,8.64023,7.71238,0.0,21.6101,2.07619,0.65776,0.0352099,1.06031,0.530559,0.142301,0.243049,0.070646,0.19795,0.356888,0.309477,0.324166,0.284111,0.633643,0.0811171,2.43654,0.296815,-0.0683812,-0.175586,10.4799,-2.29048,82.1237,-0.243967,-0.639054,-2.5272976756095886,-0.611158886924386,0.0515231,999.0,1.60006,1.23794,1.76689,,,,88.3,2.597058823,88.3,2.597058823,Matt Duffy,13836,622110,-1.2489039151893615,-1.0672141290419819,-1.0735656707201147,-0.5487809223350979,-0.17109133630941764,0.010188143492106264,-1.3172875851924721,-5.416655415296338,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Mangum,TBR,52.8088,208.697,193.809,49.0126,34.6299,10.8688,0.978989,2.53488,21.2034,19.7065,10.5498,0.0,43.9005,1.76895,1.72351,0.845661,3.12479,5.1013,1.49356,0.252891,0.0505509,0.210355,0.240312,0.295073,0.358311,0.286089,0.653384,0.10542,5.18805,0.311727,-0.128975,0.0448169,20.3666,-4.0464,83.4844,-0.0841576,0.388317,-4.116888634860516,0.4901862069964409,0.343577,999.0,2.03078,0.631284,1.51204,,,,191.9,3.620754716,191.9,3.620754716,Jake Mangum,sa3011255,663968,-1.0726689948022086,-0.6434215230215244,-0.6557189513056787,-0.11318049739757989,-1.4560208919856168,-0.8654542058125123,-0.6978102612045725,-5.504275325529693,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Duvall,,70.255,258.503,236.043,49.8092,28.0189,9.98671,0.899991,10.9037,28.1542,31.1349,16.381,0.170792,78.3196,3.78227,1.89404,0.402468,2.82886,0.882588,0.220207,0.211018,0.0633688,0.302974,0.209156,0.271106,0.399533,0.290414,0.670639,0.188515,3.52853,0.261614,-0.341895,-0.291593,26.1269,-4.11224,86.4596,-0.633489,-0.35287,-4.728794991970062,-3.6054166853427887,0.0287784,999.0,3.0375,0.826385,0.847426,,,,244.0,3.485714285,244.0,3.485714285,Adam Duvall,10950,594807,0.11999999521446246,-0.3875511316432269,-0.2241987147529884,-0.5152318802891082,-1.799430043411705,-2.3224467207933315,-0.3878101848588073,-5.516668680534705,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leo Jiménez,TOR,28.957,101.781,89.7152,20.9637,14.4673,4.40177,0.0181721,2.07644,11.3708,9.97132,7.69803,0.0,24.6071,3.10235,1.21747,0.0481393,3.01901,0.850226,0.119073,0.233669,0.0756331,0.241765,0.312838,0.31223,0.352573,0.29589,0.664802,0.118903,3.45777,0.293969,-0.178545,-0.0776032,10.7356,-1.17056,93.2737,-0.256148,-1.15148,-1.03948375582695,-0.0546188354492187,0.237418,999.0,3.72651,1.04485,1.69526,,,,92.9,3.203448275,92.9,3.203448275,Leo Jimenez,23782,677870,-1.1380028377792641,-1.0053757168216984,-1.0233055930475692,-0.5183160412494049,-0.6566213504421426,0.17754744560510372,-1.3632716145070627,-5.527345708242038,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jared Young,NYM,14.8358,57.0266,50.2604,11.2723,7.42223,2.30149,0.0288068,1.51979,6.74887,6.1236,5.47663,0.0460809,15.1766,1.15942,0.102203,0.0278628,0.708342,0.956448,0.15883,0.224278,0.0960365,0.266133,0.36086,0.314189,0.361931,0.30147,0.67612,0.137653,4.0576,0.289683,-0.0947375,0.0163723,6.27112,-0.399738,94.0648,-0.0783653,-0.286167,-0.4743678420782089,-1.2346640527248385,0.0197254,743.1799926757812,1.59726,-0.0779603,1.85525,,,,56.1,3.74,56.1,3.74,Jared Young,20404,676724,-1.2173329217448385,-1.1755165693887546,-1.1685900637161244,-0.5081928799638031,-0.1273109681792201,0.29663820944068653,-1.6418297684806584,-5.542134962032712,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Locklear,SEA,46.1749,165.575,147.536,32.0703,20.3005,6.69528,0.0699853,5.00452,17.9611,17.2342,13.779,0.764902,51.1613,3.13299,1.05531,0.0719834,9.88489,1.72184,0.297337,0.217373,0.0832192,0.308992,0.269325,0.29596,0.365465,0.290713,0.661426,0.148092,3.45369,0.29284,-0.126631,-0.063716,16.7745,-2.59417,94.6634,-0.190347,0.489841,-1.2013766318559649,-3.073036938905716,0.128592,690.9600219726562,2.23689,0.638426,1.35316,,,,153.3,3.332608695,153.3,3.332608695,Tyler Locklear,31396,682988,-0.7207122022669679,-0.7627759239488787,-0.7490695061365575,-0.4352495474836261,-1.1362324175240335,-0.8115320478124277,-0.9662081107042731,-5.581779755876765,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jhonny Pereda,MIA,12.3805,35.8318,32.1411,7.77355,5.30443,2.22521,0.00471309,0.2392,2.95227,2.78606,3.48783,0.0,8.80773,0.119107,0.0653931,0.0183835,1.64365,0.0518362,0.0315342,0.241857,0.097339,0.245807,0.395997,0.317771,0.333709,0.291943,0.65148,0.0918522,1.56465,0.325323,-0.00282055,-0.0727366,3.66562,-0.52592,83.5422,-0.0755572,0.0810533,-0.7807392925024033,1.0363385751843452,0.149632,999.0,3.71086,1.11771,2.00011,,,,27.6,2.3,27.6,2.3,Jhonny Pereda,19802,640902,-1.3998341563185837,-1.3152756658822293,-1.294610858429651,-0.5944041276550402,0.2599777516069673,0.5143937561783402,-1.7737494090487274,-5.603502709548924,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Graham Pauley,MIA,41.1349,139.656,125.799,28.1721,18.2063,6.08856,0.0398404,3.8374,14.9274,14.9156,11.8894,0.169373,37.2706,1.04607,0.857499,0.0640016,3.95088,1.51678,0.423273,0.223945,0.0851332,0.266875,0.319001,0.294483,0.36449,0.290118,0.658974,0.140545,3.29808,0.284455,0.00509543,-0.112519,14.0817,-2.25498,82.3136,-0.107423,0.392565,-3.061088502407074,-1.7122905552387238,-0.0126717,749.7100219726562,1.9066,0.86447,1.4942,,,,128.6,3.136585365,128.6,3.136585365,Graham Pauley,31363,688363,-0.8870424413721533,-0.8744514154497622,-0.8366165661336761,-0.45479216062615324,-0.588691237454629,-0.9013212556660049,-1.127531886530597,-5.670446963232975,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Owen Caissie,CHC,19.4606,74.3391,66.065,15.4726,9.97093,3.41513,0.0265571,2.06,8.45312,7.98621,7.18804,0.116707,23.5815,0.870207,0.160103,0.0557549,0.0,1.03607,0.168762,0.234203,0.0966925,0.317215,0.304817,0.316772,0.380245,0.307952,0.697016,0.146042,3.65788,0.330493,-0.0717108,-0.00250826,8.56281,-0.133242,98.5241,-0.074219,0.0977583,-0.202590987086296,-1.4705692827701569,0.0830034,999.0,2.81071,0.36355,1.80227,,,,71.4,3.757894736,71.4,3.757894736,Owen Caissie,sa3014465,683357,-1.1403457580709986,-1.1127803211142446,-1.0982605418403233,-0.5006047499353515,-0.7450307997805896,0.45366293786708384,-1.5340741502471915,-5.677433383121615,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orelvis Martinez,TOR,53.3155,197.183,179.24,39.3083,23.1133,8.65539,0.212355,7.32728,21.8086,23.238,13.7644,0.641181,52.9487,2.37812,1.33501,0.465278,0.643343,0.940082,0.162728,0.219306,0.0698053,0.268526,0.259957,0.281881,0.392604,0.292483,0.674485,0.173298,3.05075,0.265847,-0.0617195,-0.182653,20.2577,-2.80838,90.8775,-0.244372,-0.557324,-2.3025789111852646,-1.4897960424423218,0.287196,548.3200073242188,2.14521,-0.783898,1.15258,,,,181.2,3.418867924,181.2,3.418867924,Orelvis Martinez,25967,682619,-0.38968777788561887,-0.621143114656711,-0.522374501042665,-0.5097525913004393,-1.2394888346045183,-1.6674171238926632,-0.7694751385094181,-5.719339081892033,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drew Millas,WSN,21.0599,72.2821,65.9179,15.7985,10.9279,3.20659,0.0481118,1.61586,7.73078,6.88964,5.75117,0.0519178,14.7631,0.138897,0.120839,0.353222,2.38072,2.01112,0.22906,0.239669,0.0795657,0.204243,0.389564,0.301528,0.363314,0.293192,0.664842,0.123645,4.4483,0.285596,-0.186424,0.177128,7.46714,-0.988274,87.3684,-0.00929686,0.740144,-1.1011114958673716,2.3651378750801086,0.379142,749.9600219726562,4.47414,1.32219,1.86471,,,,72.9,3.471428571,72.9,3.471428571,Drew Millas,25643,686452,-1.2036416594317645,-1.1393708457312959,-1.1396654756715316,-0.4076806060524828,0.189071631722386,-0.4730443637713196,-1.5468772293349167,-5.721208548270925,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eli White,ATL,46.8738,124.985,111.626,24.9692,17.6503,4.55253,0.228726,2.53765,15.1912,12.1863,10.3618,0.0,36.9219,2.13598,0.819994,0.0414204,1.81025,5.21604,1.15299,0.223687,0.0829042,0.295411,0.28064,0.299871,0.336769,0.284266,0.63664,0.113083,5.72078,0.307339,-0.125953,0.3383,12.0137,-2.60678,79.8038,0.212347,-0.460942,-2.8061299324035645,-1.8594387471675873,-0.0519948,999.0,3.21822,1.24244,1.63406,,,,113.4,2.412765957,113.4,2.412765957,Eli White,19346,642201,-1.072274232684927,-0.8647405031453375,-0.9396710778433868,-0.10224555429812826,-1.0115156840413593,-0.5737760614107091,-1.21884640928024,-5.783069522704088,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brett Wisely,SFG,48.2404,163.373,147.914,34.19,22.9483,7.48779,0.941279,2.81263,17.1819,15.5514,12.0643,0.0,39.849,1.11611,1.21404,1.0649,2.05283,2.74478,1.15568,0.231148,0.0738449,0.243914,0.302749,0.291855,0.351544,0.283447,0.643399,0.120396,4.95131,0.294717,0.0830094,-0.204247,15.596,-3.51503,81.6669,-0.121238,0.515098,-3.6255626901984215,1.3949036598205566,0.331795,749.75,2.38007,1.39428,1.48282,,,,138.5,2.885416666,138.5,2.885416666,Brett Wisely,27735,689172,-1.033085898024272,-0.7914595587768078,-0.8126096564700135,-0.33776139431861746,-0.7678248081625756,-1.0610816065388562,-0.979913691720885,-5.783736614012027,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Sogard,BOS,16.93,57.4268,51.4307,12.0465,9.4779,2.15093,0.0369013,0.380808,6.85045,5.13131,5.46762,0.0471753,14.0974,0.150834,0.351524,0.0260885,2.77006,1.30538,0.291901,0.234228,0.0952103,0.245485,0.387846,0.307749,0.299698,0.274407,0.607447,0.0654698,4.41457,0.31272,-0.0754923,0.0240801,5.06426,-1.65342,71.0184,-0.0514122,-2.07707,-1.9557437896728516,-1.6067912578582764,-0.170221,999.0,3.44823,0.963689,1.89469,,,,38.9,2.288235294,38.9,2.288235294,Nick Sogard,25483,686765,-1.3796531188081245,-1.1717772423535633,-1.206057532086926,-0.4749389879856101,0.1701354100588214,-0.09485975845168605,-1.6393388631569312,-5.796490092784019,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miles Mastrobuoni,SEA,24.6259,69.1199,61.8719,13.8384,10.0012,2.94659,0.00980535,0.880773,7.51201,5.2649,6.26367,0.0227697,14.1803,0.0937197,0.686862,0.203681,0.474381,2.57764,0.551573,0.223662,0.0906205,0.205155,0.441717,0.293049,0.314309,0.271487,0.607358,0.0906472,4.81155,0.272805,-0.0484774,0.163207,5.933,-2.15251,81.1396,0.11473,-1.04819,-1.3768928945064545,-0.5161452293395996,0.0424584,999.0,2.36491,1.18465,1.87529,,,,55.4,2.216,55.4,2.216,Miles Mastrobuoni,20017,670156,-1.3084014069068428,-1.1474241296010417,-1.2010133624392874,-0.3536901583908011,0.7639149195104455,-0.9884964242929704,-1.5665592403661297,-5.801669802486627,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmanuel Rivera,BAL,24.7527,84.5499,76.7733,18.725,13.0242,3.31232,0.118372,2.27009,9.05303,9.19895,6.47141,0.0,19.0768,0.704718,0.480368,0.120089,2.15901,0.236415,0.0859641,0.2439,0.0765396,0.225628,0.339229,0.306777,0.378834,0.301397,0.68561,0.134934,2.45159,0.294327,-0.00392106,-0.146963,9.29285,-0.597637,98.4236,-0.150884,0.18403,-0.3033853620290756,-0.5799433588981628,0.199862,746.9299926757812,4.71238,1.24593,1.77635,,,,77.9,3.116,77.9,3.116,Emmanuel Rivera,19890,656896,-1.1104051179195076,-1.0906966463585683,-1.0524691929483603,-0.5768134123389773,-0.3657332096254173,-0.1539492032950673,-1.4705205868301066,-5.820587369316004,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael A. Taylor,,75.0835,250.899,227.87,48.1041,32.3436,7.76247,0.934238,7.06379,26.2527,24.7571,17.4267,0.0,82.3657,1.70714,2.00459,1.89092,3.24057,7.28166,1.56169,0.211103,0.0694569,0.328282,0.211577,0.270023,0.346366,0.270904,0.616389,0.135263,5.55778,0.292216,0.00788702,0.417554,21.4186,-7.93109,73.0385,0.425441,0.965278,-7.489216446876526,2.1239733695983887,0.309242,999.0,4.63497,0.959871,1.12093,,,,200.2,2.669333333,200.2,2.669333333,Michael A. Taylor,11489,572191,-0.42723863358325515,-0.4575484771582514,-0.4650154314137412,0.09461201207008996,-1.7727451815679975,-2.388284034337965,-0.43513863083987775,-5.851358376830998,0.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
