Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Ryan Costeiu","LAA",0,0,0,5.44159,1,1,0,0,,4.39723,19,4,3,3,1,2,0,0,3,6.50132,4.37059,1.48752,1.55093,0.16632,0.111811,0.05450945347547531,0.257562,1.46578,0.277527,0.657726,,,5.54383,-0.00157321,-0.02357,999,,,,,,,9.839474868774412,2.2376548583702784,8.98613166809082,2.0435908880534637,,,,,,,,,,,,,,,,,,,"Ryan Costeiu","sa3017260",695065
"Nick Morreale",,0,0,0,5.2946,1,1,0,0,,2.03813,9,2,1,1,0,1,0,0,1,5.64897,3.74812,1.50715,1.35078,0.1455,0.0965396,0.04895995557308197,0.269197,1.45227,0.288506,0.65188,,,5.22908,-0.00157953,0.0256532,999,,,,,,,8.882172918319704,4.357998012058898,9.190657377243042,4.509354518074016,,,,,,,,,,,,,,,,,,,"Nick Morreale","sa3011533",687159
"Alex Santos II","HOU",0,0,0,5.06691,1,1,0,0,,3.26889,16,3,2,2,1,2,0,0,3,8.14085,5.63065,1.44581,1.41083,0.189009,0.130729,0.05828008055686951,0.247664,1.64097,0.28258,0.721813,,,5.42204,-0.00159679,0.000101622,999,,,,,,,4.0897747039794945,1.2511209045890548,3.344442367553711,1.0231130228685426,,,,,,,,,,,,,,,,,,,"Alex Santos II","sa3014684",691012
"Peyton Battenfield",,0,0,0,6.25636,1,1,0,0,,4.81891,21,6,4,3,1,2,0,0,2,4.59606,3.10054,1.48234,1.71361,0.115537,0.0779425,0.0375947579741478,0.299445,1.55048,0.305316,0.616259,,,5.76682,-0.00160992,-0.0423093,999,,,,,,,5.759949016571047,1.1952799680902155,9.094560146331787,1.8872641980385694,,,,,,,,,,,,,,,,,,,"Peyton Battenfield","25777",685410
"Owen Hackman","ATL",0,0,0,5.51994,1,1,0,0,,3.96967,16,4,3,2,1,1,0,0,2,5.08705,3.15891,1.61038,1.45437,0.137665,0.0854862,0.052179016172885895,0.274777,1.37017,0.287558,0.612172,,,5.29552,-0.00163915,-0.0438526,999,,,,,,,7.675581359863282,1.933554994781987,7.848365783691406,1.9770811031052462,,,,,,,,,,,,,,,,,,,"Owen Hackman","sa3025349",813706
"Sam Carlson","HOU",0,0,0,4.31266,1,0,0,0,,1.24703,6,1,1,1,0,1,0,0,1,9.08414,4.39562,2.06664,1.25071,0.22356,0.108176,0.11538413166999817,0.236642,1.42855,0.283648,0.733533,,,4.54913,-0.00164904,-0.0363439,999,,,,,,,5.627991271018983,4.51313120942535,5.235129237174988,4.198092002618153,,,,,,,,,,,,,,,,,,,"Sam Carlson","sa3005015",672277
"Derrick Edington","TBR",0,0,0,4.54537,1,0,0,0,,1.20971,5,1,1,1,0,1,0,0,1,6.89819,3.7472,1.84089,1.1361,0.182897,0.0993527,0.08354473114013672,0.249698,1.34667,0.283821,0.679569,,,4.638,-0.00168098,-0.0368096,999,,,,,,,5.351889300346375,4.424091886506101,5.048573851585388,4.173358857362806,,,,,,,,,,,,,,,,,,,"Derrick Edington","sa3023665",689433
"Shane Panzini","KCR",0,0,0,5.8305,1,1,0,0,,4.05569,18,4,3,3,1,2,0,0,3,5.87819,4.30595,1.36513,1.3841,0.14936,0.10941,0.03994926065206528,0.28323,1.5667,0.307858,0.635732,,,5.41982,-0.00168901,-0.0382803,999,,,,,,,7.312079906463625,1.8029204065985918,7.278432369232178,1.7946240214000744,,,,,,,,,,,,,,,,,,,"Shane Panzini","sa3018257",695556
"Nick Ramirez",,0,0,0,4.68071,1,0,0,0,,1.26469,5,1,1,1,0,0,0,0,1,5.89346,2.70013,2.18266,1.2506,0.155307,0.071155,0.08415187150239944,0.262787,1.31737,0.285416,0.667358,,,4.66676,-0.00168963,-0.0332704,999,,,,,,,8.75868513584137,6.9255743797816285,8.32343590259552,6.58141873406124,,,,,,,,,,,,,,,,,,,"Nick Ramirez","12575",598286
"Nick Hull","CHC",0,0,0,5.27793,1,1,0,0,,2.55314,11,3,2,1,0,1,0,0,2,5.92043,4.34338,1.36309,1.29997,0.153187,0.112382,0.0408049151301384,0.262293,1.46884,0.284603,0.653963,,,5.29985,-0.00169104,-0.0403822,999,,,,,,,12.093207216262819,4.7366088973667875,13.76568055152893,5.391675162151943,,,,,,,,,,,,,,,,,,,"Nick Hull","sa3020624",701314
"Josh Simpson","SEA",1,1,0,3.7382,16,0,0,1,,16,70,13,7,7,2,8,,1,17,9.51674,4.41909,2.15355,1.04071,0.241695,0.112231,0.12946398556232452,0.220178,1.33461,0.273837,0.751202,,,4.15425,-0.00170706,0.00911673,999,,,,,,,71.00000000000001,4.437500000000001,65,4.0625,,,,,,,,,,,,,,,,,,,"Josh Simpson","25957",681006
"Najer Victor","LAA",0,0,0,4.30927,1,0,0,0,,1.13631,5,1,1,1,0,1,0,0,1,10.0013,5.01835,1.99294,1.30889,0.237189,0.119015,0.118174247443676,0.230172,1.49443,0.281291,0.752595,,,4.64802,-0.00171192,-0.040209,999,,,,,,,4.808692097663879,4.231849746597193,4.681548714637756,4.119958262943665,,,,,,,,,,,,,,,,,,,"Najer Victor","sa3025330",695402
"Austin Adams",,0,0,0,4.54089,1,0,0,0,,0.862508,4,1,0,0,0,0,0,0,1,10.2319,5.05837,2.02276,1.34965,0.22573,0.111595,0.11413512378931046,0.246477,1.64999,0.299949,0.763115,,,4.6782,-0.00172667,0.0474158,999,,,,,,,5.78256095647812,6.704354469894484,6.31254118680954,7.318818433685059,,,,,,,,,,,,,,,,,,,"Austin Adams","13801",613534
"Collin Baumgartner","COL",0,0,0,5.13886,1,0,0,0,,1.23905,5,1,1,1,0,1,0,0,1,7.80551,4.06417,1.92057,1.33098,0.208728,0.108681,0.10004768520593643,0.258808,1.39727,0.302329,0.649987,,,4.82611,-0.00173211,-0.022362,999,,,,,,,5.568977284431458,4.494550550884927,5.195254921913147,4.192930708579146,,,,,,,,,,,,,,,,,,,"Collin Baumgartner","sa3023002",694677
"Nick Fraze",,0,0,0,4.87211,1,1,0,0,,2.55419,12,3,2,1,0,1,0,0,2,6.33441,4.05084,1.56373,1.3667,0.154481,0.09879,0.05569078028202057,0.25381,1.47885,0.27424,0.700953,,,5.21003,-0.00174541,-0.0537455,999,,,,,,,12.100978946685792,4.737704034169965,13.770931720733643,5.391514112622064,,,,,,,,,,,,,,,,,,,"Nick Fraze","sa3010250",684946
"Zac Houston",,0,0,0,4.33791,1,0,0,0,,1.08366,5,1,1,1,0,1,0,0,1,10.768,5.37428,2.00361,1.34393,0.246823,0.123189,0.12363387644290924,0.229669,1.55951,0.285833,0.764982,,,4.65487,-0.00175042,-0.0404258,999,,,,,,,4.419119334220888,4.077939448248871,4.418323874473572,4.077205402291352,,,,,,,,,,,,,,,,,,,"Zac Houston","sa874155",667677
"Anderson Pilar","ATL",0,0,0,4.4134,1,0,0,0,,1.76221,7,2,1,1,0,1,0,0,1,7.58354,3.2403,2.34038,1.19771,0.19979,0.0853662,0.11442331224679947,0.250955,1.31631,0.290384,0.690895,,,4.40082,-0.00177253,-0.00647466,999,,,,,,,6.840353202819824,3.881690389330944,7.811049461364746,4.432530707956603,,,,,,,,,,,,,,,,,,,"Anderson Pilar","sa917899",666768
"Melvin Hernandez","MIL",0,0,0,5.54444,1,1,0,0,,4.73892,20,5,3,3,1,2,0,0,2,3.85288,2.87003,1.34245,1.40957,0.103604,0.077175,0.02642865478992462,0.27877,1.36939,0.280775,0.605613,,,5.40625,-0.00177374,-0.00261537,999,,,,,,,7.768016624450684,1.6391951571294632,8.694605827331543,1.8347226138073973,,,,,,,,,,,,,,,,,,,"Melvin Hernandez","sa3021785",808329
"Andry Lara","WSN",0,0,0,5.69513,1,1,0,0,,3.65011,16,4,3,2,1,2,0,0,2,5.10954,3.83103,1.33372,1.38573,0.125986,0.0944614,0.03152410686016083,0.286322,1.57929,0.302246,0.651261,,,5.43279,-0.00179908,-0.0631167,999,,,,,,,2.3108105182647716,0.6330797746182497,3.2505476474761963,0.8905342760839572,,,,,,,,,,,,,,,,,,,"Andry Lara","27967",691251
"Irving Cota","NYM",0,0,0,5.4218,1,1,0,0,,3.65596,15,4,2,2,1,1,0,0,2,4.51224,3.22719,1.3982,1.40573,0.12031,0.0860469,0.03426346182823181,0.271673,1.38066,0.278904,0.621937,,,5.37803,-0.00180156,0.0229178,999,,,,,,,5.354071092605592,1.4644792626463652,6.279777765274048,1.717684384873566,,,,,,,,,,,,,,,,,,,"Irving Cota","sa3022108",806522
"Tyler Schoff","WSN",0,0,0,4.56556,1,0,0,0,,1.27234,6,1,1,1,0,1,0,0,1,7.75524,3.7776,2.05296,1.19068,0.196177,0.0955581,0.10061851143836975,0.254261,1.41704,0.295389,0.700567,,,4.54187,-0.0018096,-0.0324035,999,,,,,,,5.815345549583435,4.5705764956041754,5.361719965934753,4.214049026556715,,,,,,,,,,,,,,,,,,,"Tyler Schoff","sa3017545",694887
"Cole Waites","DET",0,0,0,4.40865,1,0,0,0,,0.904918,4,1,0,0,0,0,0,0,1,8.76671,4.48228,1.95586,1.2528,0.204246,0.104427,0.09981824457645416,0.244978,1.53063,0.288027,0.745355,,,4.65887,-0.00182801,0.0498278,999,,,,,,,6.096391987800599,6.736956377689848,6.52458918094635,7.210145407700513,,,,,,,,,,,,,,,,,,,"Cole Waites","25665",686972
"Bryce Meccage","MIL",0,0,0,5.33105,1,1,0,0,,3.68947,15,3,2,2,1,2,0,0,2,5.77882,3.87484,1.49137,1.49062,0.154146,0.103358,0.05078728497028351,0.256872,1.3774,0.271413,0.637644,,,5.44215,-0.00183614,0.0302919,999,,,,,,,5.202104854583742,1.4099856450246062,3.4473681449890137,0.9343793970755243,,,,,,,,,,,,,,,,,,,"Bryce Meccage","sa3067069",815501
"Travis Lakins",,0,0,0,4.48612,1,0,0,0,,1.26872,6,1,1,1,0,1,0,0,1,8.59731,4.0409,2.12758,1.40626,0.204246,0.0959995,0.10824663192033768,0.244162,1.4682,0.281753,0.739346,,,4.76389,-0.0018672,-0.0344401,999,,,,,,,5.78849470615387,4.562484420155417,5.34357750415802,4.211801227820949,,,,,,,,,,,,,,,,,,,"Travis Lakins","18600",664042
"Jordan Balazovic",,0,0,0,4.58359,1,0,0,0,,1.57667,7,2,1,1,0,1,0,0,1,7.49974,3.76561,1.99164,1.14686,0.186035,0.0934076,0.09262703359127045,0.258944,1.45673,0.298741,0.704418,,,4.53339,-0.00187854,-0.0187467,999,,,,,,,5.467358374595643,3.467661716820277,6.883350253105164,4.365751889809722,,,,,,,,,,,,,,,,,,,"Jordan Balazovic","21866",666364
"Jeff Criswell","COL",1,1,0,4.99044,12,0,0,1,,12,53,13,7,7,2,5,,1,11,8.4436,3.65608,2.30947,1.41591,0.212418,0.0919768,0.12044088542461395,0.263234,1.44873,0.308979,0.686298,,,4.67299,-0.00191114,-0.00447756,999,,,,,,,38.40000000000002,3.2000000000000015,42,3.5,,,,,,,,,,,,,,,,,,,"Jeff Criswell","27608",676105
"Erik Martinez",,0,0,0,4.51099,1,0,0,0,,1.6368,7,1,1,1,0,1,0,0,1,8.10618,3.67367,2.20656,1.32618,0.214213,0.0970798,0.11713285744190216,0.241801,1.31447,0.281084,0.692153,,,4.61914,-0.0019659,-0.0147251,999,,,,,,,8.512295675277711,5.200582093254655,7.183983564376831,4.389050581459626,,,,,,,,,,,,,,,,,,,"Erik Martinez","sa3020835",693044
"Darrell Thompson",,0,0,0,4.25467,1,0,0,0,,1.11886,5,1,1,1,0,1,0,0,1,9.15726,4.34526,2.10742,1.31145,0.231734,0.109961,0.12177284061908722,0.22836,1.36324,0.272898,0.730572,,,4.60018,-0.00196931,-0.0408985,999,,,,,,,4.67957022190094,4.182441686461884,4.594304203987122,4.106233801794968,,,,,,,,,,,,,,,,,,,"Darrell Thompson","sa3020814",703710
"Brady Choban","LAA",0,0,0,4.63816,1,0,0,0,,1.11128,5,1,1,1,0,0,0,0,1,5.99979,3.52572,1.70172,1.03323,0.150643,0.0885238,0.0621192529797554,0.264869,1.44695,0.293653,0.687341,,,4.61864,-0.00205676,-0.0414598,999,,,,,,,7.623454976081849,6.860080949805908,7.5563884973526,6.799730167313643,,,,,,,,,,,,,,,,,,,"Brady Choban","sa3023212",813882
"Evan Aschenbeck","CHC",0,0,0,5.51435,1,1,0,0,,4.95263,20,5,3,3,1,2,0,0,2,4.40403,2.95663,1.48954,1.42309,0.120226,0.0807135,0.039512693881988525,0.276083,1.34918,0.282848,0.602914,,,5.33157,-0.00205799,0.00708387,999,,,,,,,9.349472904205324,1.8877788412389604,9.763157367706299,1.971307055625802,,,,,,,,,,,,,,,,,,,"Evan Aschenbeck","sa3026253",809767
"Ryan Slater","SFG",0,0,0,5.46412,1,1,0,0,,2.15152,9,2,1,1,0,1,0,0,1,4.97501,3.57222,1.39269,1.29682,0.13675,0.0981912,0.03855912387371063,0.272429,1.37729,0.288198,0.607522,,,5.23357,-0.00206113,0.0329084,999,,,,,,,9.721212816238403,4.5183099849525306,9.75757622718811,4.53521128789557,,,,,,,,,,,,,,,,,,,"Ryan Slater","sa3042417",695421
"Andrew Saalfrank","ARI",0,0,0,4.55277,1,0,0,0,,1.1752,5,1,1,1,0,1,0,0,1,7.3453,4.05574,1.81108,0.944401,0.194847,0.107586,0.0872613713145256,0.257682,1.40105,0.305532,0.676588,,,4.36793,-0.00206502,-0.0363829,999,,,,,,,5.096467542648316,4.336687238886954,4.875991582870483,4.1490797885797095,,,,,,,,,,,,,,,,,,,"Andrew Saalfrank","26203",685314
"Luis Curvelo","TEX",2,1,0,4.21563,28,0,0,1,,28,122,26,14,13,4,12,,1,27,8.56455,3.70398,2.31226,1.27414,0.218615,0.094546,0.12406855076551437,0.236462,1.33178,0.278245,0.723531,,,4.45625,-0.0020708,-0.0161504,999,,,,,,,109.40000000000006,3.9071428571428592,107,3.8214285714285716,,,,,,,,,,,,,,,,,,,"Luis Curvelo","24710",681168
"Isaiah Campbell","ARI",0,0,0,4.4896,1,0,0,0,,1.22695,6,1,1,1,0,0,0,0,1,6.93645,3.34312,2.07485,1.05259,0.170204,0.0820322,0.08817213028669357,0.265157,1.46042,0.301942,0.706088,,,4.37815,-0.00207471,-0.0337529,999,,,,,,,8.47943389415741,6.910982727363969,8.134752631187439,6.6300575754534385,,,,,,,,,,,,,,,,,,,"Isaiah Campbell","25551",663462
"Colby Martin","MIA",0,0,0,4.52589,1,0,0,0,,1.10205,5,1,1,1,0,1,0,0,1,8.20185,4.87954,1.68086,1.01466,0.215656,0.128301,0.08735531568527222,0.242296,1.42185,0.294236,0.690342,,,4.56365,-0.00210008,-0.0397492,999,,,,,,,4.555143141746521,4.133349796936278,4.510231852531433,4.092597165815633,,,,,,,,,,,,,,,,,,,"Colby Martin","sa3025304",814508
"Rodney Theophile",,0,0,0,5.59588,1,1,0,0,,4.32493,19,4,3,3,1,2,0,0,3,5.41652,4.38123,1.2363,1.29575,0.139515,0.112849,0.026666373014450073,0.274359,1.52252,0.294379,0.638489,,,5.41923,-0.00211719,-0.0247945,999,,,,,,,9.30450458526611,2.151363841534581,8.624665260314941,1.9941731251079102,,,,,,,,,,,,,,,,,,,"Rodney Theophile","sa3008228",682496
"Collin Lowe",,0,0,0,5.81527,1,1,0,0,,3.42666,15,4,2,2,1,1,0,0,1,3.15817,2.82097,1.11953,1.31781,0.0823491,0.0735566,0.0087924525141716,0.296511,1.47044,0.296817,0.604302,,,5.41441,-0.0021181,0.0180793,999,,,,,,,1.6572491645813,0.48363463001465196,3.1332764625549316,0.9143833257470516,,,,,,,,,,,,,,,,,,,"Collin Lowe","sa3019850",806331
"Dariel Fregio","DET",0,0,0,4.69639,1,0,0,0,,1.45185,6,1,1,1,0,1,0,0,1,6.46156,3.32047,1.94598,1.12496,0.188884,0.0970637,0.0918201357126236,0.252274,1.22373,0.286712,0.623405,,,4.56228,-0.00216097,-0.0251519,999,,,,,,,7.143703651428224,4.920408151200394,6.259259223937988,4.311224486444553,,,,,,,,,,,,,,,,,,,"Dariel Fregio","sa3067524",829338
"Hayden Seig","LAA",0,0,0,4.54493,1,0,0,0,,1.6209,7,2,1,1,0,1,0,0,1,7.13922,3.54358,2.01469,1.18549,0.180156,0.0894211,0.09073459357023239,0.255715,1.40631,0.290249,0.699525,,,4.59097,-0.00216303,-0.0155487,999,,,,,,,5.794661140441895,3.5749648895617128,7.104500770568848,4.383058853155115,,,,,,,,,,,,,,,,,,,"Hayden Seig","sa3018115",688274
"Ethan Flanagan","CHC",0,0,0,5.47725,1,1,0,0,,4.5,18,4,3,3,1,2,0,0,3,5.15065,3.8438,1.33999,1.31094,0.142508,0.10635,0.036157846450805664,0.26735,1.37386,0.283743,0.606149,,,5.30779,-0.00218286,-0.0195699,999,,,,,,,10.600000000000003,2.355555555555556,9.5,2.111111111111111,,,,,,,,,,,,,,,,,,,"Ethan Flanagan","sa3031428",701579
"Nick Avila",,0,0,0,4.36834,1,0,0,0,,1.20599,5,1,1,1,0,0,0,0,1,7.7575,3.52261,2.2022,1.17137,0.196645,0.0892946,0.10735008865594864,0.250328,1.37832,0.290389,0.709126,,,4.42546,-0.00219409,-0.0381229,999,,,,,,,8.324345088005067,6.902484500967174,8.02996289730072,6.658384996776091,,,,,,,,,,,,,,,,,,,"Nick Avila","25667",687014
"Trevor Gott","WSN",0,0,0,4.57174,1,0,0,0,,0.874847,4,1,0,0,0,0,0,0,1,7.74595,3.57978,2.1638,1.33716,0.183279,0.0847025,0.09857701510190964,0.256364,1.48627,0.290397,0.728686,,,4.69497,-0.00219666,0.048547,999,,,,,,,5.87386864423752,6.714165880713058,6.374235570430756,7.28611373095648,,,,,,,,,,,,,,,,,,,"Trevor Gott","15046",641627
"Matt Tiberia","SEA",0,0,0,5.12445,1,1,0,0,,4.32,18,4,3,2,1,2,0,0,2,5.14684,3.83779,1.3411,1.21871,0.138791,0.103491,0.03530038148164749,0.260807,1.37723,0.277501,0.635994,,,5.17595,-0.00220469,-0.049851,999,,,,,,,7.268001270294194,1.6824076346041164,6.600000858306885,1.527777915751487,,,,,,,,,,,,,,,,,,,"Matt Tiberia","sa3067087",828510
"Matt Cronin",,0,0,0,4.10792,1,0,0,0,,1.20708,5,1,1,1,0,0,0,0,1,7.93002,3.70353,2.1412,1.14241,0.214873,0.100352,0.11452152580022812,0.231355,1.25398,0.271715,0.701916,,,4.40053,-0.00223047,-0.0445199,999,,,,,,,8.33241674900055,6.902934074308973,8.035416722297668,6.656886418970093,,,,,,,,,,,,,,,,,,,"Matt Cronin","sa3011463",669091
"Dillon Tate",,0,0,0,4.60311,1,0,0,0,,1.04443,5,1,1,1,0,0,0,0,1,7.50465,3.99145,1.88018,1.21,0.183261,0.0974696,0.08579099178314209,0.254663,1.47593,0.291004,0.712359,,,4.70303,-0.00223474,-0.0464851,999,,,,,,,7.1287900686264045,6.825524569748199,7.222155451774597,6.914918100839337,,,,,,,,,,,,,,,,,,,"Dillon Tate","17796",622253
"Jackson Stephens",,0,0,0,4.57985,1,0,0,0,,1.93675,8,2,1,1,0,1,0,0,2,6.98168,2.96408,2.35543,1.17401,0.189187,0.0803196,0.1088678240776062,0.259617,1.2967,0.296787,0.665038,,,4.4023,-0.00226507,0.00281807,999,,,,,,,10.131935405731202,5.231416405381551,10.683740139007568,5.516329427290107,,,,,,,,,,,,,,,,,,,"Jackson Stephens","14420",623451
"Christian Lopez","CIN",0,0,0,5.89603,1,1,0,0,,3.71429,16,4,3,2,1,2,0,0,2,4.47596,3.66624,1.22086,1.5071,0.116491,0.0954178,0.021073713898658752,0.281928,1.48234,0.28827,0.614482,,,5.68624,-0.00226989,-0.0472351,999,,,,,,,2.7857135295867916,0.7499998170595852,3.571428060531616,0.9615383504410436,,,,,,,,,,,,,,,,,,,"Christian Lopez","sa3021027",809326
"Andrew Baker","PHI",0,0,0,4.41477,1,0,0,0,,1.17091,5,1,1,1,0,1,0,0,1,9.28177,5.17876,1.79228,1.16875,0.225883,0.126031,0.0998518317937851,0.235616,1.50217,0.287463,0.731923,,,4.65773,-0.0022732,-0.0360117,999,,,,,,,5.064761352539064,4.325477931115369,4.8545684814453125,4.145966091976491,,,,,,,,,,,,,,,,,,,"Andrew Baker","sa3017196",687900
"Jakob Hernandez",,0,0,0,4.53796,1,0,0,0,,1.18775,5,1,1,1,0,0,0,0,1,8.08229,3.72948,2.16714,1.29913,0.217706,0.100458,0.11724822223186493,0.241216,1.29787,0.282086,0.681846,,,4.60261,-0.0022754,-0.0401742,999,,,,,,,8.189377212524414,6.894844754907865,7.93876838684082,6.683850816973784,,,,,,,,,,,,,,,,,,,"Jakob Hernandez","sa3004823",674342
"Luis Velasquez","NYY",0,0,0,4.26464,1,0,0,0,,1.5168,7,1,1,1,0,1,0,0,1,8.76631,5.3816,1.62894,1.0141,0.219424,0.134703,0.08472046256065369,0.230667,1.47091,0.281817,0.726007,,,4.61559,-0.00229533,-0.0232043,999,,,,,,,7.624297404289246,5.026577500537378,6.583984732627869,4.340715972371494,,,,,,,,,,,,,,,,,,,"Luis Velasquez","sa3010135",686433
"Yuhi Sako",,0,0,0,4.37316,1,0,0,0,,1.3,5,1,1,1,0,1,0,0,1,7.53239,3.60316,2.0905,1.19918,0.201046,0.0961713,0.10487451404333115,0.241896,1.29893,0.278856,0.690598,,,4.53788,-0.00229582,-0.0342822,999,,,,,,,6.019999647140503,4.630769129194448,5.499999761581421,4.230769202554013,,,,,,,,,,,,,,,,,,,"Yuhi Sako","sa3068589",807848
"Raffi Vizcaíno",,0,0,0,4.45533,1,0,0,0,,1.24067,6,1,1,1,0,1,0,0,1,8.90782,5.21125,1.70935,1.02938,0.21892,0.128073,0.09084770083427429,0.242829,1.52251,0.298107,0.720666,,,4.5496,-0.00231007,-0.0327161,999,,,,,,,5.580977153778077,4.498348078446385,5.203362941741943,4.193985577346218,,,,,,,,,,,,,,,,,,,"Raffi Vizcaino","sa736742",642563
"Luis Beltrán","BAL",0,0,0,4.35735,1,0,0,0,,1.20769,6,1,1,1,0,1,0,0,1,9.49972,5.39459,1.76097,1.06792,0.228576,0.129801,0.09877464175224304,0.237357,1.5394,0.2948,0.735905,,,4.53929,-0.00234403,-0.0391764,999,,,,,,,5.336922764778137,4.419108176139491,5.038461327552795,4.171974493372081,,,,,,,,,,,,,,,,,,,"Luis Beltran","sa3021509",808055
"James Kaprielian",,0,0,0,5.41581,1,1,0,0,,4.45682,20,5,3,3,1,2,0,0,3,6.3737,4.31246,1.47797,1.57064,0.154682,0.104658,0.05002398043870926,0.263206,1.54392,0.281487,0.682265,,,5.58651,-0.00235578,-0.0250003,999,,,,,,,7.6804716110229485,1.7233073738877005,9.284102439880371,2.0831223660292535,,,,,,,,,,,,,,,,,,,"James Kaprielian","18331",621076
"Hunter Dryden","SFG",0,0,0,5.28253,1,1,0,0,,4.42857,19,4,3,3,1,2,0,0,3,6.01197,4.23225,1.42051,1.29317,0.156878,0.110437,0.04644058644771576,0.263864,1.45629,0.28796,0.649506,,,5.2305,-0.00236121,-0.0254181,999,,,,,,,10.071427059173581,2.2741933118540225,9.142856121063232,2.0645159935727886,,,,,,,,,,,,,,,,,,,"Hunter Dryden","sa3067105",827500
"Trent Turzenski","BAL",0,0,0,4.53615,1,0,0,0,,1.30632,6,1,1,1,0,1,0,0,1,7.79255,4.13907,1.88268,1.1054,0.202745,0.10769,0.09505541622638702,0.24935,1.39746,0.293985,0.691112,,,4.53183,-0.00239537,-0.0342202,999,,,,,,,6.06673676967621,4.644157916499022,5.531578898429871,4.234488310138617,,,,,,,,,,,,,,,,,,,"Trent Turzenski","sa3025238",827528
"Luis González",,0,0,0,4.53232,1,0,0,0,,1.3056,6,1,1,1,0,0,0,0,1,7.99122,3.18566,2.5085,1.415,0.206494,0.0823178,0.12417609244585037,0.247833,1.32016,0.283508,0.700086,,,4.60733,-0.00240427,-0.0342563,999,,,,,,,9.061451816558838,6.940441738539724,8.528007984161377,6.531860871534252,,,,,,,,,,,,,,,,,,,"Luis Gonzalez","sa550522",593574
"Derek Diamond","PIT",0,0,0,5.58757,1,1,0,0,,3.75563,17,4,3,2,1,1,0,0,2,4.37338,3.23178,1.35325,1.40573,0.10775,0.0796233,0.028126537799835205,0.286879,1.53569,0.294978,0.651165,,,5.41901,-0.00245607,-0.0523156,999,,,,,,,6.091646242141723,1.6220047491643252,6.778139352798462,1.804795252994097,,,,,,,,,,,,,,,,,,,"Derek Diamond","sa3020470",682981
"Alexander Cornielle","NYY",0,0,0,5.41707,1,1,0,0,,4.68839,20,4,3,3,1,2,0,0,3,6.16116,4.28597,1.43752,1.55219,0.159664,0.111069,0.048594601452350616,0.255233,1.43591,0.271175,0.651766,,,5.59073,-0.00247875,-0.0131139,999,,,,,,,11.994109058380127,2.558255837688803,10.441965579986572,2.227194973125746,,,,,,,,,,,,,,,,,,,"Alexander Cornielle","sa3011779",529017
"Nic Swanson","HOU",0,0,0,5.444,1,1,0,0,,4.05752,18,4,3,2,1,2,0,0,3,5.71706,4.10726,1.39194,1.41942,0.147277,0.105807,0.041470006108284,0.266217,1.46956,0.283935,0.647754,,,5.43674,-0.00248253,-0.047567,999,,,,,,,7.325672054290772,1.8054541161887139,7.28761625289917,1.7960750445133604,,,,,,,,,,,,,,,,,,,"Nic Swanson","sa3017551",702462
"Luke Taggart","DET",0,0,0,5.36983,1,0,0,0,,0.997053,4,1,1,1,0,0,0,0,1,6.22344,3.78896,1.64252,1.19362,0.164552,0.100183,0.0643695667386055,0.279401,1.46385,0.312972,0.635422,,,4.88568,-0.00251537,-0.0347813,999,,,,,,,6.778190636634827,6.798226446202931,6.98526394367218,7.005911845990231,,,,,,,,,,,,,,,,,,,"Luke Taggart","sa3017932",689450
"Carson Jacobs","CHW",0,0,0,4.47382,1,0,0,0,,1.27413,6,1,1,1,0,1,0,0,1,9.13078,5.53655,1.64918,1.13275,0.226889,0.137577,0.08931252360343933,0.231884,1.49607,0.284012,0.722148,,,4.76014,-0.00251621,-0.0341668,999,,,,,,,5.828594541549684,4.574552380781299,5.370671987533569,4.215153439105916,,,,,,,,,,,,,,,,,,,"Carson Jacobs","sa3022872",801941
"Adam Kolarek",,0,0,0,4.54456,1,0,0,0,,1.00915,5,1,1,1,0,0,0,0,1,7.45722,4.26971,1.74654,1.13374,0.180738,0.103484,0.07725434750318527,0.252764,1.49969,0.289938,0.716506,,,4.70009,-0.00251882,-0.0465397,999,,,,,,,6.867741084098816,6.8054426967943265,7.04577100276947,6.9818576773522425,,,,,,,,,,,,,,,,,,,"Adam Kolarek","10843",592473
"Dylan Covey",,0,0,0,4.47292,1,0,0,0,,1.72836,8,2,1,1,0,1,0,0,1,6.80169,3.5849,1.89732,0.991886,0.173928,0.0916704,0.08225761353969574,0.260284,1.4128,0.298278,0.691278,,,4.3991,-0.00252673,-0.00826301,999,,,,,,,6.58987147808075,3.8127864710267785,7.641805052757263,4.421417172746255,,,,,,,,,,,,,,,,,,,"Dylan Covey","14825",592229
