Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,K,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,Pos,QS+W,SV+HLD,Impact_ERA,Impact_WHIP,QS+W_Z,SV+HLD_Z,K_Z,Impact_ERA_Z,Impact_WHIP_Z,Total_Z,Rep_Level,Z_Above_Rep,Base_Value,Value,Target,Tier,Primary_Pos,Pos_Tier
Jason Adam,SDP,3.71791,2.42349,0.0,3.41824,50.3179,0.0,1.31726,20.4696,2.86661,51.7979,214.645,42.2735,21.3838,19.6731,5.55841,18.2712,1.42833,3.36883,55.3248,9.61281,3.17466,3.02798,0.965786,0.25775,0.0851227,0.17262714356184,0.219028,1.16886,0.277887,0.742205,,,3.64731,0.455043,0.635432,999.0,2.23604,1.9461,0.913256,2.23604,-1.9461,3.78233,333.8,6.4192307692307695,314,6.038461538461538,,,,,,,,,,,,,,,,,,,Jason Adam,11861,592094,RP,3.71791,21.78686,4.153755772097379,6.252885317432078,-0.2605125023678862,2.19616131160946,0.010237321199143138,1.0450512596745507,0.8245292655783659,3.7885656711599207,4.921431591770853,-1.1328659206109322,0.0,0.0,False,7,RP,RP 7
Phil Maton,CHC,3.63527,3.22718,0.0,3.70204,62.4236,0.0,5.72321,19.1402,3.2279,62.8636,264.077,52.7037,28.1067,25.8582,6.58976,23.2268,1.34861,5.21355,67.7978,9.7064,3.32532,2.91894,0.943437,0.256735,0.0879547,0.1687798425555229,0.223665,1.20786,0.285979,0.716946,,,3.69814,0.453875,0.504857,736.1799926757812,1.79043,-0.0168058,0.769897,1.79043,0.0168058,3.97347,400.3,6.3539682539682545,382,6.063492063492063,,,,,,,,,,,,,,,,,,,Phil Maton,18064,664208,RP,3.63527,24.863410000000002,3.0588396968761455,5.13720128443283,-0.2726442451330485,2.593990819933259,0.28568031388911597,0.7695792564012105,0.6774109210627866,4.127015641057756,4.921431591770853,-0.7944159507130966,0.0,0.0,False,7,RP,RP 7
Andrew Nardi,MIA,2.77549,2.39466,0.0,3.7892,51.8461,0.0,0.597521,8.57544,2.83396,51.1817,214.487,43.4175,23.4224,21.5486,6.20456,20.122,1.04544,2.00897,61.3601,10.7898,3.53833,3.04941,1.09103,0.286078,0.0938144,0.1922636851668357,0.225714,1.24145,0.298201,0.731355,,,3.61054,0.452569,0.43294,999.0,2.17211,-1.75123,0.754553,2.17211,1.75123,3.99393,288.8,5.662745098039216,274,5.372549019607843,,,,,,,,,,,,,,,,,,,Andrew Nardi,25942,677053,RP,2.77549,9.172961,1.9948058923384222,2.4634455333365586,-0.3988619338386537,0.5650546378300457,0.14351568997824954,0.5018769819347993,0.32483930750043843,1.1117197498563247,4.921431591770853,-3.8097118419145284,0.0,0.0,False,7,RP,RP 7
Jimmy Herget,COL,2.67222,3.15159,0.422615,4.4903,61.8345,0.577935,1.82465,9.2715,1.74343,70.4405,302.669,71.2568,38.2003,35.1443,10.0725,22.5377,1.68857,3.89252,65.1164,8.31975,2.87959,2.88921,1.28694,0.215141,0.0744634,0.1406772136688232,0.257954,1.33154,0.304324,0.697604,,,4.27086,0.451105,0.415966,999.0,1.95168,0.126869,0.451541,1.95168,-0.126869,4.39794,305.4,4.362857142857142,315,4.5,,,,,,,,,,,,,,,,,,,Jimmy Herget,17556,623474,RP,3.094835,11.09615,-2.741912373968335,-2.9557727822445576,-0.3519813506665731,0.8137427249028181,0.22646658498677552,-0.6898429126674392,-0.3897594530586255,-0.29151352208604,4.921431591770853,-5.212945113856893,0.0,0.0,False,7,RP,RP 7
Tyler Wells,BAL,3.7892,3.75297,3.43522,4.2772,40.6646,4.74934,0.286809,4.87308,0.31209,68.6492,282.854,63.8878,35.4621,32.6251,11.5521,17.3891,0.315172,1.8081,62.2247,8.15774,2.27974,3.57837,1.51449,0.219989,0.0614773,0.1585112400352955,0.242314,1.18395,0.275625,0.703718,,,4.34883,0.450338,0.287571,747.27001953125,2.21055,0.493113,0.638036,2.21055,-0.493113,4.14929,283.6,4.110144927536232,276,4.0,,,,,,,,,,,,,,,,,,,Tyler Wells,20000,669330,RP,7.22442,5.159889,-1.0467042104049176,7.251800854155436,0.2542512600167843,0.046123217691252584,0.16260877195369647,-0.2633422891490764,0.9562500715834215,1.222938853563755,4.921431591770853,-3.698492738207098,0.0,0.0,False,7,RP,RP 7
A.J. Minter,NYM,3.02633,2.49519,0.0,3.41721,47.2749,0.0,0.972055,16.9867,2.54788,47.613,196.298,39.5084,19.6502,18.0782,5.17072,16.8915,0.796776,1.34423,52.8131,9.98294,3.1929,3.12661,0.977391,0.269046,0.0860502,0.1829952597618103,0.22188,1.18455,0.28596,0.747539,,,3.47749,0.450186,0.52261,999.0,1.82859,-0.994295,0.954423,1.82859,0.994295,3.72744,314.70000000000005,6.556250000000001,300,6.25,,,,,,,,,,,,,,,,,,,A.J. Minter,18655,621345,RP,3.02633,17.958755,3.8236161716377017,5.000917981402601,-0.3620380428026747,1.7011480240107288,-0.04522889901567339,0.961990814078196,0.659440085831755,2.9015475255579886,4.921431591770853,-2.0198840662128643,0.0,0.0,False,7,RP,RP 7
Bryan Baker,TBR,3.12479,2.90549,0.0,3.889,59.3806,0.0,2.16028,16.3341,3.0871,60.8435,252.727,52.111,28.5773,26.2912,8.05541,21.5714,0.94884,1.98937,66.984,9.9083,3.19086,3.10522,1.19156,0.265045,0.0853549,0.1796904951333999,0.227394,1.21102,0.285841,0.722782,,,3.81614,0.44995,0.294313,999.0,1.70703,-0.733909,0.699279,1.70703,0.733909,4.06763,353.8000000000001,5.8000000000000025,337,5.524590163934426,,,,,,,,,,,,,,,,,,,Bryan Baker,19804,641329,RP,3.12479,18.49438,1.696600647702065,4.780218798468257,-0.3475838875188185,1.7704098368842185,0.2677090553746367,0.4268509612327145,0.6303378512663316,2.8169181668037657,4.921431591770853,-2.104513424967087,0.0,0.0,False,7,RP,RP 7
Steven Okert,HOU,3.31935,2.64545,0.0,3.96818,60.8265,0.0911348,0.517185,11.594,3.04958,61.4044,255.295,51.6654,29.4279,27.0737,8.64845,21.8558,1.64486,3.08714,68.5098,10.0414,3.20339,3.13463,1.2676,0.268356,0.08561,0.1827455535531044,0.224289,1.19733,0.280801,0.717975,,,3.9533,0.444588,0.234062,999.0,1.29884,0.604999,0.661091,1.29884,-0.604999,4.11855,321.5000000000001,5.2704918032786905,304,4.983606557377049,,,,,,,,,,,,,,,,,,,Steven Okert,13580,595345,RP,3.31935,12.111184999999999,1.172112717739069,5.664744755785995,-0.31902203039890115,0.944997173873726,0.30140350885386075,0.2948940523615021,0.746974811797012,2.0775058675748705,4.921431591770853,-2.8439257241959823,0.0,0.0,False,7,RP,RP 7
JoJo Romero,STL,3.97842,3.56835,0.0,3.57344,61.2952,0.0,12.1418,17.7889,3.36937,61.3378,260.223,55.6966,26.4719,24.3541,5.50711,23.9663,2.02459,2.52871,57.437,8.42764,3.51653,2.39658,0.808049,0.220722,0.092099,0.128623366355896,0.238297,1.29876,0.293878,0.739247,,,3.72536,0.443486,0.603651,467.6700134277344,2.17661,-0.256471,1.07509,2.17661,0.256471,3.56654,397.0000000000001,6.508196721311477,392,6.426229508196721,,,,,,,,,,,,,,,,,,,JoJo Romero,19574,668941,RP,3.97842,29.9307,3.86107694689852,-0.5628413357764368,-0.22226903300979783,3.7366299713135604,0.056881327385285965,0.9714156412761937,-0.07421840153234813,4.498279129776896,4.921431591770853,-0.42315246199395684,0.0,0.0,False,7,RP,RP 7
Shawn Armstrong,CLE,3.07078,2.81983,0.0,3.80442,62.8391,0.393402,2.52722,16.0084,2.33543,66.1539,275.682,59.3942,30.3958,27.9642,7.64603,20.183,0.725195,3.5964,65.5136,8.91289,2.74582,3.24598,1.04021,0.237642,0.0732112,0.1644311547279358,0.235783,1.20291,0.289512,0.71409,,,3.73539,0.441487,0.377683,747.27001953125,0.893634,1.33388,0.750217,0.893634,-1.33388,3.99971,375.60000000000014,5.690909090909093,365,5.53030303030303,,,,,,,,,,,,,,,,,,,Shawn Armstrong,12857,542888,RP,3.07078,18.53562,2.466366375504652,5.733609498664421,-0.35551268019484,1.7757425923808867,0.23523800779575946,0.6205177745052237,0.7560555789928368,3.202059113006229,4.921431591770853,-1.7193724787646238,0.0,0.0,False,7,RP,RP 7
Tanner Banks,PHI,3.19308,2.31693,0.0,3.9174,55.3391,0.133076,0.338146,10.507,2.41473,58.6624,243.855,55.2509,27.7541,25.5338,7.57878,15.8813,1.20831,2.0148,55.0783,8.45013,2.43652,3.46812,1.16274,0.225865,0.0651262,0.1607392132282257,0.244518,1.21257,0.291927,0.716734,,,3.85205,0.435738,0.367782,999.0,1.23411,-0.558316,0.752499,1.23411,0.558316,3.99667,295.20000000000005,5.003389830508476,291,4.932203389830509,,,,,,,,,,,,,,,,,,,Tanner Banks,16990,621383,RP,3.19308,10.845146,1.4507021525020372,4.51771377884679,-0.3375587578790202,0.7812853301238264,0.004793827436770043,0.36498489441022797,0.5957229399012194,1.5078393017623521,4.921431591770853,-3.4135922900085007,0.0,0.0,False,7,RP,RP 7
Drew Pomeranz,LAA,2.5407,2.65712,0.300517,3.80082,52.9433,0.431972,2.82366,11.6273,2.10624,53.0395,222.082,46.6836,24.347,22.3993,6.96399,18.071,1.06758,3.11784,57.5547,9.76617,3.06638,3.18492,1.18168,0.25916,0.081371,0.1777887865900993,0.23238,1.22088,0.291254,0.734616,,,3.87023,0.435213,0.37161,735.8200073242188,1.89778,-0.586831,0.843826,1.89778,0.586831,3.8749,299.90000000000003,5.658490566037736,290,5.471698113207547,,,,,,,,,,,,,,,,,,,Drew Pomeranz,11426,519141,RP,2.8412170000000003,14.45096,1.998687499959628,3.644129030403525,-0.3892130585152531,1.2475541086995263,0.059480512845047816,0.5028535629271997,0.4805287288309614,1.9101423780011901,4.921431591770853,-3.011289213769663,0.0,0.0,False,7,RP,RP 7
Graham Ashcraft,CIN,4.58607,3.26318,0.198164,4.04962,54.0245,0.270994,1.78399,15.5876,2.55692,61.9211,265.472,61.5952,30.2846,27.8618,6.43223,20.8049,0.494255,2.88184,54.1152,7.86544,3.02391,2.60108,0.934901,0.203845,0.0783693,0.1254757493734359,0.254751,1.33073,0.304367,0.710069,,,3.88526,0.430758,0.423307,999.0,2.26859,-1.22849,0.542336,2.26859,1.22849,4.27689,333.79999999999995,5.3838709677419345,342,5.516129032258065,,,,,,,,,,,,,,,,,,,Graham Ashcraft,27552,668933,RP,4.7842340000000005,17.37159,0.6216929398608676,-2.5478287650803617,-0.10397367767864488,1.6252215598690953,-0.01647444372972657,0.15641290089723267,-0.33596640172410663,1.3494313736617867,4.921431591770853,-3.572000218109066,0.0,0.0,False,7,RP,RP 7
Braydon Fisher,TOR,3.3501,2.28463,0.0,3.73221,49.0127,0.0906377,0.988977,6.77004,1.58281,50.4501,211.725,41.5513,22.7404,20.9212,5.92819,21.046,1.25541,2.31775,56.6514,10.1063,3.75447,2.69179,1.05755,0.267571,0.0994024,0.1681682243943214,0.220594,1.24077,0.283214,0.734042,,,3.80619,0.42423,0.271532,999.0,1.79409,1.19323,0.759195,1.79409,-1.19323,3.98774,265.0,5.3,250,5.0,,,,,,,,,,,,,,,,,,,Braydon Fisher,24609,680755,RP,3.3501,7.759017,2.285672409651549,2.462188107104355,-0.31450785941597836,0.38221715873255485,0.03953281339047786,0.5750566383693776,0.32467349848985777,1.0104512893945894,4.921431591770853,-3.9109803023762635,0.0,0.0,False,7,RP,RP 7
Brooks Raley,NYM,3.22362,2.47525,0.0,3.75679,55.6463,0.0,1.71892,15.9563,2.03256,55.1368,230.197,48.135,25.0166,23.0152,6.31045,18.091,0.769522,3.52263,53.9564,8.80732,2.953,2.9825,1.03006,0.234392,0.0785893,0.1558031737804412,0.230771,1.20112,0.281996,0.718042,,,3.84182,0.423186,0.383409,999.0,2.22886,2.25706,0.829829,2.22886,-2.25706,3.89356,324.4,5.8981818181818175,313,5.6909090909090905,,,,,,,,,,,,,,,,,,,Brooks Raley,10061,548384,RP,3.22362,17.67522,2.347538283501432,4.877367166047065,-0.33307541538085883,1.6644840368684466,-0.019981246202200518,0.5906215904139802,0.6431482049039684,2.535554098098796,4.921431591770853,-2.385877493672057,0.0,0.0,False,7,RP,RP 7
Brusdar Graterol,LAD,2.50969,1.44937,0.0,3.4997,39.7739,0.0,0.12715,4.32343,1.13874,41.0526,170.102,37.5006,17.3516,15.9635,3.43443,11.5254,0.884308,1.61339,34.3792,7.537,2.52674,2.9829,0.752933,0.202109,0.067756,0.1343531906604766,0.238913,1.19423,0.28591,0.716326,,,3.50797,0.417283,0.455048,999.0,1.48688,-1.73114,1.08602,1.48688,1.73114,3.55198,209.70000000000005,5.114634146341465,208,5.073170731707317,,,,,,,,,,,,,,,,,,,Brusdar Graterol,20367,660813,RP,2.50969,4.45058,2.920554744875851,3.9146510882181023,-0.43788198740811324,-0.04559771995632183,-0.452307274943493,0.7347878841561899,0.5162007973767836,0.2943720217910932,4.921431591770853,-4.627059569979759,0.0,0.0,False,7,RP,RP 7
Sean Newcomb,CHW,2.88865,3.50738,0.708149,3.97426,56.5336,1.87628,0.627672,6.16338,0.0,71.5726,308.083,66.1363,34.3536,31.6053,7.66312,30.0337,1.77558,3.63679,68.6086,8.62729,3.77663,2.28439,0.96361,0.222695,0.0974858,0.1252092644572258,0.241011,1.34367,0.295109,0.723493,,,4.02116,0.417019,0.481855,999.0,1.77513,-0.46967,0.520735,1.77513,0.46967,4.30569,327.80000000000007,4.552777777777779,321,4.458333333333333,,,,,,,,,,,,,,,,,,,Sean Newcomb,16943,656794,RP,3.5967990000000003,6.7910520000000005,1.3178497306650807,-3.871338183778894,-0.2782918767390329,0.25704934412702407,0.303585322986609,0.3315603026891259,-0.5104893928852037,0.2234341375908869,4.921431591770853,-4.697997454179966,0.0,0.0,False,7,RP,RP 7
Tommy Nance,TOR,2.41402,2.73596,0.0,3.78368,50.815,0.0,0.0,7.86251,0.974981,53.9154,227.16,51.0266,24.6375,22.6665,5.73831,16.5627,1.24215,2.67702,50.7159,8.46592,2.76478,3.06206,0.957887,0.223261,0.0729119,0.150348849594593,0.245414,1.25362,0.298999,0.721204,,,3.70798,0.408423,0.276561,999.0,1.49024,-1.56312,0.837121,1.49024,1.56312,3.88384,267.20000000000005,4.948148148148149,266,4.925925925925926,,,,,,,,,,,,,,,,,,,Tommy Nance,19178,667297,RP,2.41402,7.86251,2.134398486134362,1.938972988354295,-0.4519265642515677,0.3955998664099711,-0.09154165811688493,0.5369973462488582,0.25568036080991485,0.6934009494254233,4.921431591770853,-4.22803064234543,0.0,0.0,False,7,RP,RP 7
Martín Pérez,ATL,2.53056,2.90104,3.34748,4.56165,9.27541,9.08911,0.0,0.0887,0.0,50.0282,216.931,51.1244,27.5617,25.3568,6.69553,18.4132,0.244371,1.81105,38.4237,6.91238,3.31251,2.08675,1.20452,0.177124,0.0848807,0.0922437980771064,0.259902,1.38997,0.293091,0.697693,,,4.55168,0.404616,0.357108,999.0,2.61301,1.95641,0.615266,2.61301,-1.95641,4.17965,167.29999999999998,3.3459999999999996,175,3.5,,,,,,,,,,,,,,,,,,,Martin Perez,6902,527048,SP,5.87804,0.0887,-2.3440001386611784,-5.02218609755307,0.05659956804970802,-0.609633596430753,-0.3629920192764846,-0.5897314218713184,-0.6622445806048968,-2.240575870704323,4.8385671445016785,-7.079143015206002,0.0,0.0,False,7,SP,SP 7
Tyler Anderson,LAA,3.84592,6.0808,4.64453,4.85283,17.9722,15.0329,0.0,0.176899,0.0,86.0449,375.412,87.1036,50.4301,46.3957,13.9021,34.6926,1.0642,3.22508,66.7938,6.9864,3.62873,1.9253,1.45411,0.177921,0.0924121,0.0855093076825141,0.258089,1.4155,0.285054,0.697389,,,5.00501,0.404078,0.328692,999.0,2.51048,1.58439,0.468708,2.51048,-1.58439,4.37506,258.0,3.0,268,3.116279069767442,,,,,,,,,,,,,,,,,,,Tyler Anderson,12880,542881,SP,8.49045,0.176899,-6.815342066096466,-10.834335737550914,0.440107386504906,-0.5982285600085754,0.2635088423377065,-1.7146847821750286,-1.4286567616725447,-2.9049829048302636,4.8385671445016785,-7.743550049331942,0.0,0.0,False,7,SP,SP 7
Dennis Santana,PIT,3.57858,3.27328,0.0,3.93793,62.1866,0.0,23.7444,4.99509,3.24765,64.7654,272.663,59.6335,30.8021,28.338,6.85782,22.1807,0.803031,3.0762,60.0706,8.34759,3.0823,2.70823,0.952984,0.22031,0.0813484,0.138961911201477,0.241035,1.26324,0.292422,0.706409,,,3.82658,0.401388,0.398225,149.1199951171875,2.06441,0.0286564,1.69822,2.06441,-0.0286564,2.73571,423.9,6.521538461538461,419,6.446153846153846,,,,,,,,,,,,,,,,,,,Dennis Santana,17878,642701,RP,3.57858,28.73949,1.453861153100714,1.7060263434929965,-0.28096646799554903,3.5594889328445114,0.11503948224364509,0.36577967333708167,0.22496312928306023,4.040706349611229,4.921431591770853,-0.8807252421596239,0.0,0.0,False,7,RP,RP 7
Hurston Waldrep,ATL,3.39975,3.07993,3.52474,4.41762,9.53509,9.26361,0.0,0.0,0.0,51.3099,223.851,48.8007,27.3753,25.1853,5.79343,23.5172,0.48072,2.22144,44.4652,7.7994,4.12502,1.89075,1.01619,0.198637,0.105057,0.0935801193118095,0.246328,1.40943,0.290877,0.699962,,,4.37466,0.400215,0.506361,739.1500244140625,1.37946,-0.272375,0.532783,1.37946,0.272375,4.28962,186.2,3.650980392156863,187,3.6666666666666665,,,,,,,,,,,,,,,,,,,Hurston Waldrep,33527,694462,SP,6.9244900000000005,0.0,-1.5829225487763159,-6.149630188310562,0.21022084366205146,-0.6211034172977374,-0.2295767350356064,-0.398250473626343,-0.8109136511124484,-1.8058103581734986,4.8385671445016785,-6.644377502675177,0.0,0.0,False,7,SP,SP 7
Jack Dreyer,LAD,2.46107,1.84671,0.0,3.87352,46.4543,0.0959869,0.46962,11.3282,2.09554,49.0876,204.827,43.7979,22.964,21.1269,5.81997,16.8738,1.70789,1.31034,48.0078,8.80202,3.09374,2.84511,1.06707,0.234382,0.0823808,0.1520012244582176,0.234662,1.23599,0.285946,0.717917,,,3.83178,0.396309,0.26676,999.0,2.16765,1.14815,0.857253,2.16765,-1.14815,3.857,260.4,5.314285714285714,253,5.163265306122449,,,,,,,,,,,,,,,,,,,Jack Dreyer,30249,676263,RP,2.46107,11.797820000000002,1.453227097785959,2.6307340567470745,-0.4450195156419248,0.9044758614049261,-0.1513450068304033,0.36562015016293664,0.3468986091420058,0.982085779404221,4.921431591770853,-3.939345812366632,0.0,0.0,False,7,RP,RP 7
Tobias Myers,NYM,2.98881,3.06147,0.944525,4.00625,39.5884,4.08,0.0,5.1394,0.44857,62.8701,265.861,61.8868,30.4195,27.9859,8.38684,18.5613,0.367068,2.46096,53.8314,7.70609,2.65709,2.9002,1.2006,0.20248,0.0698158,0.1326637417078018,0.252766,1.27959,0.292957,0.72815,,,4.15999,0.396134,0.524086,999.0,2.29456,-0.341364,0.645834,2.29456,0.341364,4.13889,271.6000000000001,4.311111111111113,276,4.380952380952381,,,,,,,,,,,,,,,,,,,Tobias Myers,22191,668964,RP,3.933335,5.1394,0.9341296745107311,0.6279835606363754,-0.22888761508345876,0.043473779588167595,-0.022741638576629013,0.23501944905005664,0.08280830332890834,0.13502129020031953,4.921431591770853,-4.786410301570533,0.2,0.0,False,7,RP,RP 7
Brant Hurter,DET,2.90896,2.5424,0.0,3.64217,41.4052,0.0806911,0.148583,6.11439,0.859568,48.9849,207.032,45.5441,21.5473,19.8235,4.53172,15.4219,1.30315,3.51995,43.9639,8.07748,2.83346,2.85075,0.832613,0.212353,0.0744902,0.137862779200077,0.24214,1.24459,0.293796,0.721669,,,3.70286,0.392997,0.342272,999.0,1.54199,0.75791,0.905686,1.54199,-0.75791,3.79242,236.50000000000003,4.826530612244898,235,4.795918367346939,,,,,,,,,,,,,,,,,,,Brant Hurter,30133,676428,RP,2.90896,6.262973000000001,2.7093854511594677,2.2039940927311514,-0.379268229738143,0.18876330654397708,-0.24064701261401447,0.6816594027261272,0.2906270526907692,0.55746176190738,4.921431591770853,-4.363969829863473,0.0,0.0,False,7,RP,RP 7
Germán Márquez,SDP,4.49241,7.01005,5.05362,5.23843,22.0452,18.5171,0.0,0.432864,0.0,99.8734,436.273,109.314,63.1859,58.131,16.5883,35.8102,0.876602,3.36558,73.3245,6.60758,3.22701,2.04759,1.49484,0.16807,0.082082,0.0859881266951561,0.275284,1.45309,0.301858,0.672175,,,5.00277,0.38989,-0.0741769,747.2899780273438,3.88633,-0.170097,0.997211,3.88633,0.170097,3.67038,276.5,2.765,308,3.08,,,,,,,,,,,,,,,,,,,German Marquez,15038,608566,SP,9.546029999999998,0.432864,-12.18957964764999,-16.329365509759633,0.5950689671928293,-0.5651296569847007,0.40772719817514785,-3.066799365348252,-2.153252309551747,-4.696953827333353,4.8385671445016785,-9.53552097183503,0.0,0.0,False,7,SP,SP 7
Justin Slaten,BOS,4.12108,3.56032,0.0,3.98664,55.9436,0.0,1.6207,11.8266,3.46479,60.3158,253.341,56.0507,29.0407,26.7175,7.139,19.5964,1.60228,2.17472,56.1432,8.37739,2.92407,2.86497,1.06524,0.221611,0.0773521,0.1442593112587928,0.242047,1.25418,0.290644,0.709895,,,3.89504,0.387755,0.318756,999.0,1.5558,0.561428,0.616651,1.5558,-0.561428,4.1778,316.29999999999995,5.271666666666666,313,5.216666666666667,,,,,,,,,,,,,,,,,,,Justin Slaten,25648,686580,RP,4.12108,13.447299999999998,1.0275604634294289,2.1350069288363094,-0.2013262156952038,1.1177705640393505,0.028310162153001316,0.2585258776917604,0.2815301425936065,1.5614552703802815,4.921431591770853,-3.3599763213905716,0.0,0.0,False,7,RP,RP 7
Kody Funderburk,MIN,3.48891,3.10297,0.0,3.8663,57.014,0.0,3.05409,13.7873,2.55358,60.9124,262.876,56.8885,28.4427,26.1673,5.17698,24.863,1.2486,3.95834,57.9263,8.55879,3.67359,2.32982,0.764916,0.220356,0.0945807,0.1257750913500785,0.243056,1.34212,0.302492,0.715519,,,3.75754,0.385331,0.377003,747.3400268554688,3.28893,-3.32601,0.657317,3.28893,3.32601,4.12358,341.7000000000001,5.6016393442622965,340,5.573770491803279,,,,,,,,,,,,,,,,,,,Kody Funderburk,24993,681892,RP,3.48891,16.84139,1.8521944106286976,-3.2000290737742265,-0.2941302309886771,1.5566612552053394,0.06768660729574887,0.46599708990890204,-0.4219680176562188,1.30001523371491,4.921431591770853,-3.621416358055943,0.0,0.0,False,7,RP,RP 7
Kyle Finnegan,DET,4.02758,4.31306,0.0,3.89591,59.525,0.0,5.81528,13.4273,5.19999,61.3468,257.925,56.5225,28.8649,26.5557,6.94892,21.1307,1.72966,1.72976,57.8379,8.48522,3.10003,2.73714,1.01946,0.224243,0.081926,0.142317309975624,0.240455,1.26581,0.291134,0.71827,,,3.84001,0.383134,0.258889,626.1799926757812,1.42199,1.95835,0.727986,1.42199,-1.95835,4.02935,346.1000000000001,5.67377049180328,343,5.622950819672131,,,,,,,,,,,,,,,,,,,Kyle Finnegan,15009,640448,RP,4.02758,19.24258,1.6636169159310197,1.4584648928130757,-0.2150522315294568,1.8671597802064028,0.06573445780855304,0.41855252186185726,0.19231873381564765,2.4226413742962163,4.921431591770853,-2.4987902174746366,0.0,0.0,False,7,RP,RP 7
Danny Coulombe,BOS,2.35493,2.07984,0.0,3.76526,50.4376,0.107225,0.562212,10.0396,2.72048,48.3271,203.331,43.6282,21.9763,20.2182,5.57714,17.5192,0.610956,1.55156,47.4646,8.83937,3.26262,2.70928,1.03864,0.233435,0.0861612,0.147273875772953,0.236775,1.26528,0.289983,0.734374,,,3.85494,0.381341,0.374705,999.0,1.2031,0.390915,0.87098,1.2031,-0.390915,3.83869,246.00000000000003,5.125000000000001,241,5.020833333333333,,,,,,,,,,,,,,,,,,,Danny Coulombe,13293,543056,RP,2.35493,10.601812,2.012099714539149,1.1743077409329696,-0.46060111265419884,0.7498197451086429,-0.1633405679327199,0.5062279673241814,0.15484868985124559,0.8292254773965795,4.921431591770853,-4.092206114374274,0.0,0.0,False,7,RP,RP 7
Marcus Stroman,,3.53574,3.6528,2.57191,4.78234,12.1516,10.0331,0.00117576,0.0,0.0222428,56.1677,246.894,59.32,32.4411,29.8458,7.02732,21.784,0.237793,2.34192,40.0166,6.41204,3.49055,1.83697,1.12602,0.16208,0.0882322,0.0738480165600776,0.266286,1.44396,0.297584,0.682837,,,4.62531,0.372478,0.26791,999.0,2.396,-0.81717,0.477837,2.396,0.81717,4.36288,182.9000000000001,3.2660714285714296,197,3.517857142857143,,,,,,,,,,,,,,,,,,,Marcus Stroman,13431,573186,SP,6.10765,0.00117576,-4.0088512636528915,-8.671203828071597,0.09030684607861533,-0.6209513794557695,-0.3278157871706674,-1.0085944607217385,-1.143417952046562,-3.0318803288936866,4.8385671445016785,-7.870447473395365,0.0,0.0,False,7,SP,SP 7
Jake Irvin,WSN,5.42956,7.08221,6.37627,4.87268,26.4696,17.5155,0.0,0.46261,0.0,106.612,458.661,108.942,62.7401,57.7209,17.6276,35.2953,0.495454,4.18205,80.0435,6.75711,2.97956,2.26783,1.48808,0.174516,0.0769528,0.0975627303123474,0.259891,1.35291,0.284015,0.68165,,,4.89387,0.371453,0.344636,999.0,1.93121,-0.302687,0.716319,1.93121,0.302687,4.04491,330.0000000000001,3.0841121495327113,344,3.2149532710280373,,,,,,,,,,,,,,,,,,,Jake Irvin,21504,663623,SP,11.80583,0.46261,-8.679746834044513,-6.75249529050273,0.9268128236874291,-0.5612831937207852,0.5561038090854282,-2.183753898942943,-0.8904097388733343,-1.857527844992096,4.8385671445016785,-6.6960949894937745,0.0,0.0,False,7,SP,SP 7
