Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,NameASCII,PlayerId,MLBAMID
"Jose E. Hernandez","LAD",0.528633,0.834556,0,4.6256,10.2087,0,0.308682,0.71988,0.276819,10.4965,45.9382,10.0219,5.86382,5.39472,1.50455,5.31269,0.469979,0.0588947,10.9839,9.4179,4.55527,2.06747,1.29004,0.2391,0.115649,0.12345188856124878,0.247048,1.46093,0.303344,0.715952,,,4.47227,-0.0268248,-0.08103,999,2.05585,-0.405897,1.14683,2.05585,0.405897,3.47089,34.4,3.44,35,3.5,"Jose E. Hernandez","22318",669796
"Paolo Espino",,0,0.486445,0,6.63475,2.14691,0.961796,0,0,0,6.38588,29.7609,8.79657,5.117,4.70764,1.32685,1.88522,0,0.496241,4.06387,5.72745,2.65695,2.15565,1.87,0.13655,0.0633454,0.07320499420166016,0.321283,1.67272,0.339706,0.630628,,,5.7136,-0.0273703,-0.13808,999,2.62709,0.41191,1.17906,2.62709,-0.41191,3.42792,10.70000000000001,1.783333333333335,19,3.1666666666666665,"Paolo Espino","8246",502179
"Jack Dreyer","LAD",0.939927,0.883326,0,4.2211,15.8412,0,0,1.09207,0,15.7526,68.3008,14.9004,8.03059,7.38814,2.22031,6.95255,0,0.607738,15.3138,8.74931,3.97223,2.20262,1.26854,0.224211,0.101793,0.12241832166910172,0.245313,1.38726,0.293478,0.737409,,,4.49434,-0.0287289,0.0342012,999,0.821139,0.793333,1.08296,0.821139,-0.793333,3.55606,64.80000000000001,4.050000000000001,64,4,"Jack Dreyer","sa3018789",676263
"Jacob Barnes",,3.73944,2.1281,0,4.45949,41.5879,0,0,1.99315,1.74379,43.4616,186.968,44.3505,23.4078,21.5352,6.05034,14.609,0.739219,1.5348,36.5199,7.56251,3.02522,2.49982,1.2529,0.195327,0.0781365,0.11719083040952682,0.259627,1.35659,0.298629,0.704147,,,4.41002,-0.0299275,-0.0624524,999,0.473532,-0.742079,0.527304,0.473532,0.742079,4.29693,160.99999999999997,3.7441860465116275,168,3.9069767441860463,"Jacob Barnes","12323",606930
"Alek Jacob","SDP",0.943673,0.702257,0,4.13257,27.409,0,0,1.43083,0,34.2811,151.009,34.7822,17.1098,15.741,4.78174,14.3014,0,2.16726,32.9833,8.65928,3.75462,2.3063,1.25537,0.21842,0.0947057,0.12371388077735901,0.258527,1.4318,0.310002,0.754292,,,4.49672,-0.0302038,0.0726792,999,1.98374,-0.543225,0.846334,1.98374,0.543225,3.87155,121.10000000000002,3.5617647058823536,127,3.735294117647059,"Alek Jacob","29628",689690
"Luis Curvelo","TEX",1.24141,1.30423,0,4.52998,24.6871,0,0,2.51478,0,23.6088,103.508,24.0794,12.9164,11.883,3.38669,9.51429,0,1.21303,22.0473,8.40474,3.62698,2.31728,1.29105,0.213,0.0919181,0.12108225375413895,0.25953,1.42293,0.307256,0.716661,,,4.52675,-0.0305824,-0.0646132,999,1.32206,-0.0573318,0.901694,1.32206,0.0573318,3.79774,101.30000000000001,4.220833333333334,104,4.333333333333333,"Luis Curvelo","sa3008169",681168
"Yunior Marte","SEA",0.896786,0.923452,0,4.42735,24.2476,0,0.272,1.41703,0.723279,25.6667,112.376,25.7843,13.7241,12.6262,3.15748,10.9491,0,0.952342,23.7983,8.34485,3.8393,2.17353,1.10717,0.211774,0.0974331,0.11434101313352585,0.256626,1.43117,0.30777,0.712077,,,4.30239,-0.0309089,-0.15658,999,3.93113,-1.01433,0.917783,3.93113,1.01433,3.77629,103.9,3.996153846153846,107,4.115384615384615,"Yunior Marte","14416",628708
"Jesse Scholtens","CHW",0.179123,1.02374,0.468145,5.48551,3.25881,1.44194,0.000756176,0,0,9.46537,42.2841,11.1553,6.27082,5.76915,1.73432,3.36299,0.1108,0.221601,6.56892,6.24596,3.19764,1.9533,1.64905,0.155352,0.0795331,0.07581895589828491,0.288254,1.53383,0.309938,0.682159,,,5.29657,-0.0309117,-0.0652749,999,1.02221,-1.1132,1.15263,1.02221,1.1132,3.46316,18.400000000000006,2.044444444444445,24,2.6666666666666665,"Jesse Scholtens","19205",669947
"Luinder Avila","KCR",0.892779,0.952199,0,4.52959,18.5489,0,0,1.14553,0,19.0108,84.0325,19.84,10.3999,9.56789,2.13899,7.88328,0,0.987836,14.6051,6.91428,3.73207,1.85267,1.01263,0.173803,0.0938122,0.07999078929424286,0.263966,1.45829,0.30301,0.700539,,,4.49257,-0.0337321,-0.0108805,999,0.356934,-1.67531,1.00567,0.356934,1.67531,3.65911,71,3.736842105263158,76,4,"Luinder Avila","sa3006507",679883
"Alan Rangel","PHI",1.71131,1.2448,0,4.36485,20.4852,0,0,1.79602,0,23.1347,98.0848,22.221,12.1956,11.22,3.7318,7.7063,0,0.835408,20.7197,8.06049,2.99795,2.68867,1.45176,0.211243,0.0785677,0.13267497718334198,0.24816,1.29361,0.284049,0.717802,,,4.5799,-0.0349039,0.0122522,999,1.07203,-0.52182,0.96614,1.07203,0.52182,3.71181,86.8,3.773913043478261,86,3.739130434782609,"Alan Rangel","sa877578",660604
"Austin Warren","NYM",2.2221,0.501583,0,4.06803,17.4615,0,0,1.47368,0.282576,20.7487,89.1769,20.355,10.194,9.37849,2.68963,7.62071,0.463189,0.822444,17.5203,7.59964,3.30557,2.29904,1.16666,0.196467,0.085456,0.11101084202528,0.252124,1.34831,0.291874,0.73447,,,4.38362,-0.0350532,0.0965977,999,0.760193,-0.140608,0.971018,0.760193,0.140608,3.70531,79.5,3.7857142857142856,79,3.761904761904762,"Austin Warren","24937",681810
"Geoff Hartlieb","NYY",0.594385,0.561204,0,4.34125,15.7968,0,0,2.28551,0,17.708,76.4325,17.5179,9.2844,8.54165,2.30286,6.75929,0.792876,0.625088,15.0337,7.6408,3.43538,2.22415,1.17042,0.196692,0.0884348,0.10825764387845993,0.253705,1.37097,0.294228,0.712138,,,4.41015,-0.0355159,0.0384768,999,1.02018,-4.3384,1.0943,1.02018,4.3384,3.54093,75.80000000000003,4.211111111111112,78,4.333333333333333,"Geoff Hartlieb","19558",664129
"Kyle Muller",,0.734422,1.22087,0,5.99732,12.1701,3.10236,0,0,0,38.1865,170.895,45.715,27.659,25.4463,6.01619,13.1489,1.42991,0.908212,28.8974,6.81071,3.09901,2.19771,1.41793,0.169095,0.0769416,0.09215345233678818,0.29148,1.54149,0.325603,0.618638,,,4.80546,-0.0357337,-0.683404,999,4.6914,0.391913,0.614323,4.6914,-0.391913,4.1809,103.79999999999998,2.7315789473684204,128,3.3684210526315788,"Kyle Muller","20167",666205
"Mick Abel","PHI",0.853296,0.893378,0,4.4273,17.1924,0,0,0.915237,0,18.3834,80.187,17.3227,9.82959,9.04322,2.48741,8.50991,0,0.858538,16.838,8.24339,4.16621,1.97863,1.21777,0.209984,0.106126,0.10385812819004059,0.244608,1.40521,0.288103,0.716012,,,4.62245,-0.0358707,-0.052386,999,0.472273,-1.98331,1.03357,0.472273,1.98331,3.62191,72.40000000000002,4.022222222222223,72,4,"Mick Abel","sa3014534",690953
"Justin Bruihl",,0.463452,0.00335825,0,5.64706,7.38287,0,0,0.309557,0.362377,7.61735,34.7908,8.4566,5.19513,4.77952,0.812925,3.0308,0.341067,1.13689,5.87057,6.93615,3.58093,1.93697,0.960482,0.168739,0.0871151,0.08162406831979752,0.276151,1.50806,0.31929,0.60799,,,4.65387,-0.0374333,-0.0692506,999,1.37527,0.415572,1.16349,1.37527,-0.415572,3.44868,26.100000000000005,3.2625000000000006,27,3.375,"Justin Bruihl","23779",677865
"Jose Cuas",,0.435339,0.313898,0,4.49355,10.2182,0.0613983,0.105314,1.13714,0.222118,10.604,47.6465,10.3087,5.7548,5.29442,1.38052,5.23748,0.464954,1.24253,9.9843,8.47401,4.44523,1.90632,1.17169,0.20955,0.109924,0.09962579607963562,0.250415,1.46606,0.299588,0.719243,,,4.80908,-0.0387991,-0.0207166,999,1.75621,-0.958424,1.16273,1.75621,0.958424,3.44969,49.10000000000001,4.463636363636365,48,4.363636363636363,"Jose Cuas","17701",621016
"Eric Cerantola","KCR",1.12965,1.12156,0,4.42005,18.2262,0,0,1.19663,0,19.5107,86.6724,18.3594,10.4152,9.58203,2.25083,10.5658,0,0.971103,18.8076,8.67566,4.87384,1.78005,1.03827,0.216996,0.121905,0.09509127587080002,0.244351,1.48253,0.297882,0.718163,,,4.51222,-0.0399369,0.0427519,999,1.18993,1.11596,0.957987,1.18993,-1.11596,3.72268,82.60000000000001,4.130000000000001,80,4,"Eric Cerantola","sa3017914",672021
"McKinley Moore","NYY",0.725252,0.70902,0,4.2272,13.8257,0,0,0.926468,0,14.1785,62.9553,12.7637,7.23855,6.65947,1.71387,7.54295,0,1.38924,14.4409,9.1666,4.788,1.91449,1.08791,0.229384,0.119814,0.10956962406635284,0.236265,1.43222,0.291798,0.729767,,,4.59082,-0.0405093,0.029926,999,0.341645,-2.00911,1.10347,0.341645,2.00911,3.52871,50.20000000000003,3.585714285714288,49,3.5,"McKinley Moore","25663",686842
"Kolby Allard",,1.13668,1.24058,0.305022,5.45035,6.61045,2.94797,0,0.0702603,0,19.8331,89.93,25.2413,13.0552,12.0108,4.29911,6.91178,0.168666,0.0626473,17.1338,7.77511,3.13648,2.47893,1.95088,0.190524,0.0768573,0.11366645991802216,0.304275,1.62119,0.340399,0.730758,,,5.31159,-0.0410286,-0.0846189,999,2.30486,0.388809,0.806957,2.30486,-0.388809,3.92406,46.8,2.34,61,3.05,"Kolby Allard","18694",663465
"Jairo Iriarte","CHW",1.07599,2.24851,0.218347,4.25311,21.6777,0.298594,0,1.28507,0,27.6513,122.351,26.7117,14.2034,13.0671,3.12851,13.8899,0,1.28431,26.4969,8.62427,4.52093,1.90763,1.01827,0.216564,0.113525,0.10303911566734314,0.24923,1.46835,0.304097,0.728796,,,4.36713,-0.0414702,0.0598536,749.6400146484375,2.58807,0.112963,0.874532,2.58807,-0.112963,3.83396,111.10000000000004,3.9678571428571443,112,4,"Jairo Iriarte","26907",683568
"Hunter Strickland",,1.62351,1.69592,0,4.23323,40.6148,0,1.02069,3.59074,1.79768,41.8238,176.179,36.5104,21.3828,19.6722,5.99832,16.1343,0.591646,1.82694,35.456,7.62972,3.47191,2.19756,1.29077,0.20125,0.091579,0.1096709668636322,0.23076,1.25872,0.261315,0.70653,,,4.62378,-0.0416284,0.0897783,999,1.85962,0.0438301,0.853377,1.85962,-0.0438301,3.86216,177.8,4.233333333333333,169,4.023809523809524,"Hunter Strickland","7836",519326
"Rafael Montero","HOU",1.33336,1.31979,0,4.3807,26.9042,0,0.791481,5.35022,1.77398,27.3904,119.285,26.7162,14.4915,13.3322,3.72775,11.5503,0.14317,1.312,26.0321,8.55368,3.79522,2.2538,1.22487,0.218235,0.0968299,0.12140548229217529,0.251039,1.39707,0.299865,0.719416,,,4.44369,-0.0430897,-0.0300268,999,1.27428,-0.237956,0.885487,1.27428,0.237956,3.81935,118.40000000000002,4.385185185185186,121,4.481481481481482,"Rafael Montero","12760",606160
"Devin Sweet","PHI",2.02103,1.62942,0,4.3837,25.1302,0,0,1.90862,0,26.2005,112.917,24.5695,13.8714,12.7617,4.00467,10.4046,0,1.69958,25.412,8.72916,3.57404,2.44238,1.37562,0.22505,0.0921439,0.13290613889694214,0.243714,1.33487,0.288039,0.718573,,,4.59963,-0.0452187,-0.0304881,999,1.32415,-1.37419,0.864487,1.32415,1.37419,3.84735,100.19999999999999,3.8538461538461535,100,3.8461538461538463,"Devin Sweet","25348",682967
"Grant Hartwig","NYM",0.720696,0.295624,0,4.32973,10.7257,0,0,0.66119,0.44388,11.8675,53.0087,11.5735,6.20566,5.70921,1.47458,5.52384,0.100637,1.37705,10.2596,7.78066,4.18915,1.85734,1.11829,0.193546,0.104206,0.08933987468481064,0.25101,1.44069,0.293799,0.724522,,,4.79724,-0.0461115,0.0256511,999,1.17463,-0.851257,1.13939,1.17463,0.851257,3.48081,48.30000000000001,4.025000000000001,50,4.166666666666667,"Grant Hartwig","29946",701643
"T.J. McFarland","ATH",1.97701,3.69828,0,4.17518,58.8659,0,0.0585923,12.1928,1.09763,52.9281,232.212,55.1063,26.6889,24.5538,5.19479,18.5106,2.62126,4.57391,39.3777,6.69585,3.14758,2.1273,0.883331,0.169577,0.0797144,0.08986213058233261,0.263506,1.39089,0.303313,0.707341,,,4.26288,-0.0465906,-0.0782125,999,2.91834,-1.26427,0.620487,2.91834,1.26427,4.17268,241.70000000000005,4.560377358490567,254,4.7924528301886795,"T.J. McFarland","3237",519008
"Parker Mushinski","CLE",0.844253,0.41253,0,4.2387,17.7176,0,0,1.39154,0,18.5896,82.9963,18.6719,9.51639,8.75508,2.00654,8.76298,0,1.46573,16.2382,7.86159,4.24253,1.85304,0.971452,0.19565,0.105583,0.09006670862436295,0.256597,1.47582,0.305658,0.727633,,,4.47339,-0.0466467,-0.0335219,999,1.45189,-1.20207,1.0284,1.45189,1.20207,3.6288,72.6,3.8210526315789473,75,3.9473684210526314,"Parker Mushinski","21324",656786
"Tom Cosgrove","SDP",0.935826,1.54433,0,4.40298,31.5588,0,0.0546954,3.64371,0,31.4148,136.433,29.4933,16.7052,15.3688,4.17411,12.4638,0.190286,3.05916,28.6463,8.20687,3.57076,2.29836,1.19584,0.209966,0.0913547,0.11861108243465424,0.243927,1.33559,0.287425,0.699242,,,4.55244,-0.0473492,-0.0879773,999,2.0056,-0.528968,0.899504,2.0056,0.528968,3.80066,133.79999999999998,4.316129032258064,132,4.258064516129032,"Tom Cosgrove","23443",676680
"Nick Sandlin","TOR",4.93363,3.28013,0,4.00277,58.8349,0.212161,0.0977612,11.2024,1.91709,57.8155,247.02,49.2506,27.9495,25.7136,8.56144,26.1117,2.07529,3.41471,62.7174,9.76308,4.06475,2.40189,1.33274,0.253896,0.105707,0.14818913489580154,0.226446,1.3035,0.278284,0.748115,,,4.45408,-0.0474735,0.159445,999,2.11227,0.797007,0.366213,2.11227,-0.797007,4.51172,274.1,4.725862068965518,256,4.413793103448276,"Nick Sandlin","20517",680704
"Spencer Bivens","SFG",3.05957,1.46346,0,3.74437,30.0001,0.46989,0.38779,1.82662,0.266964,40.8994,174.148,41.2831,18.4955,17.0159,5.75855,12.2744,0.836197,1.57354,31.084,6.8401,2.701,2.53243,1.26718,0.178492,0.0704822,0.10800932347774506,0.257536,1.30949,0.287747,0.770669,,,4.49258,-0.0497021,0.347242,999,1.58188,0.0690809,0.82633,1.58188,-0.0690809,3.89823,151.00000000000003,3.6829268292682933,155,3.7804878048780486,"Spencer Bivens","30226",702352
"Tyler Gilbert","CHW",1.1897,1.49143,0,4.31092,24.8826,0.344575,0,0.74045,0.162189,30.4272,131.438,32.2643,15.8417,14.5744,4.32437,9.02789,0.158272,1.60241,25.5291,7.55119,2.67034,2.8278,1.27909,0.194229,0.0686856,0.12554380297660828,0.267072,1.35708,0.307187,0.722244,,,4.38412,-0.0502674,-0.0387357,999,3.36051,-1.35892,0.898043,3.36051,1.35892,3.80261,112.60000000000001,3.7533333333333334,121,4.033333333333333,"Tyler Gilbert","17964",656457
"Dakota Hudson","LAA",0.847027,1.24838,0.395268,5.14741,15.6236,0.947005,0,0.819918,0,21.5663,96.5892,23.5129,13.4071,12.3345,2.67766,9.08471,0,1.1085,14.9361,6.23311,3.7912,1.6441,1.11743,0.154636,0.0940551,0.06058056652545929,0.272153,1.51151,0.302916,0.665208,,,4.81335,-0.0526024,-0.0920835,999,7.24437,-0.455071,0.891775,7.24437,0.455071,3.81097,67.5,3.0681818181818183,75,3.409090909090909,"Dakota Hudson","19206",641712
"Nick Hernandez","HOU",2.12354,1.81104,0,4.47632,36.7755,0,0,1.3535,1.0591,41.5299,179.893,38.3799,22.4518,20.6557,6.23156,17.449,0,3.21167,41.6407,9.02402,3.78141,2.38642,1.35045,0.231475,0.0969971,0.1344783753156662,0.241032,1.34431,0.28869,0.708573,,,4.60427,-0.052719,-0.0699306,999,1.17971,-2.34815,0.624365,1.17971,2.34815,4.16751,166.2,3.957142857142857,160,3.8095238095238093,"Nick Hernandez","19281",663321
"Luis Frías",,0.990809,1.467,0,5.16125,21.2857,0,0,0.79456,1.0228,22.0037,98.3134,22.6322,13.7158,12.6185,2.7433,10.8552,0,0.795238,21.6558,8.8577,4.44003,1.99497,1.12207,0.220273,0.110414,0.10985857993364334,0.261152,1.5219,0.319429,0.666907,,,4.4073,-0.0580019,-0.289432,999,3.53207,-1.03795,0.827491,3.53207,1.03795,3.89668,78.10000000000001,3.5500000000000003,83,3.772727272727273,"Luis Frias","21997",666818
"Kenny Rosenberg",,0.992831,1.03236,0.331676,5.0563,4.37754,1.47867,0,0,0,20.2103,88.4125,22.0448,12.3417,11.3544,3.86017,7.39321,0.628902,0.162499,15.5395,6.91999,3.29232,2.10186,1.719,0.175761,0.0836218,0.09213912487030029,0.27264,1.45658,0.295891,0.711345,,,5.23327,-0.0587938,-0.0213533,999,0.85216,0.338587,0.927275,0.85216,-0.338587,3.76363,52.599999999999994,2.63,59,2.95,"Kenny Rosenberg","20009",670046
"Chris Devenski","NYM",1.55704,1.14671,0,4.7261,18.4841,0,0,1.55873,1.527,20.0289,85.3668,19.2728,11.4322,10.5176,3.55737,7.18263,0.120707,0.627279,18.5092,8.31711,3.22752,2.57693,1.59851,0.216819,0.0841384,0.13268082588911057,0.248499,1.32087,0.283211,0.699566,,,4.79698,-0.0592071,-0.0599959,999,1.76902,-0.336683,0.963051,1.76902,0.336683,3.71593,71.4,3.5700000000000003,70,3.5,"Chris Devenski","12763",606965
"Xzavion Curry","MIA",2.64075,3.17573,0.124736,4.76388,28.9082,4.4977,0.232161,2.26299,0,57.1171,245.849,60.5843,32.8622,30.2333,9.81557,17.4451,0.90477,1.60919,41.3007,6.5078,2.74884,2.36747,1.54665,0.167992,0.0709585,0.0970335528254509,0.267132,1.36613,0.288986,0.702579,,,4.95515,-0.0592774,0.0221026,999,1.29677,-1.20541,0.443398,1.29677,1.20541,4.4088,173.20000000000002,3.0385964912280703,188,3.2982456140350878,"Xzavion Curry","25595",675540
"Juan Nuñez","SDP",0.645575,0.820801,0,4.8708,13.5155,0,0,1.23446,0,15.2468,65.9265,14.3955,8.9691,8.25157,2.22011,6.53439,0,0.628336,13.5533,8.00032,3.85717,2.07414,1.3105,0.205581,0.0991163,0.10646515339612961,0.244973,1.37274,0.283212,0.671135,,,4.69093,-0.0604195,-0.121452,999,3.06983,0.231079,1.07692,3.06983,-0.231079,3.5641,58.00000000000001,3.866666666666667,57,3.8,"Juan Nunez","sa3015464",693725
"Blake Walston","ARI",1.58283,0.907556,0.397145,4.31417,21.5125,0.543104,0,1.07506,0,31.5088,138.536,31.1688,16.4172,15.1038,3.67415,13.1702,0,2.5061,27.6002,7.88357,3.76185,2.09566,1.04946,0.199228,0.0950669,0.10416126251220703,0.253695,1.40719,0.300209,0.712378,,,4.42303,-0.0618238,0.167062,999,1.53012,-0.306617,0.81211,1.53012,0.306617,3.91719,119.00000000000003,3.718750000000001,120,3.75,"Blake Walston","26270",686796
"Brendon Little","TOR",2.3855,3.28935,0,3.73544,51.32,0,0.0500128,8.88234,7.89903,51.3444,224.183,48.8242,23.1635,21.3104,5.44748,22.5696,1.69735,3.37663,44.082,7.727,3.95616,1.95316,0.954871,0.196634,0.100675,0.09595926105976105,0.246293,1.39049,0.291693,0.756348,,,4.34464,-0.0622691,0.311299,999,2.33153,-0.927048,0.736184,2.33153,0.927048,4.01842,234.50000000000003,4.598039215686275,236,4.627450980392157,"Brendon Little","21574",663893
"José Ruiz","PHI",3.13412,2.10732,0,4.26086,51.4095,0,0.289611,4.36998,0.915929,53.4367,230.939,51.8866,27.4984,25.2985,7.91242,21.4076,0.895615,2.14346,51.963,8.75179,3.60554,2.42731,1.33264,0.225008,0.0926983,0.13230955600738525,0.250192,1.37161,0.298106,0.736069,,,4.46874,-0.0635237,0.0948608,999,1.98023,-0.899281,0.434518,1.98023,0.899281,4.42064,209.60000000000008,3.954716981132077,212,4,"Jose Ruiz","14552",614179
"Michael Arias","NYY",0.612356,0.175734,0,4.66626,10.0457,0,0,0.664091,0.666137,10.3545,48.1754,10.5065,5.83535,5.36852,1.14682,7.06067,0,0.476719,9.71674,8.4457,6.13706,1.37618,0.996804,0.201695,0.146562,0.05513344705104828,0.258539,1.69658,0.314354,0.735002,,,4.91329,-0.0654992,-0.08103,999,1.10039,-0.508742,1.09055,1.10039,0.508742,3.54593,36.1,3.6100000000000003,40,4,"Michael Arias","sa3017036",683522
"Jackson Rutledge","WSN",1.62885,2.63903,1.47088,4.47171,28.5048,2.61952,0,0.905482,0,43.5101,191.813,42.8519,23.4981,21.6183,5.92407,19.3166,0,3.03041,37.979,7.85591,3.99561,1.96613,1.22539,0.198,0.100705,0.09729474037885666,0.252864,1.42883,0.294098,0.717782,,,4.73154,-0.0722236,0.156978,999,2.06433,-1.07753,0.614935,2.06433,1.07753,4.18009,154,3.5,156,3.5454545454545454,"Jackson Rutledge","26215",671131
"Gus Varland","CHW",2.59714,2.18108,0,4.48033,52.4491,0,2.72215,6.49678,2.14589,56.2258,248.455,59.9888,30.4239,27.99,7.46419,22.1936,2.32039,2.65582,52.4855,8.4013,3.5525,2.3649,1.19478,0.211247,0.0893263,0.12192109227180481,0.268279,1.46165,0.320945,0.721548,,,4.3512,-0.0729594,-0.0860673,746.7899780273438,5.45965,-1.33343,0.554045,5.45965,1.33343,4.26127,240.30000000000007,4.2910714285714295,257,4.589285714285714,"Gus Varland","24737",681402
"Matt Bowman","BAL",0.924237,0.285245,0,4.5425,12.9405,0.217184,0,1.34179,0,15.0045,64.1362,14.3212,8.23161,7.57308,2.17594,5.46085,0.671825,0.691143,12.4622,7.47512,3.27553,2.28211,1.30518,0.194309,0.0851446,0.10916440933942795,0.246984,1.31841,0.280193,0.690166,,,4.62063,-0.0735223,-0.0489476,999,1.67075,0.268038,1.10682,1.67075,-0.268038,3.52424,60.00000000000001,4.000000000000001,59,3.933333333333333,"Matt Bowman","13528",621199
"Will Smith",,0.578405,2.39237,0,4.95447,27.3259,0,2.11712,4.8544,1.84339,26.3386,112.876,25.558,15.7601,14.4993,4.12986,9.3951,1.42332,1.27755,22.8039,7.79217,3.21034,2.42721,1.41119,0.202026,0.0832338,0.1187920868396759,0.25007,1.32707,0.284686,0.657941,,,4.6889,-0.0770633,-0.251387,999,0.393439,1.46484,0.99338,0.393439,-1.46484,3.67549,121.6,4.676923076923076,124,4.769230769230769,"Will Smith","8048",519293
"Joe Jacques","LAD",0.843096,0.804041,0,4.21006,16.0478,0.101436,0.112368,0.859608,0,16.737,74.2698,17.4509,8.51011,7.8293,1.98907,6.24306,0.390312,1.87115,12.777,6.87058,3.35709,2.04659,1.06959,0.172035,0.0840593,0.08797558397054672,0.263786,1.41566,0.300875,0.726179,,,4.63906,-0.077758,-0.0151333,999,0.785417,-2.59639,1.09066,0.785417,2.59639,3.54579,63.000000000000014,3.7058823529411775,65,3.823529411764706,"Joe Jacques","25178",682175
"Luarbert Arias","MIA",1.32194,1.88818,0,4.65843,34.6806,0,0.0400303,3.96255,0,29.6895,129.931,30.861,16.7037,15.3674,4.50405,11.357,0,1.31689,27.4818,8.33076,3.44273,2.41982,1.36534,0.21151,0.0874076,0.12410274893045425,0.26319,1.42198,0.309094,0.710461,,,4.56801,-0.0793468,-0.0861513,999,1.23217,-0.825121,0.78852,1.23217,0.825121,3.94864,113.9,3.796666666666667,119,3.966666666666667,"Luarbert Arias","sa3007599",678215
"Scott McGough",,1.18046,2.47404,0,4.61326,29.5598,0.229469,0.682603,2.91893,2.73721,32.1188,140.095,30.3985,17.8952,16.4636,4.35307,15.1458,0.283988,1.08479,30.409,8.52092,4.24401,2.00775,1.21977,0.217061,0.108111,0.10894938558340073,0.245418,1.418,0.29231,0.700864,,,4.55083,-0.0829566,-0.136924,999,2.53983,-1.14874,0.787741,2.53983,1.14874,3.94968,138.60000000000002,4.331250000000001,137,4.28125,"Scott McGough","12056",543518
"Carson Fulmer","PIT",0.729435,1.35541,0.103971,4.36542,19.5301,0.489662,0,0.834778,0.512706,24.3013,107.137,23.8466,12.8123,11.7873,2.98092,11.0518,0.767245,1.52154,21.4351,7.93847,4.09303,1.93951,1.10398,0.200072,0.103156,0.09691598266363144,0.252175,1.43607,0.297454,0.718829,,,4.54919,-0.0838178,-0.00944626,999,1.97831,-0.630938,0.959356,1.97831,0.630938,3.72086,85.30000000000001,3.554166666666667,88,3.6666666666666665,"Carson Fulmer","18311",608334
"Connor Phillips","CIN",0.853738,1.83171,0,4.43333,19.6047,0,0,0.888298,0,23.9062,107.685,23.3884,12.8,11.776,3.77564,13.4184,0,1.31092,25.1379,9.4637,5.05164,1.87339,1.42142,0.23344,0.124608,0.108831487596035,0.251609,1.53963,0.306249,0.761615,,,4.96499,-0.0848416,0.0393059,744.25,6.01895,-1.89145,0.880303,6.01895,1.89145,3.82626,80.60000000000004,3.3583333333333347,80,3.3333333333333335,"Connor Phillips","27649",683175
"Seth Martinez","ARI",2.16682,2.10653,0,4.30775,40.2046,0,0.349772,4.20847,0,45.2846,197.428,45.5073,23.5598,21.675,5.91911,17.1628,1.22913,2.97919,37.8426,7.52095,3.41098,2.20493,1.17638,0.191679,0.086932,0.10474657267332077,0.256689,1.38391,0.296488,0.71916,,,4.52873,-0.0858758,-0.00336657,999,1.6253,0.0861375,0.627962,1.6253,-0.0861375,4.16272,171.6,3.813333333333333,179,3.977777777777778,"Seth Martinez","21045",661527
"Justin Lawrence","COL",3.40543,4.0272,0,4.84397,57.9488,0,2.43548,7.82957,4.38735,61.1219,275.994,63.7678,35.7576,32.8969,7.36489,30.3797,1.40665,3.98167,55.8182,8.21905,4.4733,1.83736,1.08446,0.202244,0.110074,0.09217081218957901,0.263904,1.54032,0.316072,0.696473,,,4.59299,-0.0870909,0.0233313,999,3.30842,-1.73976,0.643573,3.30842,1.73976,4.1419,250.90000000000006,4.113114754098362,266,4.360655737704918,"Justin Lawrence","17639",664875
"Zach Pop","TOR",2.39648,2.38825,0,4.45654,44.7558,0,0.0722542,9.14671,1.69968,42.9884,186.021,43.3568,23.1376,21.2866,5.66397,15.5785,1.99685,1.98997,34.7409,7.27332,3.2615,2.23005,1.1858,0.186758,0.0837458,0.10301189124584198,0.257382,1.37096,0.294365,0.701836,,,4.48905,-0.0907924,-0.116895,999,2.07894,-1.14064,0.613249,2.07894,1.14064,4.18233,184.59999999999997,4.293023255813953,189,4.395348837209302,"Zach Pop","20185",647315
"Cody Bolton","SEA",1.11403,0.881153,0,4.47501,30.5291,0,0,1.35383,0,32.9998,144.973,32.7339,17.835,16.4082,4.71057,14.918,0,1.29133,31.1778,8.50309,4.06858,2.08994,1.28471,0.21506,0.102902,0.1121574342250824,0.254218,1.44401,0.301732,0.726229,,,4.60619,-0.0916154,-0.223972,999,3.00897,-1.17728,0.773873,3.00897,1.17728,3.96817,114.90000000000005,3.4818181818181833,118,3.5757575757575757,"Cody Bolton","23265",675989
"Eric Orze","TBR",1.10727,3.01317,0,4.32893,22.9126,0,0,1.05573,0,24.3252,107.41,22.4262,12.7176,11.7002,3.18005,10.8962,0,3.30094,24.6758,9.12972,4.03144,2.26463,1.17657,0.229736,0.101445,0.12829048186540604,0.240592,1.36987,0.294479,0.7137,,,4.58806,-0.0959159,-0.051547,999,0.557883,-1.80548,0.945116,0.557883,1.80548,3.73985,95.50000000000001,3.9791666666666674,93,3.875,"Eric Orze","27626",679358
