Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,NameASCII,PlayerId,MLBAMID
"Nick Dean","CHC",0.0454,0.0748,0.0521,5.4936,0.2323,0.1633,0,0,,1,4.495,1.1249,0.6503,0.6104,0.172333,0.4252,0.0046,0.0424,0.6099,5.4891,3.8268,1.43438,1.551,0.135684,0.094594,0.04109010845422745,0.279312,1.5501,0.293534,0.687482,0.401444,,5.58981,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Nick Dean","sa3023506",686953
"Cade Smith","NYY",0.0478,0.0733,0.0572,5.38659,0.1928,0.1718,0,0,,1,4.535,1.0717,0.6386,0.59851,0.172444,0.4994,0.0035,0.0457,0.7263,6.5367,4.4946,1.45435,1.552,0.160154,0.110121,0.0500330775976181,0.268603,1.5711,0.290912,0.701298,0.408683,,5.59096,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Cade Smith","sa3023371",694696
"Keythel Key","LAA",0.0443,0.0731,0.045,5.45571,0.3272,0.1432,0,0,,1,4.563,1.0641,0.6471,0.60619,0.162,0.554,0.0073,0.0534,0.7518,6.7662,4.986,1.35704,1.458,0.16476,0.121411,0.04334867000579834,0.269011,1.6181,0.296568,0.697908,0.423027,,5.59108,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Keythel Key","sa3016282",700322
"Luis Morales","ATH",0.045,0.0767,0.0584,5.39748,0.1754,0.1754,0,0,,1,4.519,1.0885,0.6409,0.59972,0.161111,0.5009,0.0031,0.0425,0.6495,5.8455,4.5081,1.29667,1.45,0.143726,0.110843,0.032883383333683014,0.273795,1.5894,0.293015,0.695461,0.42266,,5.59212,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Luis Morales","sa3021487",806960
"Jose Atencio","WSN",0.0436,0.0777,0.0576,5.37156,0.1911,0.1721,0,0,,1,4.475,1.1512,0.6398,0.59684,0.161889,0.3902,0.0035,0.0477,0.494,4.446,3.5118,1.26602,1.457,0.110391,0.0871955,0.023195527493953705,0.285155,1.5414,0.292591,0.685755,0.446017,,5.59674,-0.0000999029,-0.000679999,999,,,,,,,4.800000000000001,4.800000000000001,5,5,"Jose Atencio","sa3010304",682719
"Sam Whiting","SDP",0.0469,0.0737,0.055,5.42214,0.2109,0.1679,0,0,,1,4.49,1.083,0.6412,0.60246,0.173889,0.4598,0.004,0.0503,0.6791,6.1119,4.1382,1.47695,1.565,0.151247,0.102405,0.04884186387062073,0.272117,1.5428,0.290738,0.693882,0.392753,,5.59914,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Sam Whiting","sa3023078",688519
"Henry Williams","KCR",0.0438,0.0778,0.0527,5.6664,0.1829,0.1739,0,0,,1,4.579,1.1509,0.6724,0.6296,0.149889,0.4936,0.0033,0.0521,0.576,5.184,4.4424,1.16694,1.349,0.125792,0.107796,0.017995186150074005,0.285349,1.6445,0.302657,0.677584,0.434228,,5.60014,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Henry Williams","sa3020901",689275
"Jeremy Lee","MIN",0.0433,0.0774,0.052,5.57901,0.2134,0.1674,0,0,,1,4.569,1.1218,0.6617,0.61989,0.157556,0.5017,0.0042,0.0494,0.6305,5.6745,4.5153,1.25673,1.418,0.137995,0.109805,0.02818998694419861,0.279201,1.6235,0.298542,0.685569,0.427011,,5.607,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Jeremy Lee","sa3023227",814109
"Kyle Carr","NYY",0.0489,0.0727,0.0611,5.25996,0.1754,0.1754,0,0,,1,4.583,1.0976,0.6283,0.58444,0.148778,0.5432,0.0031,0.0434,0.6247,5.6223,4.8888,1.15004,1.339,0.136308,0.118525,0.01778310537338257,0.274647,1.6408,0.294398,0.706801,0.452121,,5.61099,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Kyle Carr","sa3023444",694805
"Jacob Steinmetz","ARI",0.0455,0.0763,0.0521,5.72733,0.1754,0.1754,0,0,,1,4.602,1.1514,0.6796,0.63637,0.147556,0.5118,0.0031,0.0588,0.592,5.328,4.6062,1.1567,1.328,0.12864,0.111213,0.01742720603942871,0.285608,1.6632,0.304949,0.675261,0.441508,,5.6125,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Jacob Steinmetz","sa3017976",700255
"Peyton Battenfield",,0.0447,0.0757,0.0521,5.52375,0.2233,0.1653,0,0,,1,4.462,1.1529,0.6517,0.61375,0.189333,0.3449,0.0041,0.0363,0.5789,5.2101,3.1041,1.67846,1.704,0.12974,0.0772972,0.052442848682403564,0.282518,1.4978,0.290882,0.686361,0.375025,,5.61361,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Peyton Battenfield","25777",685410
"William Fleming","KCR",0.0438,0.0764,0.0491,5.65047,0.2323,0.1633,0,0,,1,4.519,1.1896,0.6694,0.62783,0.163556,0.3794,0.0047,0.0558,0.4922,4.4298,3.4146,1.29731,1.472,0.108918,0.0839566,0.02496127039194107,0.291297,1.569,0.299309,0.671332,0.419248,,5.6139,-0.0000999029,-0.000679999,999,,,,,,,4.800000000000001,4.800000000000001,5,5,"William Fleming","sa3017314",694389
"Carlos Tavera","BAL",0.0463,0.068,0.0367,5.41575,0.4352,0.1202,0,0,,1,4.517,1.0494,0.6389,0.60175,0.177889,0.5132,0.0102,0.0382,0.7585,6.8265,4.6188,1.47798,1.601,0.167921,0.113615,0.054305948317050934,0.264626,1.5626,0.287702,0.703206,0.364371,,5.61624,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Carlos Tavera","sa3017536",679857
"Luis Vargas","ATL",0.048,0.0712,0.0478,5.59881,0.2604,0.1574,0,0,,1,4.544,1.1122,0.6616,0.62209,0.170667,0.4818,0.0055,0.0454,0.6748,6.0732,4.3362,1.40058,1.536,0.148504,0.10603,0.04247359186410904,0.276887,1.594,0.296889,0.688084,0.395017,,5.61715,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Luis Vargas","sa3009592",682855
"Jose Corniell","TEX",0.0457,0.0743,0.0516,5.51826,0.2323,0.1633,0,0,,1,4.538,1.0928,0.6523,0.61314,0.174444,0.4749,0.0047,0.0557,0.7033,6.3297,4.2741,1.48094,1.57,0.15498,0.10465,0.05033054202795029,0.272696,1.5677,0.293437,0.691663,0.394431,,5.61946,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Jose Corniell","sa3015213",692030
"Gary Gill Hill","TBR",0.0425,0.0792,0.055,5.54409,0.1829,0.1739,0,0,,1,4.541,1.1372,0.6586,0.61601,0.158556,0.4706,0.0032,0.0459,0.5783,5.2047,4.2354,1.22886,1.427,0.127351,0.103634,0.023717239499092102,0.282569,1.6078,0.297673,0.684936,0.438519,,5.6206,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Gary Gill Hill","sa3020972",804541
"Aldrin Batista","CHW",0.0408,0.0811,0.0587,5.38425,0.1754,0.1754,0,0,,1,4.519,1.1024,0.64,0.59825,0.165111,0.4688,0.0031,0.0566,0.6338,5.7042,4.2192,1.35196,1.486,0.140252,0.10374,0.03651250898838043,0.276042,1.5712,0.29339,0.694902,0.436028,,5.62152,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Aldrin Batista","sa3019119",702881
"Wyatt Wendell","ARI",0.0445,0.0733,0.0422,5.74038,0.3131,0.1461,0,0,,1,4.615,1.1675,0.6819,0.63782,0.143444,0.5098,0.007,0.0625,0.5627,5.0643,4.5882,1.10377,1.291,0.121928,0.110466,0.011462606489658356,0.288792,1.6773,0.30692,0.674172,0.455092,,5.62276,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Wyatt Wendell","sa3019882",690568
"Chris McElvain","TOR",0.0457,0.076,0.0568,5.48253,0.1754,0.1754,0,0,,1,4.529,1.108,0.6497,0.60917,0.168333,0.4653,0.0031,0.0412,0.6243,5.6187,4.1877,1.34172,1.515,0.137845,0.102738,0.035107098519802094,0.275451,1.5733,0.290931,0.690473,0.404013,,5.62571,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Chris McElvain","sa3020806",687226
"Nolan DeVos","HOU",0.0456,0.0734,0.0478,5.5584,0.2727,0.1547,0,0,,1,4.544,1.0804,0.6579,0.6176,0.166667,0.5281,0.0058,0.0416,0.7073,6.3657,4.7529,1.33933,1.5,0.155656,0.116219,0.03943660855293274,0.271847,1.6085,0.294721,0.691262,0.406917,,5.62765,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Nolan DeVos","sa3020453",801700
"Jake Brooks","MIA",0.0391,0.0826,0.0525,5.64471,0.1911,0.1721,0,0,,1,4.504,1.179,0.6677,0.62719,0.174667,0.374,0.0035,0.0465,0.5353,4.8177,3.366,1.43128,1.572,0.11885,0.0830373,0.035812608897686005,0.288723,1.553,0.29771,0.676593,0.40854,,5.62805,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Jake Brooks","sa3023205",694860
"Tyler Guilfoil","HOU",0.0467,0.0728,0.0506,5.47515,0.2505,0.1595,0,0,,1,4.483,1.0554,0.6448,0.60835,0.184,0.4451,0.0051,0.0674,0.7337,6.6033,4.0059,1.64839,1.656,0.163663,0.0992862,0.06437653303146362,0.26581,1.5005,0.285443,0.688471,0.358045,,5.62858,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Tyler Guilfoil","sa3020113",805965
"Josue Panacual",,0.0442,0.0766,0.0536,5.52123,0.2076,0.1686,0,0,,1,4.591,1.1433,0.6589,0.61347,0.142889,0.5177,0.004,0.0561,0.5579,5.0211,4.6593,1.07765,1.286,0.12152,0.112764,0.008756257593631744,0.284601,1.661,0.301655,0.685921,0.478021,,5.62964,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Josue Panacual","sa3010568",683711
"Heitor Tokar",,0.0447,0.0737,0.0456,5.62419,0.2917,0.1507,0,0,,1,4.546,1.1522,0.6682,0.62491,0.160111,0.4706,0.0063,0.0431,0.5795,5.2155,4.2354,1.23141,1.441,0.127475,0.10352,0.023955129086971283,0.285743,1.6228,0.301301,0.682518,0.450669,,5.63002,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Heitor Tokar","sa3005683",677573
"Anderson Amarista",,0.0437,0.0738,0.0446,5.57631,0.3222,0.1442,0,0,,1,4.537,1.1233,0.6594,0.61959,0.169444,0.4604,0.0072,0.0491,0.6334,5.7006,4.1436,1.37576,1.525,0.139608,0.101477,0.03813093155622482,0.278907,1.5837,0.295801,0.686458,0.400987,,5.63096,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Anderson Amarista","sa917061",665915
"Edgar Escobar",,0.0435,0.0702,0.0345,5.50899,0.4558,0.1158,0,0,,1,4.482,1.1104,0.6489,0.61211,0.184333,0.4024,0.0107,0.049,0.6414,5.7726,3.6216,1.59394,1.659,0.143106,0.0897813,0.053324416279792786,0.275492,1.5128,0.288956,0.688513,0.358995,,5.63421,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Edgar Escobar","sa3007244",681592
"Justin Armbruester","BAL",0.0486,0.0725,0.0559,5.43951,0.1944,0.1714,0,0,,1,4.451,1.0518,0.6379,0.60439,0.201333,0.4052,0.0035,0.0584,0.77,6.93,3.6468,1.9003,1.812,0.172995,0.0910357,0.08195910602807999,0.263781,1.457,0.281979,0.697027,0.312619,,5.63461,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Justin Armbruester","sa3017548",701859
"Sean Hermann","NYY",0.0469,0.0747,0.0576,5.43924,0.1754,0.1754,0,0,,1,4.554,1.1505,0.6492,0.60436,0.158444,0.4501,0.0031,0.0571,0.5566,5.0094,4.0509,1.23661,1.426,0.122222,0.0988362,0.02338603138923645,0.284299,1.6006,0.297758,0.690031,0.472888,,5.63466,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Sean Hermann","sa3019429",702314
"J.P. Massey","PIT",0.0419,0.0793,0.0522,5.61024,0.2035,0.1695,0,0,,1,4.632,1.1389,0.6687,0.62336,0.135111,0.5657,0.0039,0.058,0.5795,5.2155,5.0913,1.02439,1.216,0.125108,0.122129,0.002979271113872528,0.284135,1.7046,0.304761,0.683562,0.473808,,5.63502,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"J.P. Massey","sa3020803",685364
"Gerelmi Maldonado","SFG",0.042,0.079,0.0519,5.62194,0.2051,0.1691,0,0,,1,4.632,1.1029,0.6677,0.62466,0.147556,0.5711,0.004,0.0531,0.6605,5.9445,5.1399,1.15654,1.328,0.142595,0.123294,0.019300520420074463,0.275188,1.674,0.298569,0.68576,0.434435,,5.6363,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Gerelmi Maldonado","sa3016018",698965
"Wyatt Crowell","LAD",0.0513,0.0701,0.0581,5.41368,0.1754,0.1754,0,0,,1,4.568,1.0843,0.6429,0.60152,0.161667,0.533,0.0031,0.0618,0.7072,6.3648,4.797,1.32683,1.455,0.154816,0.116681,0.0381348580121994,0.272903,1.6173,0.297208,0.70052,0.428467,,5.63815,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Wyatt Crowell","sa3023662",694573
"Juan Pablo Lopez",,0.0457,0.0707,0.0436,5.47848,0.356,0.137,0,0,,1,4.587,1.1151,0.652,0.60872,0.148889,0.5482,0.0082,0.0466,0.6228,5.6052,4.9338,1.13608,1.34,0.135775,0.119512,0.016263343393802643,0.27932,1.6633,0.300018,0.695121,0.445086,,5.64084,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Juan Pablo Lopez","sa3004647",670940
"Blake Money","BAL",0.0463,0.0721,0.0471,5.54247,0.2876,0.1516,0,0,,1,4.511,1.1316,0.6559,0.61583,0.177333,0.435,0.0061,0.0404,0.6282,5.6538,3.915,1.44414,1.596,0.13926,0.0964309,0.04282863438129425,0.280404,1.5666,0.295432,0.690796,0.405393,,5.64161,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Blake Money","sa3023127",690999
"Hunter Owen","KCR",0.0446,0.0769,0.054,5.59773,0.1829,0.1739,0,0,,1,4.566,1.1638,0.6636,0.62197,0.154222,0.4559,0.0033,0.0561,0.5324,4.7916,4.1031,1.1678,1.388,0.116601,0.0998467,0.01675426959991455,0.287075,1.6197,0.299811,0.681085,0.414257,,5.64257,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Hunter Owen","sa3023474",694818
"Yujanyer Herrera","COL",0.0385,0.0791,0.0384,5.87781,0.3296,0.1426,0,0,,1,4.61,1.196,0.6986,0.65309,0.152,0.5009,0.0074,0.0585,0.5889,5.3001,4.5081,1.17568,1.368,0.127744,0.108655,0.019088946282863617,0.295265,1.6969,0.315436,0.672664,0.489351,,5.64288,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Yujanyer Herrera","sa3015370",692632
"Houston Harding","LAA",0.0449,0.0737,0.0488,5.43168,0.2835,0.1525,0,0,,1,4.519,1.0976,0.6426,0.60352,0.175333,0.4772,0.0061,0.0407,0.6752,6.0768,4.2948,1.41492,1.578,0.149414,0.105599,0.0438150018453598,0.274325,1.5748,0.29273,0.701254,0.391162,,5.64911,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Houston Harding","sa3017820",699613
"Wilfredo Pereira","STL",0.044,0.0693,0.0346,5.41485,0.4665,0.1135,0,0,,1,4.461,1.0981,0.6375,0.60165,0.184889,0.3908,0.011,0.0492,0.6204,5.5836,3.5172,1.58751,1.664,0.139072,0.0876037,0.05146828293800354,0.273091,1.4889,0.283984,0.692164,0.343545,,5.64924,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Wilfredo Pereira","sa917136",668579
"Derek True","HOU",0.0457,0.0743,0.0504,5.57091,0.2356,0.1626,0,0,,1,4.514,1.098,0.6585,0.61899,0.174889,0.4684,0.0047,0.0474,0.669,6.021,4.2156,1.42827,1.574,0.148206,0.103766,0.04443953186273575,0.274624,1.5664,0.292651,0.686993,0.397272,,5.64944,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Derek True","sa3023126",689223
"Luis Moncada",,0.0442,0.0703,0.0388,5.43663,0.4286,0.1216,0,0,,1,4.593,1.1328,0.6477,0.60407,0.145222,0.5356,0.0104,0.0429,0.5676,5.1084,4.8204,1.05975,1.307,0.123579,0.116612,0.006967119872570038,0.282177,1.6684,0.299114,0.696681,0.444994,,5.65467,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Luis Moncada","sa873694",664324
"Esmerlin Vinicio","SFG",0.0427,0.0734,0.0418,5.44635,0.3758,0.1328,0,0,,1,4.676,1.1032,0.6504,0.60515,0.129444,0.6125,0.0089,0.0669,0.6133,5.5197,5.5125,1.00131,1.165,0.131159,0.130988,0.0001710951328277588,0.276035,1.7157,0.299262,0.694243,0.46312,,5.66086,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Esmerlin Vinicio","sa3014708",691263
"Yorman Gomez","CLE",0.0422,0.0793,0.0526,5.63877,0.1903,0.1723,0,0,,1,4.563,1.1499,0.6694,0.62653,0.164222,0.4648,0.0035,0.0491,0.5896,5.3064,4.1832,1.2685,1.478,0.129213,0.101863,0.027350440621376038,0.283989,1.6147,0.299118,0.682631,0.439179,,5.66387,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Yorman Gomez","sa3015931",691414
"Jose Acuna","CIN",0.045,0.0757,0.0517,5.59026,0.2117,0.1677,0,0,,1,4.466,1.0963,0.6573,0.62114,0.207333,0.3891,0.004,0.0533,0.7598,6.8382,3.5019,1.95271,1.866,0.17013,0.0871249,0.08300492912530899,0.272467,1.4854,0.290848,0.692893,0.366206,,5.66941,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Jose Acuna","sa3015331",691641
"John Klein","MIN",0.0431,0.0783,0.0529,5.61933,0.1919,0.1719,0,0,,1,4.547,1.1279,0.6648,0.62437,0.168778,0.4578,0.0035,0.0547,0.6125,5.5125,4.1202,1.33792,1.519,0.134704,0.100682,0.034022435545921326,0.279564,1.5857,0.294822,0.682446,0.405578,,5.67309,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"John Klein","sa3020405",804619
"Edwin Jimenez","MIL",0.0435,0.0768,0.0504,5.60754,0.2266,0.1646,0,0,,1,4.507,1.1472,0.6627,0.62306,0.183,0.4026,0.0045,0.0451,0.6069,5.4621,3.6234,1.50745,1.647,0.134657,0.0893277,0.04532948136329651,0.28261,1.5498,0.294916,0.685761,0.40118,,5.67478,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Edwin Jimenez","sa3010800",683720
"Jonatan Bernal","KCR",0.043,0.0785,0.051,5.7366,0.1886,0.1726,0,0,,1,4.576,1.1948,0.6816,0.6374,0.150556,0.4576,0.0034,0.0479,0.4825,4.3425,4.1184,1.05441,1.355,0.105441,0.1,0.005441434681415558,0.293527,1.6524,0.303785,0.673408,0.45119,,5.6752,-0.0000999029,-0.000679999,999,,,,,,,4.800000000000001,4.800000000000001,5,5,"Jonatan Bernal","sa3009271",685763
"Jerming Rosario","LAD",0.0505,0.0701,0.0542,5.48046,0.2059,0.1689,0,0,,1,4.566,1.0365,0.6481,0.60894,0.169889,0.5683,0.004,0.0607,0.7926,7.1334,5.1147,1.39469,1.529,0.173587,0.124463,0.04912395775318146,0.263272,1.6048,0.291346,0.699876,0.396847,,5.67684,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Jerming Rosario","sa3008678",682645
"Saul Garcia","NYM",0.0474,0.0707,0.049,5.37588,0.2958,0.1498,0,0,,1,4.603,1.047,0.6398,0.59732,0.149778,0.5971,0.0065,0.0593,0.7026,6.3234,5.3739,1.17669,1.348,0.15264,0.12972,0.022919833660125732,0.265292,1.6441,0.289967,0.700148,0.432477,,5.67759,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Saul Garcia","sa3017106",702903
"Yorman Galindez","MIL",0.044,0.0778,0.0553,5.56227,0.1754,0.1754,0,0,,1,4.621,1.0738,0.6609,0.61803,0.152222,0.6057,0.0031,0.0543,0.7237,6.5133,5.4513,1.19482,1.37,0.156611,0.131076,0.025535598397254944,0.271093,1.6795,0.298721,0.694632,0.441892,,5.67797,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Yorman Galindez","sa3018322",800223
"Landon Leach",,0.0434,0.0758,0.0483,5.59314,0.2645,0.1565,0,0,,1,4.585,1.1353,0.665,0.62146,0.153,0.5065,0.0057,0.0596,0.5877,5.2893,4.5585,1.16032,1.377,0.128179,0.110469,0.017709925770759583,0.28249,1.6418,0.299646,0.684225,0.448989,,5.67838,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Landon Leach","sa3005243",667743
"Ryan Long","BAL",0.047,0.0707,0.0457,5.46093,0.314,0.146,0,0,,1,4.443,1.1044,0.6428,0.60677,0.198111,0.3679,0.0067,0.0451,0.651,5.859,3.3111,1.7695,1.783,0.146523,0.0828044,0.06371820718050003,0.274045,1.4723,0.284917,0.694175,0.35036,,5.67892,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Ryan Long","sa3017616",702465
"T.J. Nichols","TBR",0.0419,0.0788,0.0515,5.59287,0.22,0.166,0,0,,1,4.566,1.1364,0.6646,0.62143,0.156222,0.5023,0.0043,0.0428,0.5764,5.1876,4.5207,1.14752,1.406,0.126237,0.110009,0.01622863858938217,0.282623,1.6387,0.298082,0.685991,0.443523,,5.67987,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"T.J. Nichols","sa3023039",694375
"Mason Green","COL",0.0397,0.0805,0.0459,5.8032,0.2373,0.1623,0,0,,1,4.581,1.1608,0.6866,0.6448,0.168,0.4949,0.0048,0.048,0.647,5.823,4.4541,1.30733,1.512,0.141236,0.108033,0.033202365040779114,0.287462,1.6557,0.308026,0.682225,0.43016,,5.68518,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Mason Green","sa3017717",679057
"Ubert Mejias","SFG",0.0416,0.0799,0.0522,5.67063,0.1886,0.1726,0,0,,1,4.524,1.2025,0.6725,0.63007,0.171,0.3629,0.0034,0.0419,0.4589,4.1301,3.2661,1.26454,1.539,0.101437,0.0802166,0.021220162510871887,0.291926,1.5654,0.295618,0.673379,0.422784,,5.68608,-0.0000999029,-0.000679999,999,,,,,,,4.800000000000001,4.800000000000001,5,5,"Ubert Mejias","sa3021562",811229
"Leonel Sequera","STL",0.0441,0.0774,0.0551,5.52582,0.187,0.173,0,0,,1,4.583,1.16,0.6596,0.61398,0.144,0.5016,0.0035,0.0484,0.4998,4.4982,4.5144,0.996411,1.296,0.109055,0.109448,-0.0003927648067474365,0.287627,1.6616,0.299776,0.686301,0.473743,,5.68888,-0.0000999029,-0.000679999,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Leonel Sequera","sa3019268",800320
"Mavis Graves","PHI",0.048,0.0731,0.0574,5.36841,0.1952,0.1712,0,0,,1,4.583,1.0688,0.6391,0.59649,0.149556,0.5857,0.0036,0.051,0.6648,5.9832,5.2713,1.13505,1.346,0.145058,0.127798,0.01725943386554718,0.270836,1.6545,0.293506,0.70264,0.435645,,5.6912,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Mavis Graves","sa3021472",703496
"Alain Pena","HOU",0.0446,0.0749,0.0477,5.65245,0.2521,0.1591,0,0,,1,4.542,1.1223,0.6692,0.62805,0.169556,0.4803,0.0052,0.0481,0.6322,5.6898,4.3227,1.31626,1.526,0.13919,0.105746,0.03344342112541199,0.279624,1.6026,0.296635,0.683698,0.418977,,5.6915,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Alain Pena","sa3019050",703900
"Isaiah Coupet","COL",0.0392,0.0816,0.0462,5.87934,0.2175,0.1665,0,0,,1,4.593,1.1639,0.6944,0.65326,0.170667,0.4967,0.0043,0.0529,0.6712,6.0408,4.4703,1.35132,1.536,0.146135,0.108143,0.03799259662628174,0.287852,1.6606,0.310237,0.679625,0.422141,,5.69155,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Isaiah Coupet","sa3023156",694549
"Tommy Parsons",,0.0446,0.0755,0.0509,5.5575,0.2307,0.1637,0,0,,1,4.446,1.1134,0.6521,0.6175,0.201333,0.3623,0.0045,0.0379,0.6442,5.7978,3.2607,1.77808,1.812,0.144894,0.081489,0.06340530514717102,0.275199,1.4757,0.284997,0.689879,0.325008,,5.69601,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Tommy Parsons","sa3007624",682418
"Zach Fruit","BAL",0.0466,0.0741,0.0532,5.54454,0.2059,0.1689,0,0,,1,4.573,1.1089,0.6588,0.61606,0.160889,0.5325,0.004,0.0434,0.6435,5.7915,4.7925,1.20845,1.448,0.140717,0.116444,0.024272896349430084,0.277426,1.6414,0.29693,0.69385,0.438423,,5.69874,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Zach Fruit","sa3023507",688396
"Thomas Ponticelli",,0.0433,0.0774,0.0506,5.64129,0.215,0.167,0,0,,1,4.546,1.1433,0.6681,0.62681,0.168556,0.4606,0.0041,0.0444,0.5849,5.2641,4.1454,1.26987,1.517,0.128663,0.10132,0.02734272927045822,0.282925,1.6039,0.296496,0.684103,0.415982,,5.7029,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Thomas Ponticelli","sa3007730",681856
"Darren Bowen","MIN",0.0424,0.0793,0.0517,5.70978,0.1853,0.1733,0,0,,1,4.549,1.1286,0.6732,0.63442,0.176889,0.4545,0.0033,0.0525,0.6414,5.7726,4.0905,1.41122,1.592,0.140998,0.0999121,0.041085951030254364,0.279218,1.5831,0.295222,0.681341,0.382145,,5.70424,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,"Darren Bowen","sa3020945",804539
