Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,NameASCII,PlayerId,MLBAMID
"Andrés Giménez","TOR",146.062,608.75,551.588,141.843,98.17,29.4368,2.85238,11.3841,67.9065,62.1998,34.4037,2.01146,101.445,16.4743,4.0251,2.25843,10.2552,26.7821,5.28886,0.257154,0.0565154,0.166644,0.339138,0.317764,0.38278,0.306941,0.700545,0.125626,6.0813,0.294634,-0.24984,2.05392,69.6238,-1.58652,101.047,1.80408,6.5431,2.533527910709381,8.846673488616943,3.27113,180.25,1.70689,-1.65342,1.0092,,,,635.1,4.35,635.1,4.35,"Andres Gimenez","19950",665926
"Shea Langeliers","ATH",127.433,500.712,453.731,102.711,55.9373,19.0511,2.16573,25.557,58.0784,71.3552,38.1239,1.68338,136.897,4.74864,3.56504,0.544002,12.9297,3.41583,1.28427,0.22637,0.0761394,0.273405,0.278485,0.29107,0.446883,0.316111,0.737953,0.220513,3.74415,0.26168,-0.66891,-0.603536,60.963,2.39062,110.12,-1.27245,0.91505,4.5254281759262085,10.449117660522461,3.2704,125.63999938964844,1.26999,-0.853925,0.95125,,,,565.6,4.453543307,565.6,4.453543307,"Shea Langeliers","25816",669127
"Bo Bichette","TOR",139.021,599.52,557.369,153.14,103.017,30.7169,2.10828,17.2982,73.2171,70.5435,34.0624,0.829421,115.165,3.74744,3.46917,0.872322,18.5121,8.09979,2.65138,0.274756,0.0568161,0.192096,0.29577,0.318969,0.430538,0.32413,0.749507,0.155782,4.309,0.31711,0.593209,-0.558787,76.8626,6.73196,113.139,0.0344222,-4.1978,9.04723197966814,2.2383761405944824,3.22959,138.36000061035156,3.57865,0.137825,0.630945,,,,681.7,4.904316546,681.7,4.904316546,"Bo Bichette","19612",666182
"Royce Lewis","MIN",125.713,514.041,462.873,118.092,68.5286,23.3051,0.926646,25.3315,66.0589,75.006,43.9923,1.63583,117.596,3.14462,3.6247,0.405777,11.4996,4.51233,1.52601,0.255128,0.0855814,0.228768,0.374096,0.321685,0.473661,0.340829,0.795346,0.218533,3.50606,0.286678,0.170145,-0.615549,72.8125,12.681,124.213,-0.445404,-0.617467,13.795933723449707,0.013621211051940918,3.19597,127,2.38037,0.271074,0.61166,,,,650.1,5.159523809,650.1,5.159523809,"Royce Lewis","20437",668904
"Jeremy Peña","HOU",152.697,631.342,583.244,152.969,105.544,29.25,1.93002,16.2453,76.1588,69.5801,31.7561,0.787907,119.369,10.2627,4.43796,1.64162,12.2348,16.5626,5.29723,0.262273,0.0502993,0.189071,0.266034,0.309652,0.402602,0.309819,0.712253,0.140329,5.14628,0.302441,0.879736,0.00869731,73.6701,-0.1831,103.269,0.888433,-0.89198,3.2496790289878845,6.177304983139038,3.14719,165.07000732421875,1.88761,-0.345688,0.397247,,,,664,4.339869281,664,4.339869281,"Jeremy Pena","21636",665161
"Wyatt Langford","TEX",142.674,604.315,536.622,140.578,88.1798,28.7961,3.99459,19.6074,79.6125,78.3279,58.1161,2.44155,121.797,5.20281,3.86818,0.506605,6.93335,19.1786,4.36038,0.261968,0.0961685,0.201545,0.477156,0.337684,0.440134,0.336774,0.777818,0.178165,5.78047,0.303119,-0.0904782,0.893318,83.6272,12.9355,120.702,0.80284,0.884456,15.117374837398529,-5.325008392333984,3.09188,47.68000030517578,1.9009,0.283932,0.325604,,,,761.4,5.324475524,761.4,5.324475524,"Wyatt Langford","33333",694671
"Xavier Edwards","MIA",137.218,580.588,517.073,147.947,114.677,23.8243,5.18671,4.25919,71.7413,43.9039,53.0489,1.12548,87.5252,2.82992,4.12054,3.51562,2.96398,38.0487,6.7107,0.286124,0.091371,0.150753,0.606098,0.353206,0.376972,0.322589,0.730179,0.0908485,6.83709,0.334617,-0.970934,3.55465,73.7151,5.79905,104.169,2.58371,-1.33866,5.478144645690918,5.014026880264282,3.0804,157.0399932861328,3.41216,0.23559,2.12765,,,,668.1,4.876642335,668.1,4.876642335,"Xavier Edwards","22266",669364
"Ozzie Albies","ATL",142.805,623.474,568.263,149.558,93.1705,32.3131,2.19385,21.8805,84.4703,80.6589,42.1213,0.714598,97.9846,7.38726,4.82868,0.873529,7.24656,11.6208,2.71872,0.263184,0.0675591,0.157159,0.429877,0.319734,0.443281,0.32944,0.763015,0.180097,5.00104,0.281708,0.997384,0.102616,82.598,9.66521,110.209,1.1,-2.08052,8.711516499519348,0.12325859069824219,3.05672,67.06999969482422,2.7304,-0.46779,0.396186,,,,744.4,5.205594405,744.4,5.205594405,"Ozzie Albies","16556",645277
"JJ Bleday","ATH",146.033,598.981,520.93,122.769,71.1281,28.9946,2.37471,20.2712,72.4075,66.4046,69.3595,1.01298,129.995,3.99715,3.99175,0.702164,8.06373,4.52977,1.95488,0.235672,0.115796,0.217028,0.533554,0.327816,0.417189,0.325464,0.745005,0.181517,3.83092,0.273578,-0.205868,-1.01812,77.4366,7.36899,116.699,-1.22399,-2.9251,10.220946431159973,-0.6715078353881836,3.04843,274.92999267578125,3.77086,-1.11389,0.596937,,,,674.2,4.617808219,674.2,4.617808219,"JJ Bleday","26368",668709
"Xander Bogaerts","SDP",144.214,601.561,545.662,145.758,102.397,26.0534,1.73731,15.5703,69.4431,63.6733,45.5982,0.137378,102.522,5.1633,4.68937,0.448329,16.7386,13.4529,3.15394,0.267122,0.0757998,0.170427,0.444765,0.326926,0.40684,0.320628,0.733766,0.139718,4.72052,0.30118,0.437992,0.205507,75.4285,5.05904,107.244,0.643499,-2.13252,5.741943538188934,3.7007064819335938,3.04521,153.2899932861328,5.16775,-1.11005,0.478379,,,,678.1,4.709027777,678.1,4.709027777,"Xander Bogaerts","12161",593428
"Nico Hoerner","CHC",137.372,579.483,525.073,144.324,107.016,27.8446,1.98759,7.47601,72.3671,53.2693,40.1791,1.15756,64.4718,9.94309,3.6593,0.629015,8.98232,28.0908,5.87526,0.274865,0.069336,0.111257,0.623204,0.335916,0.37818,0.314735,0.714095,0.103315,5.93602,0.29959,0.804928,2.00757,69.9118,2.12491,103.19,2.8125,2.9804,4.975372552871704,5.100341081619263,3.03462,204.7100067138672,3.58513,0.0207736,1.4257,,,,626.2,4.570802919,626.2,4.570802919,"Nico Hoerner","21479",663538
"Brent Rooker","ATH",143.342,602.894,533.494,134.853,75.5414,23.75,1.74478,33.817,80.5733,89.4572,57.4298,2.71493,181.838,7.74546,3.74041,0.484674,11.5822,7.60039,2.15259,0.252774,0.0952569,0.301609,0.315829,0.332047,0.493996,0.353127,0.826044,0.241223,4.09801,0.314188,-0.0485031,-0.440902,91.3659,20.8405,136.158,-0.489405,-0.60421,24.453645080327988,-15.319235146045685,3.01904,73.68000030517578,2.36568,-1.72332,1.02495,,,,828.2,5.791608391,828.2,5.791608391,"Brent Rooker","19627",667670
"Jackson Chourio","MIL",150.11,635.307,580.546,157.407,99.625,29.4148,3.23817,25.1288,89.2033,82.8079,44.8958,3.37762,129.791,4.15047,3.60199,2.11239,7.47769,26.6749,6.64179,0.271136,0.0706679,0.204296,0.345909,0.32605,0.462813,0.338183,0.788863,0.191678,6.01475,0.308176,0.885305,1.49829,88.6361,14.3191,116.914,2.3836,0.458943,15.23359227180481,-7.27918741106987,3.00649,17.06999969482422,2.97715,0.0513501,0.32648,,,,813.1,5.420666666,813.1,5.420666666,"Jackson Chourio","28806",694192
"Anthony Volpe","NYY",146.196,613.79,556.788,132.015,83.9739,27.7463,4.75926,15.5359,79.0247,59.5789,46.4413,0.910175,139.3,5.0777,3.37372,2.10949,8.52091,25.8655,5.81722,0.237102,0.0756631,0.22695,0.333391,0.300049,0.387738,0.300097,0.687787,0.150637,6.79536,0.287372,1.67532,1.75491,66.8191,-4.98094,93.1201,3.43023,3.35734,-1.5104999542236328,10.1256582736969,3.00183,134.13999938964844,5.17619,-0.665629,1.09538,,,,627.9,4.300684931,627.9,4.300684931,"Anthony Volpe","27647",683011
"CJ Abrams","WSN",139.511,599.779,543.582,136.494,84.8387,28.1953,5.07452,18.3851,81.9845,62.817,37.1503,2.17845,117.813,12.9183,3.79102,2.33745,5.59058,34.4635,8.07403,0.2511,0.06194,0.196427,0.315334,0.312269,0.423107,0.318056,0.735375,0.172007,7.32559,0.287246,0.763521,2.57512,73.9634,3.80238,104.104,3.33864,-3.71924,6.281866073608398,2.7395966053009033,2.99451,47.209999084472656,3.63591,-0.679228,1.19327,,,,688.7,4.919285714,688.7,4.919285714,"CJ Abrams","25768",682928
"Oneil Cruz","PIT",140.897,597.459,534.448,135.368,79.1311,28.7788,3.16505,24.2926,75.8068,79.8008,53.4649,3.36496,173.976,4.11293,5.03395,0.39919,5.33143,20.9565,4.29957,0.253285,0.0894872,0.291194,0.307311,0.323159,0.455337,0.333811,0.778496,0.202053,5.85538,0.325529,-0.357392,1.39754,81.2538,11.3641,111.758,1.04015,-2.25844,9.440434098243713,-0.47066211700439453,2.98119,45.43000030517578,3.02631,-0.545531,0.457048,,,,748.5,5.308510638,748.5,5.308510638,"Oneil Cruz","21711",665833
"Jacob Wilson","ATH",129.146,490.528,449.682,127.044,90.0602,27.8366,2.62983,6.51721,57.2716,46.9068,29.144,0,51.6647,4.76866,3.8501,3.08294,19.4395,4.90416,1.2423,0.282519,0.0594135,0.105325,0.564099,0.330204,0.399597,0.318772,0.729801,0.117078,4.40449,0.30486,0.117264,-0.500753,60.7735,3.39251,111.992,-0.383488,0.143428,6.346968561410904,6.12240669131279,2.97661,348.92999267578125,3.14217,-0.428031,1.23201,,,,534,4.139534883,534,4.139534883,"Jacob Wilson","33266",805779
"Christian Walker","HOU",147.213,621.549,546.867,133.177,75.2356,27.0088,1.09268,29.8397,80.5233,93.0419,61.2198,3.6947,140.849,8.23695,5.17561,0.049748,13.1962,4.87469,1.54138,0.243527,0.0984955,0.22661,0.434648,0.32604,0.460606,0.337791,0.786646,0.217079,3.49466,0.270974,0.177078,-0.762142,86.5207,13.8131,122.945,-0.585064,3.38646,15.732911705970764,-8.021406888961792,2.93631,98.04000091552734,2.5996,0.390594,1.16895,,,,774.7,5.270068027,774.7,5.270068027,"Christian Walker","13419",572233
"Luis Robert Jr.","CHW",141.557,602.998,554.899,136.69,82.1891,27.8816,0.908002,25.7111,77.0746,71.6161,36.6141,3.03934,176.829,7.12635,3.55516,0.803153,10.6192,24.1141,6.22043,0.246333,0.0607201,0.29325,0.207059,0.299621,0.438856,0.316869,0.738477,0.192523,5.48456,0.311813,0.283388,1.33361,73.7846,3.24704,104.658,1.617,1.51137,4.903543472290039,3.327967882156372,2.92507,91.68000030517578,3.81576,-0.979782,0.731157,,,,704.3,4.959859154,704.3,4.959859154,"Luis Robert Jr.","20043",673357
"Lawrence Butler","ATH",147.459,586.021,533.983,136.074,82.4188,26.7439,2.16415,24.747,78.5888,68.0823,44.5275,0.506547,136.645,2.20814,3.95582,1.34586,13.9094,19.2219,3.17499,0.254828,0.0759829,0.233175,0.325862,0.312669,0.45205,0.329199,0.764718,0.197222,5.82302,0.295652,-0.693518,1.54315,77.5224,8.97081,119.326,0.849631,1.53342,13.808203399181366,-5.095524787902832,2.91739,68.20999908447266,4.7883,-0.417137,0.40998,,,,721,4.904761904,721,4.904761904,"Lawrence Butler","22542",671732
"Colton Cowser","BAL",144.155,570.036,495.881,120.412,73.5034,23.5125,2.08219,21.314,75.5251,69.7713,61.1417,1.64261,168.186,8.25739,4.24904,0.507339,8.68873,9.10935,3.04173,0.242825,0.107259,0.295044,0.363536,0.333277,0.427584,0.331491,0.760861,0.184759,4.74281,0.319023,0.907052,-0.524931,76.4597,9.77791,119.592,0.382121,1.91675,13.161136507987976,-4.328275084495544,2.87477,168.2899932861328,2.9912,0.126415,0.452556,,,,670.1,4.653472222,670.1,4.653472222,"Colton Cowser","29591",681297
"Austin Wells","NYY",123.402,468.631,411.819,97.5081,57.6258,20.516,1.04686,18.3194,50.5991,60.4588,46.9118,0.164506,104.526,4.75907,4.19727,0.943873,13.2592,3.22546,1.23443,0.236774,0.100104,0.223046,0.448803,0.318971,0.425128,0.323834,0.744099,0.188354,3.01729,0.270111,0.178177,-0.716178,59.9701,5.15052,109.45,-0.538002,-1.48008,4.64322167634964,7.4068827629089355,2.85708,200.67999267578125,2.26437,0.0403958,0.448286,,,,531.5,4.321138211,531.5,4.321138211,"Austin Wells","27562",669224
"Matt Wallner","MIN",129.91,504.973,433.024,104.688,55.1968,23.1995,1.77346,24.5179,62.0577,67.7921,53.6174,1.38764,171.753,14.974,2.92914,0.428336,2.90253,4.18219,0.931638,0.24176,0.106179,0.340123,0.312177,0.343437,0.473387,0.35301,0.816823,0.231627,3.95017,0.334483,0.101566,-0.506917,76.4785,17.4078,132.781,-0.405352,-1.41933,18.535230666399002,-7.8613691329956055,2.8409,282.1400146484375,4.30498,0.723704,0.614185,,,,679.9,5.23,679.9,5.23,"Matt Wallner","26466",670242
"Logan O'Hoppe","LAA",126.65,496.486,446.68,107.933,66.8298,17.1182,0.991315,22.9934,60.401,63.2784,39.3969,0,130.596,6.90668,2.68679,0.816147,6.32449,2.84383,1.453,0.241633,0.0793515,0.263041,0.30167,0.311167,0.438823,0.325268,0.74999,0.19719,3.11325,0.287173,-0.145298,-0.912606,64.1076,6.02958,110.819,-1.0579,-0.209288,5.088141560554504,5.5990892350673676,2.81307,126.04000091552734,4.04037,0.269067,0.553311,,,,569.9,4.487401574,569.9,4.487401574,"Logan O'Hoppe","24729",681351
"James Wood","WSN",139.048,595.957,521.373,136.493,83.4029,28.5738,4.26578,20.2506,78.5695,76.3564,66.93,1.85788,162.053,3.83622,3.31278,0.504771,2.82101,20.1469,6.2992,0.261795,0.112307,0.271921,0.413012,0.348071,0.449487,0.345818,0.797557,0.187691,5.82502,0.339511,-0.373233,0.276048,86.8085,17.0947,122.79,-0.0971849,-1.62809,16.143799014389515,-8.95341420173645,2.79225,53.61000061035156,2.4455,-0.501713,0.305855,,,,769.7,5.537410071,769.7,5.537410071,"James Wood","29518",695578
"Anthony Santander","TOR",138.663,627.229,560.394,136.278,73.9273,28.3583,1.67888,32.3132,81.0194,92.6768,54.2883,1.88881,128.627,7.61383,4.53104,0.402392,9.96228,2.47722,0.761388,0.243182,0.0865525,0.205071,0.422061,0.316163,0.472763,0.338031,0.788926,0.229581,3.27498,0.257347,-0.0452406,-0.870039,87.4328,14.0608,122.917,-0.91528,-1.58484,15.53173953294754,-9.475554823875427,2.78491,109,2.19673,-0.806212,1.31682,,,,782,5.62589928,782,5.62589928,"Anthony Santander","14551",623993
"Ian Happ","CHC",150.674,650.566,560.278,137.581,82.7291,30.6164,2.16211,22.0739,87.4128,75.186,79.1878,1.40377,156.787,6.35905,3.82007,0.921413,9.04147,11.9947,2.8476,0.245559,0.121721,0.241,0.505067,0.343462,0.426117,0.336624,0.769579,0.180557,4.70235,0.299835,0.0199949,-0.0713891,89.9487,13.8468,118.247,-0.0513942,-1.66864,13.837981473654509,-8.644277572631836,2.77501,132.4600067138672,1.59607,-1.44235,0.67301,,,,790.3,5.233774834,790.3,5.233774834,"Ian Happ","17919",664023
"Gleyber Torres","DET",146.91,626.024,557.449,143.838,98.6403,27.369,1.11898,16.7093,76.9024,64.3554,58.9479,0.148617,114.947,3.43079,4.6183,1.57876,10.6283,6.78774,2.72382,0.258028,0.0941623,0.183614,0.512826,0.330239,0.401064,0.320878,0.731303,0.143035,3.72329,0.295365,-0.147657,-1.01527,78.6218,5.3907,110.693,-1.16293,-2.89391,6.496819615364075,-0.6267757415771484,2.76153,223.61000061035156,2.73759,-1.2228,0.393383,,,,684.1,4.653741496,684.1,4.653741496,"Gleyber Torres","16997",650402
"Parker Meadows","DET",135.611,550.086,490.896,118.824,75.2804,22.2003,6.34626,14.9971,70.9528,52.8071,50.3237,1.19616,128.595,4.27534,2.91997,1.67034,1.14125,21.198,5.08436,0.242055,0.0914835,0.233772,0.391335,0.316226,0.404787,0.314293,0.721013,0.162731,6.93924,0.296459,0.882574,1.16478,66.1695,1.82151,106.062,2.04736,0.360925,5.862673282623291,2.453687608242035,2.75274,182.42999267578125,2.24163,-0.739795,0.832617,,,,602.3,4.42867647,602.3,4.42867647,"Parker Meadows","23800",678009
"J.T. Realmuto","PHI",112.521,450.615,408.174,101.235,64.1784,19.6122,1.928,15.5167,54.2924,55.3923,32.0716,1.27457,110.048,7.12374,2.80176,0.443866,7.55733,6.42085,1.94165,0.24802,0.0711731,0.244216,0.291435,0.31195,0.41956,0.317248,0.73151,0.17154,4.6695,0.300333,0.0666693,-0.308023,55.2758,2.56372,102.607,-0.241353,1.65531,1.163193240761757,10.337465643882751,2.73754,141.38999938964844,2.24309,2.53884,0.290408,,,,500.2,4.426548672,500.2,4.426548672,"J.T. Realmuto","11739",592663
"Matt McLain","CIN",125.914,540.339,479.916,123.529,74.715,26.6503,3.10265,19.0606,71.5833,68.7187,48.9501,0.868003,144.825,7.45806,3.35843,0.655941,7.3414,16.2296,5.04146,0.257396,0.0905916,0.268027,0.337995,0.333412,0.445007,0.337434,0.778419,0.187611,5.67857,0.327087,-0.125086,0.176062,75.0607,11.8529,110.308,0.0509757,0.64397,6.71141043305397,1.6392285823822021,2.7208,99.38999938964844,5.42377,-1.00935,0.216716,,,,672.8,5.339682539,672.8,5.339682539,"Matt McLain","29695",680574
"J.P. Crawford","SEA",133.576,558.265,480.625,114.194,77.534,23.6643,1.88752,11.108,64.7669,50.2767,65.6014,0.126333,110.763,6.67611,3.45665,1.90673,7.21184,4.48061,0.957874,0.237595,0.117509,0.198405,0.59227,0.335164,0.364021,0.312361,0.699185,0.126426,3.85151,0.284602,0.173706,-0.673201,66.2851,0.98034,109.891,-0.499495,-4.27908,5.818691968917847,1.904989242553711,2.71969,414.57000732421875,1.21482,1.04443,0.339395,,,,565.6,4.220895522,565.6,4.220895522,"J.P. Crawford","15491",641487
"Junior Caminero","TBR",133.835,566.999,522.176,137.279,89.5529,23.3717,2.03656,22.318,66.6253,76.7164,37.6267,2.95843,122.114,3.89842,3.24634,0.0515049,14.2746,4.52188,1.58488,0.262899,0.0663611,0.215368,0.308128,0.315381,0.443678,0.326173,0.759059,0.18078,3.61388,0.301743,-0.106269,-0.748684,73.6254,7.29904,111.059,-0.854953,-0.808366,6.48122775554657,0.8898143768310547,2.71233,95.31999969482422,4.6205,-2.38366,0.564186,,,,660,4.925373134,660,4.925373134,"Junior Caminero","28163",691406
"Nolan Arenado","STL",146.52,615.929,560.115,144.376,95.578,27.5721,1.08121,20.1447,71.8854,78.4546,44.8721,2.80301,93.2569,5.32816,5.21065,0.402676,16.272,2.92338,1.28702,0.257761,0.0728527,0.151409,0.481166,0.316114,0.418744,0.317755,0.734857,0.160982,3.03946,0.274894,-0.281466,-1.065,75.806,3.75587,105.268,-1.34646,1.71707,2.4497562646865845,3.208442449569702,2.7038,223.86000061035156,1.93923,0.134625,0.590416,,,,674.2,4.586394557,674.2,4.586394557,"Nolan Arenado","9777",571448
"Vinnie Pasquantino","KCR",139.919,597.393,531.73,144.052,87.5271,31.1188,1.72292,23.6833,74.1495,86.435,54.5541,2.04934,79.1577,5.32702,5.37709,0.405238,13.2304,1.69731,0.513882,0.270912,0.0913203,0.132505,0.689183,0.341604,0.469537,0.348793,0.81114,0.198624,2.92483,0.277178,-1.15487,-1.0159,88.4482,18.5663,126.619,-2.17077,1.18466,16.43462610244751,-10.187335133552551,2.70086,114.45999908447266,2.77384,-0.833954,0.890312,,,,782.3,5.587857142,782.3,5.587857142,"Vinnie Pasquantino","27676",686469
"Brandon Nimmo","NYM",141.588,618.084,533.713,133.335,85.327,25.5502,3.27407,19.1836,81.2566,72.1262,68.5755,0.688947,135.735,11.2301,3.74014,0.825929,6.51477,8.56901,1.944,0.249825,0.110948,0.219605,0.505217,0.345302,0.417798,0.33521,0.7631,0.167973,4.97075,0.298408,-0.846968,-0.37139,84.7543,12.452,117.275,-1.21836,0.923671,11.274161100387573,-5.83456826210022,2.68864,182.0399932861328,2.64888,-0.00387045,0.466881,,,,733.4,5.164788732,733.4,5.164788732,"Brandon Nimmo","12927",607043
"Cody Bellinger","NYY",134.009,569.087,514.438,132.772,84.0539,24.6879,1.96543,22.0643,74.3186,79.3051,45.3051,4.62428,99.5179,3.85388,5.07762,0.411969,8.70185,11.8822,2.96153,0.25809,0.0796102,0.174873,0.455246,0.31992,0.442392,0.326636,0.762312,0.184302,4.85589,0.278205,0.299417,0.162131,74.1083,7.53766,111.377,0.461548,-0.0418091,8.036492586135864,-1.2235474810004234,2.66187,105.20999908447266,4.2114,1.20295,0.288703,,,,682.9,5.096268656,682.9,5.096268656,"Cody Bellinger","15998",641355
"Luis García Jr.","WSN",136.611,548.804,512.817,142.551,95.5347,27.8811,2.12417,17.0112,63.4806,66.4176,30.1036,1.74843,84.9867,1.25165,3.91417,0.718057,11.2387,17.2979,4.90965,0.277977,0.0548531,0.154858,0.354215,0.317298,0.440146,0.325613,0.757444,0.162169,4.99512,0.302701,-1.04153,0.483477,71.0155,6.81742,109.19,-0.55805,-0.111321,5.473230838775635,1.9968726485967636,2.65897,119.45999908447266,2.79917,-1.13242,0.747129,,,,651.5,4.755474452,651.5,4.755474452,"Luis Garcia Jr.","20391",671277
"Taylor Ward","LAA",147.207,637.341,560.654,140.414,88.2637,26.4188,1.84003,23.8911,83.2319,71.8117,62.6783,0,147.137,7.94465,5.12863,0.93507,10.8391,6.80494,2.33079,0.250446,0.0983435,0.230861,0.425986,0.331607,0.431971,0.332763,0.763578,0.181524,4.088,0.295177,0.49043,-0.836998,86.1398,11.5849,116.091,-0.346567,0.13707,11.387884795665741,-6.971183493733406,2.65039,191.17999267578125,3.58151,-1.40147,0.597598,,,,756.1,5.143537414,756.1,5.143537414,"Taylor Ward","17548",621493
"Max Muncy","LAD",126.661,524.524,435.69,93.3582,49.1724,18.3003,0.911657,24.9738,72.8958,74.6913,76.4099,3.41362,138.729,6.83437,5.17144,0.417465,3.64699,2.07856,0.776027,0.214276,0.145675,0.264485,0.550787,0.336959,0.432425,0.334506,0.769384,0.218148,3.10132,0.246733,0.0281681,-0.91673,71.6278,10.27,116.791,-0.888562,-2.96453,9.415796756744385,-1.3105967044830322,2.64199,245.11000061035156,4.32319,0.538061,1.18558,,,,627.7,4.942519685,627.7,4.942519685,"Max Muncy","13301",571970
"Yandy Díaz","TBR",142.009,616.098,543.125,156.406,109.145,30.165,1.05138,16.0439,74.068,64.463,62.415,0.161023,92.7734,5.81172,3.44132,1.30488,13.0748,1.25032,0.760936,0.287974,0.101307,0.150582,0.672769,0.365379,0.436005,0.35097,0.801384,0.148031,2.40406,0.320644,-1.6304,-1.45674,92.2968,20.2269,128.116,-3.08715,-0.547715,17.180103540420532,-12.15801215171814,2.63868,212.25,1.37162,0.398706,1.1775,,,,776.8,5.470422535,776.8,5.470422535,"Yandy Diaz","16578",650490
"Pete Crow-Armstrong","CHC",144.411,540.073,485.171,121.21,79.3847,21.9169,5.74046,14.1683,66.1068,62.579,35.1451,1.86573,135.018,6.70943,3.34368,9.70342,3.66505,31.873,7.15168,0.24983,0.0650748,0.25,0.260299,0.307455,0.406275,0.309213,0.713731,0.156445,7.55665,0.315453,-1.14559,2.53597,62.7567,-0.419963,99.3914,1.39038,4.14185,1.005798876285553,6.370411157608032,2.62021,131.2899932861328,3.67725,-1.13512,1.17853,,,,589.4,4.093055555,589.4,4.093055555,"Pete Crow-Armstrong","27769",691718
"Alec Bohm","PHI",144.895,611.143,558.121,153.592,102.66,33.1129,1.35976,16.4589,72.2987,83.0935,41.5112,1.26213,93.2958,6.18852,4.87877,0.443249,19.4303,4.71747,1.725,0.275194,0.0679239,0.152658,0.444942,0.329608,0.427865,0.328409,0.757473,0.152671,3.44715,0.302557,-0.850201,-0.931883,80.4574,8.96706,110.119,-1.78208,-2.10306,5.612854242324829,-0.6293156147003174,2.61656,183.2100067138672,2.49667,0.271743,0.869035,,,,704.1,4.855862068,704.1,4.855862068,"Alec Bohm","21618",664761
