Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId,weighted_zscore,auction_value
Jared Karros,LAD,0.0557,0.0655,0.0653,5.04,0.1754,0.1754,0.0,0.0,1.0,4.371,1.0563,0.5956,0.56,0.183333,0.3546,,0.0382,0.7713,6.9417,3.1914,2.17513,1.65,0.176458,0.0811256,0.095332883298397,0.265522,1.4109,0.288721,0.706356,0.372063,,5.18561,-9.99029e-05,-0.000679999,999.0,,,,sa3020859,-0.24286615661117267,6665172713153795.0
Nico Zeglin,CHC,0.0491,0.0602,0.033,4.72059,0.5976,0.0856,0.0,0.0,1.0,4.433,1.0297,0.5656,0.52451,0.131333,0.465,,0.0492,0.7692,6.9228,4.185,1.65419,1.182,0.173517,0.104895,0.0686217099428176,0.262759,1.4947,0.297643,0.708786,0.455181,,4.87801,-0.00745816,-0.0496548,999.0,,,,sa3023549,-0.24295661716634415,6667655295463157.0
Patrick Halligan,ATL,0.0502,0.0498,0.0056,4.44339,0.9299,0.0149,0.0,0.0,1.0,4.352,1.002,0.5311,0.49371,0.134667,0.398,,0.0424,0.8546,7.6914,3.582,2.14724,1.212,0.196369,0.0914522,0.1049172803759574,0.256161,1.4,0.296795,0.71723,0.422926,,4.52915,-0.00367874,-0.046237,999.0,,,,sa3017319,-0.24307978247415124,6671035420797447.0
Peter Van Loon,BAL,0.0537,0.0673,0.0674,4.87512,0.187,0.173,0.0,0.0,1.0,4.386,1.0322,0.5789,0.54168,0.163889,0.381,,0.0572,0.7905,7.1145,3.429,2.0748,1.475,0.180233,0.0868673,0.0933652520179748,0.261462,1.4132,0.290074,0.704791,0.396387,,5.03064,-9.99029e-05,-0.000679999,999.0,,,,sa3017543,-0.24312273770042991,6672214275875795.0
Kyle Carr,NYY,0.0488,0.0727,0.0611,5.25942,0.1754,0.1754,0.0,0.0,1.0,4.581,1.097,0.6283,0.58438,0.148556,0.5429,,0.0434,0.6242,5.6178,4.8861,1.14975,1.337,0.136258,0.118511,0.0177472010254859,0.274614,1.6399,0.29437,0.706463,0.452155,,5.6082,-9.99029e-05,-0.000679999,999.0,,,,sa3023444,-0.2432033399690178,6674426309238971.0
Will Sanders,CHC,0.051,0.0702,0.0661,4.96656,0.1829,0.1739,0.0,0.0,1.0,4.424,1.0596,0.5914,0.55184,0.150111,0.4151,,0.0495,0.7469,6.7221,3.7359,1.79933,1.351,0.168829,0.0938291,0.0750000104308128,0.267616,1.4747,0.296987,0.698512,0.424103,,5.01792,-9.99029e-05,-0.000679999,999.0,,,,sa3023508,-0.24322937718216547,6675140869575496.0
Joe Elbis,ARI,0.7008,0.7679,0.0,4.8206,15.0,0.0,0.0,0.6122,15.0,66.05,16.1993,8.6104,8.03433,2.07,5.538,,0.7758,10.7174,6.43044,3.3228,1.93525,1.242,0.162262,0.0838456,0.0784163326025009,0.271181,1.44915,0.300951,0.696783,0.417838,,4.79425,-0.106998,-0.101023,999.0,,,,sa3015216,-0.2433086316356249,6677315913756062.0
River Ryan,LAD,0.0598,0.0612,0.0737,4.60827,0.1754,0.1754,0.0,0.0,1.0,4.359,1.0212,0.5513,0.51203,0.144556,0.3904,,0.0484,0.8244,7.4196,3.5136,2.11168,1.301,0.189126,0.0895618,0.0995641201734542,0.260497,1.4116,0.297042,0.711449,0.445361,,4.7133,-9.99029e-05,-0.000679999,999.0,,,,29514,-0.24333460071235613,6678028604169704.0
Kaleb Bowman,MIL,0.0465,0.0541,0.0072,4.67406,0.9044,0.0204,0.0,0.0,1.0,4.366,1.0169,0.555,0.51934,0.155444,0.3753,,0.0509,0.8292,7.4628,3.3777,2.20943,1.399,0.189922,0.0859597,0.1039624437689781,0.25811,1.3922,0.291509,0.712767,0.388862,,4.80746,-0.00520306,-0.0470502,999.0,,,,sa3020745,-0.24350153799789231,6682609999354151.0
Will Childers,MIL,0.0458,0.0521,0.0,4.67649,1.0,0.0,0.0,0.0,1.0,4.392,1.0273,0.5572,0.51961,0.146667,0.4095,,0.0412,0.8059,7.2531,3.6855,1.96801,1.32,0.183493,0.0932377,0.090255007147789,0.26065,1.4368,0.294651,0.71427,0.41356,,4.81345,-0.00527041,-0.0470502,999.0,,,,sa3021720,-0.2435861701267432,6684932627437636.0
Tyson Guerrero,KCR,0.0505,0.0706,0.0641,5.03955,0.1886,0.1726,0.0,0.0,1.0,4.457,1.0703,0.5981,0.55995,0.147778,0.4267,,0.0553,0.7258,6.5322,3.8403,1.70096,1.33,0.162845,0.095737,0.0671079233288765,0.269258,1.497,0.297451,0.696762,0.3923,,5.08199,-9.99029e-05,-0.000679999,999.0,,,,sa3017140,-0.24365337782358043,6686777062715584.0
Tyler Ivey,HOU,0.0517,0.0697,0.0655,5.03325,0.1754,0.1754,0.0,0.0,1.0,4.371,1.0708,0.596,0.55925,0.168444,0.3458,,0.0418,0.7682,6.9138,3.1122,2.22152,1.516,0.175749,0.0791123,0.0966369211673736,0.268816,1.4166,0.296169,0.694966,0.390233,,4.98266,-9.99029e-05,-0.000679999,999.0,,,,20237,-0.2439215962759227,6694137999021659.0
Aneury Lora,SEA,0.0399,0.0778,0.0441,5.62491,0.3206,0.1446,0.0,0.0,1.0,4.606,1.1206,0.668,0.62499,0.162556,0.5377,,0.0485,0.5685,5.1165,4.8393,1.05728,1.463,0.123426,0.116739,0.0066869258880615,0.27877,1.6583,0.29131,0.692168,0.429984,,5.9013,-9.99029e-05,-0.000679999,999.0,,,,sa3019365,-0.24423282129426793,6702679199363733.0
Rorik Maltrud,CLE,0.046,0.0743,0.0575,5.2299,0.2249,0.1649,0.0,0.0,1.0,4.477,1.0934,0.6217,0.5811,0.16,0.4326,,0.0401,0.6864,6.1776,3.8934,1.58669,1.44,0.153317,0.0966272,0.0566897466778755,0.273056,1.526,0.295576,0.694547,0.422553,,5.29178,-9.99029e-05,-0.000679999,999.0,,,,sa3023510,-0.24436606000245106,6706335777186306.0
Yunior Tur,ATH,0.0406,0.0753,0.039,5.61582,0.3849,0.1309,0.0,0.0,1.0,4.583,1.0957,0.6647,0.62398,0.158444,0.5481,,0.0513,0.5772,5.1948,4.9329,1.05309,1.426,0.125944,0.119594,0.0063495561480522,0.275053,1.6438,0.288568,0.688548,0.397823,,5.87006,-9.99029e-05,-0.000679999,999.0,,,,sa3021045,-0.24449641835687466,6709913307126910.0
Nestor German,BAL,0.0489,0.0641,0.04,5.04549,0.4715,0.1125,0.0,0.0,1.0,4.457,1.076,0.6011,0.56061,0.153222,0.442,,0.0404,0.7144,6.4296,3.978,1.61629,1.379,0.160287,0.0991699,0.0611173510551452,0.270719,1.518,0.297002,0.70342,0.43343,,5.17677,-9.99029e-05,-0.000679999,999.0,,,,sa3023517,-0.24456036625422728,6711668281086417.0
Mason Fluharty,TOR,0.0487,0.0492,0.0,4.09626,1.0,0.0,0.0,0.0,1.0,4.312,0.94,0.4898,0.45514,0.132889,0.3946,,0.0454,0.9312,8.3808,3.5514,2.35986,1.196,0.215955,0.0915121,0.1244434341788292,0.242769,1.3346,0.287442,0.735533,0.385963,,4.35164,-0.000981249,0.054701,999.0,,,,sa3020261,-0.24461771656584025,6713242192154914.0
Nic Swanson,HOU,0.0498,0.0715,0.0619,5.1867,0.182,0.174,0.0,0.0,1.0,4.434,1.0578,0.6152,0.5763,0.168222,0.4297,,0.0424,0.7114,6.4026,3.8673,1.65557,1.514,0.160442,0.0969102,0.0635318011045456,0.266993,1.4875,0.288611,0.696731,0.400887,,5.34687,-9.99029e-05,-0.000679999,999.0,,,,sa3017551,-0.24469281405388188,6715303153365425.0
Jason Blanchard,SDP,0.0486,0.0493,0.0,4.27545,1.0,0.0,0.0,0.0,1.0,4.344,0.9689,0.5118,0.47505,0.133,0.4369,,0.0393,0.8714,7.8426,3.9321,1.99451,1.197,0.200599,0.100576,0.1000230312347412,0.250504,1.4058,0.291926,0.733027,0.414566,,4.58128,-0.0023898,-0.0501743,999.0,,,,sa3010313,-0.24477645266370096,6717598515501141.0
Trey Gibson,BAL,0.0513,0.0677,0.0589,4.97682,0.2604,0.1574,0.0,0.0,1.0,4.493,1.0739,0.5969,0.55298,0.134778,0.4872,,0.0519,0.6993,6.2937,4.3848,1.43534,1.213,0.155642,0.108435,0.0472067669034004,0.271605,1.5611,0.301018,0.702559,0.484004,,5.13729,-9.99029e-05,-0.000679999,999.0,,,,sa3023250,-0.24497388187840952,6723016725403320.0
Tyler Samaniego,PIT,0.0467,0.0512,0.0,4.34475,1.0,0.0,0.0,0.0,1.0,4.405,1.0032,0.5221,0.48275,0.115,0.4603,,0.0457,0.8324,7.4916,4.1427,1.80839,1.035,0.188967,0.104495,0.0844721943140029,0.257297,1.4635,0.300922,0.722764,0.44424,,4.51468,-0.00190963,-0.0446113,999.0,,,,sa3017876,-0.24499698571552123,6723650782724583.0
Ryan Boyer,TOR,0.0473,0.0506,0.0,4.36131,1.0,0.0,0.0,0.0,1.0,4.323,0.9717,0.5189,0.48459,0.142778,0.3646,,0.0531,0.8965,8.0685,3.2814,2.45886,1.285,0.207379,0.0843396,0.1230395510792732,0.248816,1.3363,0.289224,0.719282,0.378961,,4.48269,-0.00247396,-0.0503507,999.0,,,,sa3018151,-0.24514707508333056,6727769806852176.0
Shane Rademacher,SFG,0.0438,0.0696,0.0377,5.29758,0.4657,0.1137,0.0,0.0,1.0,4.541,1.1111,0.6311,0.58862,0.143556,0.4814,,0.0402,0.6431,5.7879,4.3326,1.3359,1.292,0.141621,0.106012,0.0356089025735855,0.276434,1.5925,0.299295,0.690898,0.441513,,5.3113,-9.99029e-05,-0.000679999,999.0,,,,sa3023258,-0.24550485996445043,6737588787232538.0
Luis De León,BAL,0.0521,0.0671,0.0616,4.88133,0.2496,0.1596,0.0,0.0,1.0,4.56,1.0744,0.589,0.54237,0.115333,0.5749,,0.0486,0.6646,5.9814,5.1741,1.15603,1.038,0.145746,0.126075,0.0196710675954818,0.272933,1.6493,0.303832,0.712647,0.513001,,5.20711,-9.99029e-05,-0.000679999,999.0,,,,sa3019283,-0.24562293392392148,6740829186569283.0
Freddy Pacheco,DET,0.0502,0.0713,0.0704,4.77603,0.1754,0.1754,0.0,0.0,1.0,4.388,1.0103,0.5667,0.53067,0.153556,0.397,,0.0463,0.8035,7.2315,3.573,2.02393,1.382,0.183113,0.090474,0.0926390141248703,0.256116,1.4073,0.286763,0.705011,0.368766,,4.8856,-9.99029e-05,-0.000679999,999.0,,,,sa3006164,-0.24573617868560937,6743937054318506.0
Evan Marshall,LAA,0.0474,0.0505,0.0,4.3596,1.0,0.0,0.0,0.0,1.0,4.314,1.0018,0.5211,0.4844,0.139,0.3641,,0.0403,0.8803,7.9227,3.2769,2.41774,1.251,0.204057,0.0843996,0.1196569204330444,0.256241,1.3659,0.298516,0.72125,0.426999,,4.42608,0.000442915,-0.0465893,999.0,,,,12297,-0.24621839353529473,6757170867143016.0
Austin Warren,SFG,0.8063,0.8584,0.0,4.21075,17.0,0.0,0.0,0.6271,17.0,73.689,17.2328,8.6192,7.95364,2.01356,5.9316,,0.809,14.008,7.416,3.14026,2.36159,1.066,0.190096,0.0804951,0.1096011623740196,0.257404,1.36261,0.298845,0.714913,0.45313,,4.24778,-0.0650138,-0.0546451,999.0,,,,24937,-0.24626787531922523,6758528835831011.0
Yorman Gomez,CLE,0.0421,0.0794,0.0529,5.62311,0.1903,0.1723,0.0,0.0,1.0,4.563,1.149,0.6676,0.62479,0.163111,0.4648,,0.0491,0.5895,5.3055,4.1832,1.26829,1.468,0.129191,0.101863,0.0273285210132598,0.283767,1.6138,0.299072,0.682958,0.439179,,5.64962,-9.99029e-05,-0.000679999,999.0,,,,sa3015931,-0.2464322217792686,6763039128892297.0
Chase Costello,MIL,0.047,0.0509,0.0,4.419,1.0,0.0,0.0,0.0,1.0,4.374,1.0088,0.5303,0.491,0.128111,0.4167,,0.0463,0.8415,7.5735,3.7503,2.01944,1.153,0.192387,0.0952675,0.0971193313598632,0.257939,1.4255,0.299413,0.718376,0.45387,,4.53792,-0.00216503,-0.0470502,999.0,,,,sa3020799,-0.24649808994045608,6764846802208079.0
Spencer Giesting,ARI,0.0548,0.0665,0.0694,4.82778,0.1754,0.1754,0.0,0.0,1.0,4.45,1.0748,0.5776,0.53642,0.126889,0.4353,,0.0515,0.7427,6.6843,3.9177,1.70618,1.142,0.166899,0.0978202,0.0690786466002464,0.271195,1.5101,0.306409,0.699836,0.448525,,4.79104,-9.99029e-05,-0.000679999,999.0,,,,sa3020402,-0.2465449178985259,6766131939802772.0
Blas Castano,SEA,1.4815,1.696,0.6932,4.11655,22.62,1.62,0.0,0.6107,30.234,129.632,30.3564,15.027,13.8288,3.83636,9.2752,,1.8841,23.1721,6.89783,2.76102,2.49829,1.142,0.178753,0.0715502,0.1072026938199997,0.256231,1.31083,0.28995,0.718158,0.462889,,4.39048,-0.000862772,0.0223735,999.0,,,,sa3006617,-0.24687761896077345,6775262524618177.0
Matt Hardy,MIL,0.0474,0.0506,0.0,4.36527,1.0,0.0,0.0,0.0,1.0,4.35,1.0048,0.5232,0.48503,0.130222,0.391,,0.0457,0.863,7.767,3.519,2.20716,1.172,0.198391,0.0898851,0.1085057333111763,0.256765,1.3958,0.299505,0.719084,0.443335,,4.44347,-0.00109708,-0.0470502,999.0,,,,sa3004120,-0.2473067252836722,6787038837111998.0
David Morgan,SDP,0.0465,0.0515,0.0,4.69575,1.0,0.0,0.0,0.0,1.0,4.398,1.0118,0.5595,0.52175,0.144889,0.4387,,0.0503,0.7927,7.1343,3.9483,1.80693,1.304,0.180241,0.0997499,0.0804911404848098,0.258839,1.4505,0.291751,0.714139,0.414569,,4.93164,-0.00638055,-0.0501649,999.0,,,,sa3020260,-0.24755168920033518,6793761580353920.0
Eccel Correa,BAL,0.0436,0.0757,0.0455,5.76423,0.262,0.157,0.0,0.0,1.0,4.629,1.165,0.686,0.64047,0.156444,0.538,,0.0521,0.5245,4.7205,4.842,0.974907,1.408,0.113307,0.116224,-0.0029163882136344,0.288445,1.703,0.300348,0.68532,0.469457,,5.92156,-9.99029e-05,-0.000679999,999.0,,,,sa3021019,-0.2476254688075681,6795786373893612.0
Thomas Ireland,TEX,0.0454,0.0729,0.0484,5.47173,0.2925,0.1505,0.0,0.0,1.0,4.599,1.124,0.6509,0.60797,0.153556,0.5273,,0.0527,0.5874,5.2866,4.7457,1.11398,1.382,0.127723,0.114655,0.013068065047264,0.279672,1.6513,0.296044,0.696501,0.434072,,5.7279,-9.99029e-05,-0.000679999,999.0,,,,sa3021469,-0.24838893864533768,6816738895237146.0
Will Rudy,MIL,0.0438,0.0778,0.054,5.59944,0.1829,0.1739,0.0,0.0,1.0,4.508,1.129,0.6613,0.62216,0.184889,0.4149,,0.0494,0.6268,5.6412,3.7341,1.51073,1.664,0.139042,0.0920364,0.0470053255558013,0.2792,1.5439,0.292113,0.686819,0.392243,,5.70934,-9.99029e-05,-0.000679999,999.0,,,,sa3020893,-0.24868981881549246,6824996193528630.0
Connelly Early,BOS,0.058,0.063,0.0797,4.29435,0.1754,0.1754,0.0,0.0,1.0,4.344,1.0091,0.518,0.47715,0.114778,0.3962,,0.0576,0.8619,7.7571,3.5658,2.17542,1.033,0.198412,0.0912063,0.107205331325531,0.259395,1.4053,0.306956,0.712913,0.486188,,4.29619,-9.99029e-05,-0.000679999,999.0,,,,sa3023308,-0.2487643557538256,6827041771119317.0
Inohan Paniagua,STL,0.0455,0.0751,0.0552,5.3928,0.215,0.167,0.0,0.0,1.0,4.55,1.0923,0.6408,0.5992,0.153111,0.4882,,0.0752,0.6332,5.6988,4.3938,1.29701,1.378,0.139165,0.107297,0.0318681225180625,0.273993,1.5805,0.29347,0.687848,0.425245,,5.58072,-9.99029e-05,-0.000679999,999.0,,,,sa3006417,-0.2491751830932687,6838316438659997.0
Graeme Stinson,TBR,0.0482,0.0557,0.018,4.32567,0.793,0.044,0.0,0.0,1.0,4.435,0.9879,0.5226,0.48063,0.109,0.4892,,0.0761,0.823,7.407,4.4028,1.68234,0.981,0.185569,0.110304,0.0752649456262588,0.255291,1.4771,0.29918,0.720649,0.485474,,4.63338,-0.00484636,-0.0521007,999.0,,,,sa3011900,-0.2492146122219489,6839398524185003.0
Erick Rodriguez,DET,0.0389,0.0832,0.0504,5.81391,0.1754,0.1754,0.0,0.0,1.0,4.632,1.1455,0.689,0.64599,0.159111,0.5365,,0.0483,0.5274,4.7466,4.8285,0.983038,1.432,0.11386,0.115825,-0.001964583992958,0.283035,1.682,0.293508,0.680489,0.421322,,5.93452,-9.99029e-05,-0.000679999,999.0,,,,sa3015155,-0.2493412445549428,6842873797900580.0
Sean Sullivan,COL,0.0469,0.0747,0.0624,5.18994,0.1754,0.1754,0.0,0.0,1.0,4.352,1.1125,0.6114,0.57666,0.189444,0.2818,,0.0427,0.7552,6.7968,2.5362,2.67991,1.705,0.173529,0.0647518,0.108777567744255,0.276226,1.3943,0.299416,0.693398,0.362061,,5.09236,-9.99029e-05,-0.000679999,999.0,,,,sa3023162,-0.24945123059304408,6845892233858102.0
Christian McGowan,PHI,0.0535,0.0667,0.0661,4.81023,0.2134,0.1674,0.0,0.0,1.0,4.404,1.0404,0.5752,0.53447,0.143333,0.4264,,0.05,0.7648,6.8832,3.8376,1.79362,1.29,0.17366,0.0968211,0.0768392458558082,0.264895,1.4668,0.297094,0.704191,0.452129,,4.92941,-9.99029e-05,-0.000679999,999.0,,,,sa3017896,-0.24963974422059484,6851065766078240.0
Miguel Gomez,WSN,0.0407,0.0603,0.0063,5.55048,0.8936,0.0226,0.0,0.0,1.0,4.556,1.1038,0.6564,0.61672,0.165778,0.5078,,0.0508,0.599,5.391,4.5702,1.1796,1.492,0.131475,0.111457,0.0200175642967224,0.276129,1.6116,0.290174,0.692419,0.396995,,5.79939,-0.0155349,-0.0469284,999.0,,,,sa3009527,-0.24966091060721232,6851646652375810.0
Jonathan Pintaro,NYM,0.539,0.5785,0.7196,4.38735,1.62,1.62,0.0,0.0,9.234,40.061,9.3285,4.8722,4.50142,1.23428,3.3523,,0.4738,7.356,7.16959,3.26735,2.19431,1.203,0.18362,0.0836799,0.0999400913715362,0.257445,1.37327,0.292796,0.712931,0.454862,,4.55395,0.0583474,0.036331,999.0,,,,sa3024197,-0.24972967524176765,6853533815957033.0
Hunter Dula,SFG,0.0447,0.0532,0.0,4.75173,1.0,0.0,0.0,0.0,1.0,4.437,1.0367,0.5666,0.52797,0.136889,0.4338,,0.041,0.7731,6.9579,3.9042,1.78216,1.232,0.174239,0.0977688,0.076470598578453,0.261648,1.4705,0.294806,0.706804,0.413184,,4.82424,-0.0094656,-0.0505637,999.0,,,,sa3017392,-0.24987871481731022,6857624029784877.0
Grant Kipp,CHC,0.0461,0.074,0.0538,5.40108,0.2315,0.1635,0.0,0.0,1.0,4.522,1.113,0.6421,0.60012,0.155667,0.4688,,0.0507,0.6306,5.6754,4.2192,1.34514,1.401,0.139452,0.103671,0.0357806161046028,0.278076,1.5818,0.297657,0.688997,0.435693,,5.48745,-9.99029e-05,-0.000679999,999.0,,,,sa3020185,-0.25020771973856043,6866653178408170.0
Brusdar Graterol,LAD,1.4125,1.1346,0.0,3.60991,26.0,0.0,0.0,0.6794,26.0,109.52,25.0576,11.4666,10.4286,2.56244,8.1426,,1.2175,23.3259,8.07435,2.81859,2.86467,0.887,0.212983,0.0743481,0.138634942471981,0.250176,1.27693,0.302877,0.733926,0.520491,,3.73341,0.229071,0.257022,999.0,,,,20367,-0.2505631876919372,6876408573463236.0
Junior Fernández,KCR,0.0479,0.05,0.0,4.31622,1.0,0.0,0.0,0.0,1.0,4.384,1.005,0.5206,0.47958,0.106222,0.4498,,0.0459,0.8354,7.5186,4.0482,1.85727,0.956,0.190557,0.1026,0.0879561975598335,0.258468,1.4548,0.305014,0.715265,0.480646,,4.36367,5.70885e-05,-0.0439927,999.0,,,,18496,-0.2505859967728859,6877034541552296.0
Josh Taylor,KCR,0.0506,0.0487,0.0044,3.97476,0.953,0.01,0.0,0.0,1.0,4.288,0.9575,0.4776,0.44164,0.113556,0.3845,,0.0422,0.9365,8.4285,3.4605,2.43563,1.022,0.2184,0.0896688,0.1287313401699066,0.247973,1.342,0.300203,0.730671,0.422251,,4.0498,0.00364754,0.0559279,999.0,,,,17359,-0.2510688312325141,6890285358834494.0
Jacob Watters,TBR,0.0469,0.0706,0.0537,4.9797,0.3148,0.1458,0.0,0.0,1.0,4.495,1.0547,0.5968,0.5533,0.131333,0.5107,,0.0512,0.6913,6.2217,4.5963,1.35363,1.182,0.153793,0.113615,0.040177971124649,0.26816,1.5654,0.296858,0.701105,0.472955,,5.17691,-9.99029e-05,-0.000679999,999.0,,,,sa3020628,-0.25112541385803017,6891838201671432.0
Joey Mancini,HOU,0.0491,0.0631,0.038,4.89933,0.5028,0.1058,0.0,0.0,1.0,4.412,1.0442,0.5839,0.54437,0.148667,0.4144,,0.0554,0.7578,6.8202,3.7296,1.82867,1.338,0.171759,0.0939257,0.0778331756591796,0.264877,1.4586,0.294997,0.699499,0.430023,,4.99295,-0.00786153,-0.0496466,999.0,,,,sa3020858,-0.25115177850268405,6892561747976076.0
Brady Choban,LAA,0.0462,0.0517,0.0,4.56075,1.0,0.0,0.0,0.0,1.0,4.392,1.0279,0.5467,0.50675,0.133333,0.4214,,0.049,0.8069,7.2621,3.7926,1.91481,1.2,0.18372,0.0959472,0.0877732187509536,0.262112,1.4493,0.300053,0.714855,0.458845,,4.69721,-0.00257147,-0.0465893,999.0,,,,sa3023212,-0.25126176875242734,6895580299517103.0
Brandon White,MIA,0.0358,0.0852,0.0448,5.96268,0.2175,0.1665,0.0,0.0,1.0,4.585,1.1811,0.703,0.66252,0.179889,0.4516,,0.0495,0.5326,4.7934,4.0644,1.17936,1.619,0.116161,0.0984951,0.0176663026213645,0.289209,1.6327,0.296971,0.673278,0.395902,,5.94314,-9.99029e-05,-0.000679999,999.0,,,,sa3020589,-0.2515875922154982,6904522136805869.0
Hunter Hayes,STL,0.0426,0.0553,0.0,5.37165,1.0,0.0,0.0,0.0,1.0,4.56,1.0998,0.6377,0.59685,0.151,0.5208,,0.0464,0.6151,5.5359,4.6872,1.18107,1.359,0.13489,0.114211,0.0206798389554023,0.275446,1.6206,0.294047,0.697488,0.415258,,5.60088,-0.0153928,-0.0485637,999.0,,,,sa3020450,-0.2518306535140376,6911192664957069.0
Oddanier Mosqueda,STL,0.0493,0.0486,0.0,4.00167,1.0,0.0,0.0,0.0,1.0,4.355,0.9344,0.4829,0.44463,0.111778,0.4548,,0.0648,0.908,8.172,4.0932,1.99648,1.006,0.208496,0.104432,0.1040642857551574,0.243625,1.3892,0.292164,0.735209,0.443275,,4.36239,-0.00118474,0.0560805,999.0,,,,sa917882,-0.25184639025450956,6911624541076209.0
Chris Kachmar,CHC,0.0487,0.0713,0.0577,5.18535,0.2282,0.1642,0.0,0.0,1.0,4.41,1.0555,0.6116,0.57615,0.179889,0.3839,,0.0492,0.7301,6.5709,3.4551,1.9018,1.619,0.165556,0.0870522,0.0785034000873565,0.265408,1.4394,0.285503,0.697062,0.351276,,5.34414,-9.99029e-05,-0.000679999,999.0,,,,sa1170503,-0.2520503765021675,6917222700946318.0
Chase Anderson,TEX,0.0466,0.0519,0.0016,4.70286,0.9769,0.0049,0.0,0.0,1.0,4.346,1.0133,0.5553,0.52254,0.172222,0.3392,,0.0503,0.8387,7.5483,3.0528,2.47258,1.55,0.192982,0.0780488,0.1149332746863365,0.25611,1.3525,0.285539,0.717301,0.34346,,4.89647,-0.00366556,-0.0487807,999.0,,,,6895,-0.2520532647023734,6917301964164673.0
Samuel Perez,MIN,0.0436,0.0572,0.0067,5.18292,0.9011,0.0211,0.0,0.0,1.0,4.534,1.073,0.6151,0.57588,0.150222,0.5129,,0.0415,0.6564,5.9076,4.6161,1.27978,1.352,0.144773,0.113123,0.0316497683525085,0.269625,1.5859,0.290824,0.705734,0.392541,,5.46977,-0.0131762,-0.0491708,999.0,,,,sa3008176,-0.2520599267527284,6917484796210354.0
Manuel Castro,SDP,0.0486,0.0493,0.0,4.28409,1.0,0.0,0.0,0.0,1.0,4.308,0.9696,0.5121,0.47601,0.135556,0.394,,0.0419,0.8856,7.9704,3.546,2.24772,1.22,0.205571,0.0914577,0.1141132786870002,0.250407,1.3636,0.29255,0.725408,0.416531,,4.4652,-0.00105889,-0.0501743,999.0,,,,sa3017493,-0.25210258074138364,6918655384180530.0
Kohl Drake,TEX,0.0567,0.0633,0.0729,4.4361,0.2142,0.1672,0.0,0.0,1.0,4.336,0.9853,0.5287,0.4929,0.151222,0.3768,,0.0442,0.8638,7.7742,3.3912,2.29246,1.361,0.199216,0.0869004,0.1123154908418655,0.251673,1.3621,0.287615,0.724451,0.385916,,4.66777,-9.99029e-05,-0.000679999,999.0,,,,sa3021723,-0.2521652911467692,6920376396645334.0
Luke Young,WSN,0.0389,0.08,0.042,5.85234,0.2826,0.1526,0.0,0.0,1.0,4.55,1.13,0.6885,0.65026,0.190222,0.4639,,0.0524,0.5662,5.0958,4.1751,1.22052,1.712,0.12444,0.101956,0.0224835202097892,0.28014,1.5939,0.286756,0.681988,0.36563,,6.05587,-9.99029e-05,-0.000679999,999.0,,,,sa3020819,-0.25228051237026244,6923538506037268.0
T.J. Nichols,TBR,0.0419,0.0787,0.0515,5.58855,0.22,0.166,0.0,0.0,1.0,4.564,1.1356,0.6641,0.62095,0.155556,0.502,,0.0428,0.5761,5.1849,4.518,1.14761,1.4,0.126227,0.109991,0.0162357613444328,0.282544,1.6376,0.298108,0.685649,0.443516,,5.6709,-9.99029e-05,-0.000679999,999.0,,,,sa3023039,-0.2523253453770471,6924768894567475.0
Tyler Wells,BAL,0.0566,0.0645,0.0728,4.65399,0.1754,0.1754,0.0,0.0,1.0,4.283,1.0103,0.5489,0.51711,0.183444,0.2888,,0.0362,0.8691,7.8219,2.5992,3.00935,1.651,0.202919,0.0674294,0.1354891434311866,0.255255,1.2991,0.284587,0.71977,0.325652,,4.78806,-9.99029e-05,-0.000679999,999.0,,,,20000,-0.2523327323637892,6924971621629792.0
Cesar Lares,MIN,0.0431,0.0787,0.0544,5.60862,0.1754,0.1754,0.0,0.0,1.0,4.615,1.1351,0.6656,0.62318,0.151333,0.5144,,0.0709,0.5671,5.1039,4.6296,1.10245,1.362,0.122882,0.111463,0.0114192813634872,0.281684,1.6495,0.297097,0.684389,0.42402,,5.75551,-9.99029e-05,-0.000679999,999.0,,,,sa3019384,-0.2524739242859299,6928846465946930.0
Francisco Pérez,ATH,0.0486,0.0507,0.0046,3.99969,0.9505,0.0105,0.0,0.0,1.0,4.33,0.9174,0.4811,0.44441,0.114111,0.4745,,0.0374,0.9058,8.1522,4.2705,1.90896,1.027,0.209192,0.109584,0.0996073856949806,0.240277,1.3919,0.287075,0.739199,0.409873,,4.37402,-0.00173382,0.0562773,999.0,,,,21018,-0.2527474930995742,6936354236553236.0
Matt Krook,ATH,0.0494,0.0486,0.0,3.75138,1.0,0.0,0.0,0.0,1.0,4.337,0.8993,0.4572,0.41682,0.0934444,0.5149,,0.0444,0.9256,8.3304,4.6341,1.79763,0.841,0.213419,0.118723,0.0946967899799346,0.238055,1.4142,0.292119,0.745688,0.481208,,4.20796,-0.000954157,0.0562773,999.0,,,,19315,-0.25276034457098456,6936706929895788.0
