Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId,weighted_zscore,auction_value
Jose Marcano,TEX,0.25,1.0,0.9298,0.1436,0.1149,0.0164,0.0015,0.0109,0.0682,0.0633,0.0493,0.0,0.2772,0.011,0.007,0.0029,,0.0076,0.0021,0.154442,0.0493,0.2772,0.17785,0.204493,0.210583,0.189052,0.415076,0.0561411,3.65928,0.204563,0.0,-0.000713266,0.0194874,-0.0974907,16.7908,-0.000713266,0.0,-0.0959219926153309,-0.0289999991655349,-0.00945884,999.0,,,,sa3023953,-0.47442553598638665,-inf
Javier Mogollon,CHW,0.25,1.0,0.9238,0.1374,0.1014,0.0172,0.0011,0.0178,0.0701,0.0696,0.0563,0.0,0.3516,0.01,0.007,0.0029,,0.0125,0.0034,0.148733,0.0563,0.3516,0.160125,0.204292,0.227647,0.195782,0.431939,0.0789132,3.79145,0.213039,0.0,-0.000200581,0.0249041,-0.0920739,20.9963,-0.000200581,0.0,-0.0905974099296145,0.0120000001043081,-0.00467454,999.0,,,,sa3021855,-0.4747926982250652,-inf
Erick Peña,KCR,0.25,1.0,0.9161,0.1297,0.0884,0.022,0.0019,0.0174,0.0736,0.0699,0.066,0.0,0.4228,0.008,0.007,0.0029,,0.0118,0.0035,0.141578,0.066,0.4228,0.156102,0.204292,0.226722,0.196038,0.431014,0.0851435,4.3342,0.232553,0.0,-0.000339252,0.0251103,-0.0918678,17.219,-0.000339252,0.0,-0.0950580805365461,-0.0120000001043081,-0.0076139,999.0,,,,sa3014686,-0.4747933263553988,-inf
Lennyn Nunez,PIT,0.25,1.0,0.9157,0.1294,0.1038,0.016,0.0014,0.0082,0.0647,0.0571,0.0584,0.0,0.3029,0.016,0.007,0.0029,,0.0104,0.0029,0.141313,0.0584,0.3029,0.192803,0.204393,0.188708,0.182924,0.393101,0.0473954,3.94797,0.198169,0.0,-0.000500948,0.0145557,-0.102422,10.2003,-0.000500948,0.0,-0.1078840951086022,0.0209999997168779,-0.00553394,999.0,,,,sa3019664,-0.47491152732054415,-inf
Bjay Cooke,ATH,0.25,1.0,0.9262,0.1399,0.111,0.0198,0.0017,0.0074,0.0641,0.0565,0.0539,0.0,0.3599,0.01,0.007,0.0029,,0.0115,0.0033,0.151047,0.0539,0.3599,0.149764,0.204393,0.200065,0.185462,0.404458,0.0490175,3.96323,0.23414,0.0,-0.000416906,0.0165981,-0.10038,18.2185,-0.000416906,0.0,-0.0939920779201202,0.0040000001899898,-0.00585136,999.0,,,,sa3019807,-0.47491175728617735,-inf
Braylin Morel,TEX,0.25,1.0,0.9348,0.1483,0.1075,0.0207,0.0021,0.018,0.0745,0.0742,0.0453,0.0,0.3589,0.01,0.007,0.0029,,0.011,0.0031,0.158644,0.0453,0.3589,0.126219,0.204192,0.243047,0.199982,0.447239,0.0844031,4.07565,0.23066,0.0,-0.000340406,0.028285,-0.0886931,24.4797,-0.000340406,0.0,-0.0867515173158608,-0.0120000001043081,-0.00675602,999.0,,,,sa3021229,-0.4751689550596047,-inf
Darian Castillo,SDP,0.25,1.0,0.9273,0.1409,0.1166,0.0168,0.0014,0.0061,0.0649,0.0569,0.0518,0.0,0.2877,0.011,0.007,0.0029,,0.0112,0.0031,0.151947,0.0518,0.2877,0.180049,0.204292,0.192818,0.18276,0.39711,0.0408713,3.75457,0.210461,0.0,-0.000431421,0.0144233,-0.102555,16.3532,-0.000431421,0.0,-0.1004568732168991,0.0040000001899898,-0.0065226,999.0,,,,sa3024367,-0.47536784354669753,-inf
Ichiro Cano,CIN,0.25,1.0,0.9186,0.1321,0.103,0.0159,0.0012,0.012,0.0684,0.0624,0.0615,0.0,0.3431,0.01,0.007,0.0029,,0.0103,0.0029,0.143806,0.0615,0.3431,0.179248,0.204192,0.202917,0.187392,0.40711,0.0591117,3.65417,0.210517,0.0,-0.000491746,0.0181516,-0.0988264,9.31972,-0.000491746,0.0,-0.108927906025201,0.0040000001899898,-0.00739746,999.0,,,,sa3023708,-0.47553738855140315,-inf
Jose Caguana,SEA,0.25,1.0,0.9225,0.1359,0.0987,0.0194,0.0016,0.0162,0.0697,0.0682,0.0576,0.0,0.3746,0.01,0.007,0.0029,,0.0088,0.0024,0.147317,0.0576,0.3746,0.153764,0.204092,0.224499,0.194569,0.428591,0.0771816,3.73445,0.222202,0.0,-0.000524525,0.0239279,-0.0930502,27.0338,-0.000524525,0.0,-0.0840131982113234,0.0209999997168779,-0.00306504,999.0,,,,sa3009310,-0.4758020142220928,-inf
Alexis Hernandez,CHC,0.25,1.0,0.9255,0.1388,0.1088,0.0191,0.0018,0.009,0.0669,0.0606,0.0556,0.0,0.3668,0.009,0.007,0.0029,,0.0132,0.0036,0.149973,0.0556,0.3668,0.151581,0.203992,0.203566,0.186537,0.407557,0.0535927,4.16527,0.23316,0.0,-0.000186569,0.0174633,-0.0995148,17.7641,-0.000186569,0.0,-0.0985248452052474,0.0040000001899898,-0.00632306,999.0,,,,sa3018413,-0.4763876446169563,-inf
Felix Morrobel,LAA,0.25,1.0,0.948,0.1613,0.1351,0.0181,0.0018,0.0063,0.0657,0.0614,0.0321,0.0,0.2164,0.01,0.007,0.0029,,0.0144,0.0041,0.170148,0.0321,0.2164,0.148336,0.203992,0.212975,0.187466,0.416966,0.042827,4.26268,0.211662,0.0,-0.000179064,0.0182109,-0.0987672,13.8859,-0.000179064,0.0,-0.0987116583273746,0.0120000001043081,-0.00551257,999.0,,,,sa3021103,-0.4764427922612489,-inf
Mario Baez,ATL,0.25,1.0,0.9401,0.1533,0.1261,0.0181,0.0017,0.0074,0.0692,0.0622,0.04,0.0,0.2641,0.01,0.007,0.0029,,0.0165,0.0046,0.163068,0.04,0.2641,0.151458,0.203891,0.209552,0.187069,0.413443,0.0464844,4.50641,0.215956,0.0,4.71149e-05,0.0178915,-0.0990866,14.3838,4.71149e-05,0.0,-0.1023333992379775,0.0040000001899898,-0.0067164,999.0,,,,sa3021286,-0.47671088410322765,-inf
Jose D. Hernandez,LAD,0.25,1.0,0.9287,0.1426,0.1051,0.0188,0.0013,0.0174,0.0761,0.0747,0.0494,0.0,0.3234,0.012,0.007,0.0029,,0.0109,0.0031,0.153548,0.0494,0.3234,0.152752,0.204593,0.232799,0.197239,0.437392,0.0792506,3.89872,0.210456,0.0,-0.000389608,0.026077,-0.0909011,24.1202,-0.000389608,0.0,-0.0911272117809858,-0.0209999997168779,-0.00814099,999.0,,,,sa3015557,-0.47353033595276867,-inf
Jarol Capellan,COL,0.25,1.0,0.935,0.1482,0.1175,0.0174,0.0017,0.0117,0.0672,0.0641,0.0411,0.0,0.3074,0.014,0.007,0.0029,,0.0084,0.0023,0.158503,0.0411,0.3074,0.133702,0.203891,0.218396,0.191072,0.422287,0.059893,3.7513,0.219136,0.0,-0.000613747,0.0211133,-0.0958648,5.16589,-0.000613747,0.0,-0.1140170895378105,-0.0209999997168779,-0.010505,999.0,,,,sa3023884,-0.47684226273966546,-inf
Nathaniel Ochoa Leyva,WSN,0.25,1.0,0.9335,0.1466,0.1141,0.0226,0.0017,0.0082,0.0654,0.0606,0.0466,0.002,0.3582,0.01,0.007,0.0029,,0.0118,0.0033,0.157043,0.0466,0.3582,0.130095,0.203791,0.211248,0.187318,0.415039,0.0542046,4.04043,0.241073,0.0,-0.000307973,0.0180923,-0.0988857,16.1084,-0.000307973,0.0,-0.1006261512229684,0.0040000001899898,-0.00654008,999.0,,,,sa3020207,-0.4772983868868776,-inf
Walker Martin,SFG,0.25,1.0,0.9104,0.1235,0.0937,0.0182,0.0021,0.0096,0.065,0.0568,0.0687,0.001,0.4344,0.011,0.007,0.0029,,0.0086,0.0024,0.135655,0.0687,0.4344,0.158149,0.203791,0.192004,0.183755,0.395795,0.0563489,3.95071,0.2406,0.0,-0.000612669,0.0152245,-0.101754,15.3134,-0.000612669,0.0,-0.1018815118004567,0.0120000001043081,-0.00584351,999.0,,,,sa3023545,-0.4773903637280805,-inf
Ricardo Hurtado,DET,0.25,1.0,0.9015,0.1145,0.0893,0.0151,0.0013,0.0088,0.0636,0.0537,0.0736,0.0,0.348,0.015,0.007,0.0029,,0.0089,0.0025,0.127011,0.0736,0.348,0.211494,0.203691,0.175929,0.179827,0.37962,0.0489185,3.743,0.19159,0.0,-0.000636578,0.0120627,-0.104915,11.4753,-0.000636578,0.0,-0.1019274446880444,-0.0209999997168779,-0.00925285,999.0,,,,sa3019200,-0.4778531081402794,-inf
Enyervert Perez,ARI,0.25,1.0,0.9412,0.1541,0.1187,0.0221,0.0016,0.0118,0.0705,0.0693,0.0369,0.0,0.3391,0.012,0.007,0.0029,,0.0079,0.0022,0.163727,0.0369,0.3391,0.108817,0.20359,0.228326,0.193745,0.431916,0.0645984,3.79545,0.238239,0.0,-0.000633784,0.0232646,-0.0937134,18.4353,-0.000633784,0.0,-0.0981695135124027,0.0040000001899898,-0.00628636,999.0,,,,sa3022379,-0.47801814830859696,-inf
Hector Salas,HOU,0.25,1.0,0.9261,0.139,0.1127,0.0177,0.0022,0.0064,0.066,0.0575,0.054,0.0,0.3007,0.01,0.007,0.0029,,0.0132,0.0037,0.150092,0.054,0.3007,0.179581,0.20359,0.194687,0.183134,0.398278,0.0445956,4.19393,0.211821,0.0,-0.000253115,0.0147244,-0.102254,14.156,-0.000253115,0.0,-0.0984767040936276,0.0040000001899898,-0.00631452,999.0,,,,sa3024156,-0.4781522992405529,-inf
Leny Carela,PHI,0.25,1.0,0.9269,0.1398,0.1155,0.018,0.0015,0.0047,0.0652,0.0556,0.0532,0.0,0.2756,0.01,0.007,0.0029,,0.0154,0.0043,0.150825,0.0532,0.2756,0.193033,0.20359,0.188586,0.180824,0.392176,0.0377603,4.3554,0.206701,0.0,-7.19035e-05,0.0128651,-0.104113,10.7838,-7.19035e-05,0.0,-0.10675732584059,0.0040000001899898,-0.00717329,999.0,,,,sa3019402,-0.4781574488505081,-inf
Sandy Sanchez,CHC,0.25,1.0,0.9225,0.1354,0.1108,0.0169,0.0021,0.0056,0.0643,0.0556,0.0586,0.0,0.2984,0.009,0.007,0.0029,,0.0122,0.0034,0.146775,0.0586,0.2984,0.196381,0.20359,0.187859,0.1811,0.391449,0.041084,4.06015,0.207514,0.0,-0.00034503,0.0130877,-0.10389,14.105,-0.00034503,0.0,-0.1030588830763008,0.0040000001899898,-0.00679133,999.0,,,,sa3018533,-0.4782424511965315,-inf
Jose Anderson,MIL,0.25,1.0,0.9267,0.1394,0.1023,0.0162,0.0014,0.0195,0.0737,0.0747,0.0524,0.0,0.3519,0.011,0.007,0.0029,,0.0115,0.0032,0.150426,0.0524,0.3519,0.148906,0.20339,0.234056,0.197319,0.437446,0.0836301,4.07092,0.213231,0.0,-0.000303795,0.0261416,-0.0908365,22.1037,-0.000303795,0.0,-0.0934527267236262,0.0040000001899898,-0.00579922,999.0,,,,sa3024133,-0.47839208180387083,-inf
Jose Aular,NYM,0.25,1.0,0.9157,0.1285,0.1028,0.0154,0.0015,0.0088,0.0666,0.0582,0.0614,0.0,0.3082,0.013,0.007,0.0029,,0.0089,0.0025,0.14033,0.0614,0.3082,0.199221,0.20349,0.189254,0.182584,0.392744,0.0489243,3.8238,0.197623,0.0,-0.000631053,0.0142822,-0.102696,16.072,-0.000631053,0.0,-0.1009927655104547,0.0209999997168779,-0.00482222,999.0,,,,sa3017954,-0.47861416159553516,-inf
Javier Rivas,PIT,0.25,1.0,0.9479,0.1606,0.1193,0.0255,0.0023,0.0136,0.0705,0.0723,0.0302,0.0,0.3273,0.012,0.007,0.0029,,0.0088,0.0025,0.169427,0.0302,0.3273,0.0922701,0.20339,0.24433,0.198738,0.447719,0.0749024,3.86815,0.239414,0.0,-0.000527142,0.0272839,-0.0896942,20.8443,-0.000527142,0.0,-0.0951820822665467,0.0120000001043081,-0.0051516,999.0,,,,sa3015589,-0.4787256315888881,-inf
Vladi Gomez,NYM,0.25,1.0,0.9176,0.1303,0.1046,0.017,0.0015,0.0072,0.0666,0.0565,0.0625,0.0,0.3257,0.01,0.007,0.0029,,0.0164,0.0045,0.142001,0.0625,0.3257,0.191894,0.20339,0.187337,0.181494,0.390726,0.0453357,4.42391,0.208045,0.0,5.97233e-05,0.0134042,-0.103574,15.3378,5.97233e-05,0.0,-0.1011799877232988,0.0040000001899898,-0.00659728,999.0,,,,sa3021165,-0.47884065163406625,-inf
Oliver Tejada,SFG,0.25,1.0,0.9343,0.1469,0.112,0.0188,0.002,0.0141,0.0699,0.0683,0.0438,0.0,0.3279,0.012,0.007,0.0029,,0.0123,0.0035,0.15723,0.0438,0.3279,0.133577,0.20329,0.226908,0.193803,0.430197,0.0696778,4.1364,0.221592,0.0,-0.000281871,0.0233114,-0.0936667,22.0761,-0.000281871,0.0,-0.0934638164180796,0.0040000001899898,-0.00580037,999.0,,,,sa3023972,-0.47903819771575695,-inf
Ricson Gonzalez,KCR,0.25,1.0,0.9341,0.1468,0.1185,0.0192,0.0017,0.0074,0.0657,0.0602,0.044,0.0,0.2823,0.012,0.007,0.0029,,0.0076,0.0021,0.157157,0.044,0.2823,0.155863,0.20339,0.205117,0.185941,0.408507,0.0479606,3.68287,0.214001,0.0,-0.000707741,0.0169841,-0.099994,10.117,-0.000707741,0.0,-0.1035527840140275,0.0209999997168779,-0.00508305,999.0,,,,sa3019629,-0.4791070308405132,-inf
Isaiah Drake,ATL,0.25,1.0,0.9232,0.1356,0.1022,0.0191,0.0026,0.0118,0.0727,0.0642,0.0579,0.0,0.3898,0.009,0.007,0.0029,,0.0229,0.0064,0.14688,0.0579,0.3898,0.148538,0.203089,0.211655,0.189321,0.414744,0.0647747,5.15285,0.234204,0.0,0.000653351,0.0197045,-0.0972736,15.8999,0.000653351,0.0,-0.0999141765641979,0.0040000001899898,-0.00646655,999.0,,,,sa3022507,-0.47958978325064183,-inf
Yilber Herrera,MIN,0.25,1.0,0.9098,0.123,0.0967,0.0181,0.0015,0.0067,0.0646,0.0537,0.0703,0.0,0.3439,0.01,0.007,0.0029,,0.0136,0.0039,0.135195,0.0703,0.3439,0.20442,0.203891,0.180479,0.180255,0.384371,0.0452847,4.159,0.205404,0.0,-0.000256484,0.0124071,-0.104571,11.2614,-0.000256484,0.0,-0.1017919901350978,0.0040000001899898,-0.00665692,999.0,,,,sa3018425,-0.476937807264835,-inf
Anthuan Valencia,CIN,0.25,1.0,0.9337,0.1477,0.12,0.0176,0.0012,0.0089,0.0674,0.062,0.0464,0.0,0.2862,0.01,0.007,0.0029,,0.0139,0.0039,0.158188,0.0464,0.2862,0.162124,0.204694,0.208204,0.187755,0.412898,0.0500161,3.97432,0.214994,0.0,-0.000191748,0.0184438,-0.0985342,9.56406,-0.000191748,0.0,-0.108335726079531,0.0040000001899898,-0.00733631,999.0,,,,sa3018422,-0.47347671990704315,-inf
Colin Houck,NYM,0.25,1.0,0.9238,0.1379,0.1063,0.0209,0.0024,0.0083,0.0673,0.06,0.0553,0.002,0.3847,0.011,0.007,0.0029,,0.0088,0.0025,0.149275,0.0553,0.3847,0.143748,0.204794,0.204048,0.186337,0.408842,0.0547738,4.06809,0.240982,0.0,-0.000598963,0.0173026,-0.0996754,18.5979,-0.000598963,0.0,-0.0979402175871655,0.0120000001043081,-0.00543646,999.0,,,,sa3022964,-0.4732719995110406,-inf
Jaeden Calderon,PHI,0.25,1.0,0.9188,0.1329,0.1002,0.017,0.0014,0.0142,0.0709,0.0662,0.0583,0.0,0.3714,0.013,0.007,0.0029,,0.0097,0.0027,0.144645,0.0583,0.3714,0.156974,0.204794,0.212451,0.191096,0.417245,0.0678058,3.93007,0.219733,0.0,-0.000507068,0.0211331,-0.095845,17.698,-0.000507068,0.0,-0.098924454068765,-0.0120000001043081,-0.00801677,999.0,,,,sa3021274,-0.4729659948225519,-inf
Raudy De Los Santos,DET,0.25,1.0,0.9287,0.1443,0.119,0.0184,0.0018,0.0051,0.0639,0.0558,0.0504,0.002,0.2475,0.011,0.007,0.0029,,0.0166,0.0048,0.155378,0.0504,0.2475,0.203636,0.206298,0.195542,0.183495,0.40184,0.0401637,4.3488,0.203777,0.0,-3.2039e-05,0.0150154,-0.101963,14.0559,-3.2039e-05,0.0,-0.0983701587138057,0.0040000001899898,-0.00630352,999.0,,,,sa3015546,-0.4670219385472162,-inf
Michael Guzman,TEX,0.25,1.0,0.9177,0.1332,0.1051,0.0157,0.0014,0.0111,0.0681,0.0607,0.0624,0.0,0.358,0.01,0.007,0.0029,,0.0091,0.0025,0.145145,0.0624,0.358,0.174302,0.206198,0.2017,0.188088,0.407898,0.0565544,3.77584,0.219762,0.0,-0.000593421,0.018712,-0.098266,16.1132,-0.000593421,0.0,-0.0965774923097342,0.0040000001899898,-0.00611838,999.0,,,,sa3021306,-0.4674048846301839,-inf
Logan Glass,CHW,0.25,1.0,0.9338,0.1491,0.1033,0.0215,0.0016,0.0227,0.0749,0.079,0.0443,0.0,0.3897,0.012,0.007,0.0029,,0.0114,0.0031,0.15967,0.0443,0.3897,0.113677,0.205997,0.259049,0.206892,0.465046,0.0993789,4.0394,0.239213,0.0,-0.00023515,0.0338465,-0.0831316,28.8116,-0.00023515,0.0,-0.0816896137403091,-0.0120000001043081,-0.00623323,999.0,,,,sa3011614,-0.46756616839988435,-inf
Jhonayker Ugarte,KCR,0.25,1.0,0.9271,0.1425,0.1131,0.0182,0.0016,0.0096,0.0677,0.0616,0.053,0.0,0.3336,0.01,0.007,0.0029,,0.011,0.0031,0.153705,0.053,0.3336,0.158873,0.206098,0.207852,0.189047,0.41395,0.0541473,3.97368,0.224911,0.0,-0.000445375,0.0194834,-0.0974947,12.3013,-0.000445375,0.0,-0.1007911136839538,0.0040000001899898,-0.00655355,999.0,,,,sa3024361,-0.46779830345116585,-inf
Elijah Green,WSN,0.25,1.0,0.9246,0.1398,0.0993,0.021,0.0018,0.0177,0.0737,0.0712,0.0565,0.0,0.4435,0.009,0.007,0.0029,,0.0224,0.006,0.151201,0.0565,0.4435,0.127396,0.205897,0.235237,0.199032,0.441134,0.0840363,4.7788,0.259566,0.0,0.00074929,0.0275202,-0.0894579,23.9925,0.00074929,0.0,-0.0901410353253595,0.0040000001899898,-0.0054572,999.0,,,,sa3020210,-0.4678461230416994,-inf
Darison Garcia,KCR,0.25,1.0,0.9291,0.1445,0.1179,0.0198,0.0019,0.0049,0.0654,0.0567,0.051,0.0,0.271,0.01,0.007,0.0029,,0.0131,0.0036,0.155527,0.051,0.271,0.188192,0.206098,0.19675,0.184739,0.402847,0.0412227,4.17225,0.211451,0.0,-0.000249977,0.0160163,-0.100962,9.27119,-0.000249977,0.0,-0.1040627538459375,0.0040000001899898,-0.00689144,999.0,,,,sa3024359,-0.4679428737047992,-inf
Efren Teran,BOS,0.25,1.0,0.9351,0.1505,0.1235,0.0195,0.0018,0.0058,0.0663,0.0602,0.045,0.0,0.2069,0.01,0.007,0.0029,,0.0106,0.003,0.160945,0.045,0.2069,0.217496,0.206098,0.204363,0.186857,0.410461,0.0434178,3.96999,0.198382,0.0,-0.000503817,0.0177212,-0.0992569,9.43431,-0.000503817,0.0,-0.1041299486532807,0.0120000001043081,-0.00607215,999.0,,,,sa3023769,-0.46796127739261073,-inf
Michell Ojeda,PIT,0.25,1.0,0.9186,0.134,0.1096,0.0176,0.0014,0.0054,0.0635,0.0546,0.0605,0.0,0.2879,0.011,0.007,0.0029,,0.0109,0.003,0.145874,0.0605,0.2879,0.210142,0.206098,0.185717,0.18215,0.391815,0.0398432,3.67573,0.203384,0.0,-0.000464337,0.0139328,-0.103045,9.67942,-0.000464337,0.0,-0.1084703746309969,0.0040000001899898,-0.00735021,999.0,,,,sa3023737,-0.4680332024168066,-inf
Yeral Martinez,MIA,0.25,1.0,0.9351,0.1502,0.1062,0.0227,0.0027,0.0186,0.0732,0.075,0.045,0.0,0.3699,0.01,0.007,0.0029,,0.0133,0.0037,0.160625,0.045,0.3699,0.121655,0.205797,0.250348,0.203332,0.456144,0.089723,4.44673,0.237717,0.0,-0.000110782,0.0309808,-0.0859973,23.9006,-0.000110782,0.0,-0.0911109666558331,-0.0120000001043081,-0.00720982,999.0,,,,sa3015186,-0.46850434534826685,-inf
Luis Marquez,TEX,0.25,1.0,0.9298,0.145,0.1148,0.0172,0.0016,0.0114,0.0695,0.0644,0.0493,0.001,0.2875,0.011,0.007,0.0029,,0.0113,0.0032,0.155948,0.0493,0.2875,0.171478,0.205897,0.21467,0.190657,0.420567,0.0587223,4.03665,0.209437,0.0,-0.000410091,0.0207795,-0.0961986,17.9201,-0.000410091,0.0,-0.0943267307884525,0.0120000001043081,-0.0050597,999.0,,,,sa3019498,-0.4685139982803411,-inf
Carter Johnson,MIA,0.25,1.0,0.9461,0.1613,0.1259,0.0231,0.0026,0.0097,0.0666,0.0657,0.034,0.0,0.2983,0.01,0.007,0.0029,,0.0112,0.0031,0.170489,0.034,0.2983,0.113979,0.205897,0.231159,0.195199,0.437057,0.0606701,4.2285,0.235002,0.0,-0.000356443,0.0244348,-0.0925433,18.4265,-0.000356443,0.0,-0.0979026176501065,0.0120000001043081,-0.00543258,999.0,,,,sa3025203,-0.4685917562099949,-inf
Jordan Sanchez,BAL,0.25,1.0,0.9305,0.1456,0.1078,0.0181,0.0012,0.0186,0.0749,0.0748,0.0496,0.006,0.3354,0.01,0.007,0.0029,,0.0094,0.0026,0.156475,0.0496,0.3354,0.147883,0.205797,0.238581,0.196784,0.444378,0.0821064,3.64587,0.217652,0.0,-0.000446854,0.0257108,-0.0912672,24.8368,-0.000446854,0.0,-0.0864493226981721,-0.0120000001043081,-0.00672481,999.0,,,,sa3024112,-0.4686189002142718,-inf
Braden Barry,TOR,0.25,1.0,0.9222,0.1372,0.1021,0.0193,0.0016,0.0142,0.0709,0.0668,0.0569,0.0,0.3882,0.011,0.007,0.0029,,0.0155,0.0043,0.148775,0.0569,0.3882,0.146574,0.205697,0.219367,0.193577,0.425063,0.0705921,4.36257,0.233485,0.0,1.67606e-05,0.0231295,-0.0938485,21.3046,1.67606e-05,0.0,-0.090027305719559,0.0040000001899898,-0.00544189,999.0,,,,sa3022659,-0.4690699221000949,-inf
Juan Aparicio,ARI,0.25,1.0,0.9292,0.1443,0.119,0.0179,0.0019,0.0055,0.0664,0.0587,0.0499,0.0,0.276,0.011,0.007,0.0029,,0.0109,0.0031,0.155295,0.0499,0.276,0.180797,0.205797,0.196406,0.184517,0.402202,0.0411106,4.01773,0.212005,0.0,-0.000495367,0.0158374,-0.101141,12.2242,-0.000495367,0.0,-0.1054583339719101,0.0040000001899898,-0.00703913,999.0,,,,sa3015516,-0.4692045414996156,-inf
Jeffry Rosa,NYM,0.25,1.0,0.9218,0.1367,0.093,0.0193,0.0015,0.0229,0.0778,0.079,0.0533,0.0,0.4046,0.015,0.007,0.0029,,0.0081,0.0023,0.148297,0.0533,0.4046,0.131735,0.205596,0.247017,0.203655,0.452613,0.0987199,3.84891,0.22701,0.0,-0.000584562,0.0312411,-0.085737,30.254,-0.000584562,0.0,-0.0839873600052669,-0.0120000001043081,-0.0064741,999.0,,,,sa3018941,-0.46928389806941734,-inf
Hector Campusano,BAL,0.25,1.0,0.9206,0.1356,0.1102,0.0159,0.0013,0.0082,0.0673,0.0587,0.0585,0.003,0.3019,0.011,0.007,0.0029,,0.0132,0.0038,0.147295,0.0585,0.3019,0.193773,0.205697,0.194113,0.183234,0.399809,0.0468173,3.9201,0.206316,0.0,-0.000293615,0.0148049,-0.102173,15.3054,-0.000293615,0.0,-0.0972020133631303,0.0040000001899898,-0.00618288,999.0,,,,sa3024148,-0.46943984934084976,-inf
Leiker Figueroa,ATL,0.25,1.0,0.9381,0.153,0.1223,0.0225,0.0024,0.0058,0.0696,0.061,0.041,0.0,0.2902,0.011,0.007,0.0029,,0.0183,0.0052,0.163096,0.041,0.2902,0.141282,0.205596,0.210745,0.188485,0.416341,0.0476495,4.66138,0.226776,0.0,0.000178318,0.0190312,-0.0979468,15.3369,0.000178318,0.0,-0.1010624663176713,0.0120000001043081,-0.00575892,999.0,,,,sa3018506,-0.46972464318752916,-inf
Avery Owusu-Asiedu,PHI,0.25,1.0,0.9269,0.141,0.1006,0.0205,0.0017,0.0182,0.0753,0.0739,0.0532,0.0,0.3802,0.01,0.007,0.0029,,0.014,0.0039,0.15212,0.0532,0.3802,0.139926,0.204794,0.236811,0.198862,0.441605,0.0846909,4.33418,0.229318,0.0,-7.23036e-05,0.0273837,-0.0895944,22.925,-7.23036e-05,0.0,-0.0922391147978487,0.0040000001899898,-0.00567388,999.0,,,,sa3022604,-0.4725912413148418,-inf
Kevin Rivas,CLE,0.25,1.0,0.9166,0.1309,0.1023,0.0203,0.0018,0.0065,0.0637,0.0548,0.0635,0.0,0.4192,0.01,0.007,0.0029,,0.0117,0.0033,0.14281,0.0635,0.4192,0.151479,0.204994,0.190159,0.183342,0.395154,0.0473489,3.98308,0.249849,0.0,-0.000384009,0.0148919,-0.102086,14.0005,-0.000384009,0.0,-0.0987854735867586,-0.0209999997168779,-0.00892835,999.0,,,,sa3015539,-0.4724894136678543,-inf
Pedro Pineda,ATH,0.25,1.0,0.9292,0.1435,0.1079,0.0216,0.002,0.012,0.0687,0.0637,0.0509,0.0,0.3694,0.01,0.007,0.0029,,0.0156,0.0045,0.154434,0.0509,0.3694,0.137791,0.204994,0.220728,0.192846,0.425722,0.0662936,4.33085,0.237022,0.0,-3.47697e-05,0.0225411,-0.094437,23.4125,-3.47697e-05,0.0,-0.087666934072331,0.0040000001899898,-0.00519811,999.0,,,,sa3015703,-0.4720635556675898,-inf
Roosbert Tapia,TBR,0.25,1.0,0.9365,0.1509,0.1202,0.0188,0.0019,0.01,0.0669,0.064,0.0436,0.0,0.2797,0.01,0.007,0.0029,,0.0096,0.0027,0.161132,0.0436,0.2797,0.155881,0.205095,0.217298,0.190884,0.422393,0.0561666,3.82708,0.215509,0.0,-0.00054522,0.020962,-0.0960161,22.1123,-0.00054522,0.0,-0.0896650271024555,-0.0209999997168779,-0.00798642,999.0,,,,sa3018547,-0.4719301271885673,-inf
Kevin Novoa,MIA,0.25,1.0,0.9141,0.1286,0.1042,0.0158,0.0013,0.0073,0.0622,0.0543,0.063,0.0,0.3208,0.013,0.007,0.0029,,0.009,0.0025,0.140685,0.063,0.3208,0.196384,0.205195,0.184772,0.182029,0.389967,0.0440871,3.445,0.204553,0.0,-0.000634731,0.0138353,-0.103143,9.56265,-0.000634731,0.0,-0.1087803922127932,-0.0209999997168779,-0.00996417,999.0,,,,sa3019826,-0.4717472219777294,-inf
Cruzmel Arias,COL,0.25,1.0,0.9458,0.1603,0.1307,0.0202,0.002,0.0075,0.0652,0.0617,0.0323,0.0,0.2613,0.012,0.007,0.0029,,0.0076,0.0022,0.169486,0.0323,0.2613,0.123613,0.205195,0.218968,0.190585,0.424163,0.0494819,3.63377,0.223392,0.0,-0.000752188,0.0207217,-0.0962563,4.83844,-0.000752188,0.0,-0.1145470959600061,0.0209999997168779,-0.00622208,999.0,,,,sa3019527,-0.4717030725468627,-inf
Cam Magee,ATL,0.25,1.0,0.9312,0.1436,0.1131,0.0212,0.0017,0.0076,0.0699,0.0604,0.0469,0.0,0.3487,0.012,0.007,0.0029,,0.0227,0.0063,0.15421,0.0469,0.3487,0.1345,0.203089,0.205112,0.186098,0.408201,0.0509021,4.93011,0.233717,0.0,0.000630963,0.01711,-0.0998681,13.7303,0.000630963,0.0,-0.1025310424156487,0.0040000001899898,-0.00673681,999.0,,,,sa3022503,-0.4797907010882274,-inf
